number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,010,base,009,7,7,28,006,002,001,1.7923292001208126e-12,322.6681955993182
001,010,base,009,7,7,28,006,003,001,8.96709816952327,34.45520935028185
001,010,base,009,7,7,28,006,004,001,9.827599720487163,26.159501197746316
001,010,base,010,7,7,35,006,001,001,8.396407467118624e-13,513.5332894935844
001,010,base,010,7,7,35,006,002,001,6.912438629406824e-13,205.69554198088096
001,010,base,010,7,7,35,006,003,001,5.603062895101496,48.323550517957116
001,010,base,010,7,7,35,006,004,001,7.426556341478608,27.37846521028243
001,010,base,011,14,7,7,006,001,001,16.39320273377502,30.604518489241322
001,010,base,011,14,7,7,006,002,001,18.520247937426443,30.31670277635087
001,010,base,011,14,7,7,006,003,001,17.632723867499408,15.128086082948672
001,010,base,011,14,7,7,006,004,001,17.458035322408367,22.9355622109369
001,010,base,012,14,7,14,006,001,001,7.782210265569138,42.53836246674767
001,010,base,012,14,7,14,006,002,001,12.87763070117355,44.40424697898294
001,010,base,012,14,7,14,006,003,001,14.67471799360512,20.132252093893165
001,010,base,012,14,7,14,006,004,001,14.982287739739625,26.687537737112873
001,010,base,013,14,7,21,006,001,001,3.329185300185801e-12,104.15720988642555
001,010,base,013,14,7,21,006,002,001,7.959943421062159,39.664691401041324
001,010,base,013,14,7,21,006,003,001,12.043040170914079,27.933106623099956
001,010,base,013,14,7,21,006,004,001,13.120521471541604,34.38221871499249
001,010,base,014,14,7,28,006,001,001,1.63176790750251e-12,288.1622069149787
001,010,base,014,14,7,28,006,002,001,3.668291839591856e-12,1085.8085194342834
001,010,base,014,14,7,28,006,003,001,9.018489502926027,38.75117112494365
001,010,base,014,14,7,28,006,004,001,10.213155500147845,38.8332781341722
001,010,base,015,14,7,35,006,001,001,1.2346158267564557e-12,292.96664333332416
001,010,base,015,14,7,35,006,002,001,1.120541095019876e-12,201.56161563652233
001,010,base,015,14,7,35,006,003,001,3.675892983646034,56.28016854466767
001,010,base,015,14,7,35,006,004,001,6.756398516529787,39.50172027408405
001,010,base,016,21,7,7,006,001,001,16.367826700394534,31.53124524603774
001,010,base,016,21,7,7,006,002,001,19.923899881265022,29.04366268732911
001,010,base,016,21,7,7,006,003,001,19.441570227117975,18.09355112360935
001,010,base,016,21,7,7,006,004,001,19.39998543856649,29.41397973001613
001,010,base,017,21,7,14,006,001,001,5.136299817834193,37.83204347218216
001,010,base,017,21,7,14,006,002,001,13.883183819519932,31.730468509491523
001,010,base,017,21,7,14,006,003,001,15.486035914498856,23.945137847761753
001,010,base,017,21,7,14,006,004,001,16.318719310591874,37.983513405580766
001,010,base,018,21,7,21,006,001,001,4.909994502981914e-12,945.2959642903955
001,010,base,018,21,7,21,006,002,001,7.79598711240137,44.43197698583289
001,010,base,018,21,7,21,006,003,001,11.986336274348375,25.50658885482301
001,010,base,018,21,7,21,006,004,001,12.687894732340547,45.277781967582
001,010,base,019,21,7,28,006,001,001,4.1070334628286144e-13,119.89347277405206
001,010,base,019,21,7,28,006,002,001,3.466383557930657e-12,250.79082409970027
001,010,base,019,21,7,28,006,003,001,7.2864280457402115,42.3748888679529
001,010,base,019,21,7,28,006,004,001,9.126134346570003,50.53725864195303
001,010,base,020,21,7,35,006,001,001,6.678610015351067e-13,55.213409346560915
001,010,base,020,21,7,35,006,002,001,2.60421639417728e-12,356.519807738375
001,010,base,020,21,7,35,006,003,001,3.082205761778456,56.126345305908224
001,010,base,020,21,7,35,006,004,001,6.369746930402548,50.78665346202533
001,010,base,021,28,7,7,006,001,001,15.3487360431118,36.40653906183915
001,010,base,021,28,7,7,006,002,001,21.064074667222282,24.52950287021795
001,010,base,021,28,7,7,006,003,001,20.32979893502436,19.86366369824626
001,010,base,021,28,7,7,006,004,001,20.32338177939315,39.91290251675433
001,010,base,022,28,7,14,006,001,001,3.1783362128780372,47.09935277409368
001,010,base,022,28,7,14,006,002,001,13.693388818246756,31.944008026438333
001,010,base,022,28,7,14,006,003,001,15.203558933793223,21.026971105950974
001,010,base,022,28,7,14,006,004,001,15.866415051002543,48.54635531752272
001,010,base,023,28,7,21,006,001,001,2.736262447736712e-13,55.70084011663864
001,010,base,023,28,7,21,006,002,001,7.442337133653349,50.137326461295174
001,010,base,023,28,7,21,006,003,001,11.204137600409348,26.59177432917005
001,010,base,023,28,7,21,006,004,001,12.015739201651257,55.20360140821187
001,010,base,024,28,7,28,006,001,001,5.306644304392054e-13,50.148965597366896
001,010,base,024,28,7,28,006,002,001,2.525996699693753e-12,296.3219774248231
001,010,base,024,28,7,28,006,003,001,6.713979151538714,42.833199882271266
001,010,base,024,28,7,28,006,004,001,8.927297583411288,59.581294398683966
001,010,base,025,28,7,35,006,001,001,4.622177266275533e-13,47.47464505031518
001,010,base,025,28,7,35,006,002,001,1.204447278083364e-12,152.6430639004949
001,010,base,025,28,7,35,006,003,001,3.16168664801348,36.90553298485509
001,010,base,025,28,7,35,006,004,001,5.158461472293711,64.76746557277421
