number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,010,base,001,0,7,7,006,001,11.217084706397392,12.224375710178721,001,2,16,32,relu,relu,adam,0.001,mse,50
001,010,base,002,0,7,14,006,001,12.17050479601498,13.708182744994604,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,010,base,003,0,7,21,006,001,19.89278209029929,16.386182595269656,001,2,64,8,relu,relu,adam,0.002,mse,10
001,010,base,004,0,7,28,006,001,39.50366743299495,16.462295983937064,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,005,0,7,35,006,001,40.822905844758616,17.637442704167178,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,006,7,7,7,006,001,37.51768545894286,14.947749439309023,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,010,base,007,7,7,14,006,001,40.986140739250594,15.08857268165812,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,008,7,7,21,006,001,40.22186925214214,16.979794007327882,001,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,009,7,7,28,006,001,44.84027930814564,17.640348899484284,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,010,7,7,35,006,001,41.21436345592123,18.64829150119959,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,011,14,7,7,006,001,44.09381129585675,15.779643747271974,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,012,14,7,14,006,001,42.55021601710427,16.54507335095816,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,013,14,7,21,006,001,41.02644334200031,18.248550363050427,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,014,14,7,28,006,001,48.72379042805191,18.778312627074918,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,015,14,7,35,006,001,45.139222806861405,19.608172670831678,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,016,21,7,7,006,001,47.419573596818495,17.12210818416561,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,017,21,7,14,006,001,45.12687562258191,18.222174955932292,001,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,018,21,7,21,006,001,44.94822968448362,18.527415813698163,001,2,16,16,relu,relu,adam,5e-4,mse,10
