number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,010,base,001,0,7,7,006,001,37.69153314601461,14.817591642191847,001,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,15.356198673775287,13.01006094122375,001,1,16,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,10.626779730679798,13.13883544223997,001,1,16,0,relu,none,adam,5e-4,mse,100
001,010,base,001,0,7,7,006,001,28.427208993611767,25.013464509559633,001,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,12.281754279136129,12.765232917630788,001,1,16,0,relu,none,adam,0.001,mse,50
001,010,base,001,0,7,7,006,001,8.989858936699836,14.316810396976146,001,1,16,0,relu,none,adam,0.001,mse,100
001,010,base,001,0,7,7,006,001,22.997904693225824,20.792023501376825,001,1,16,0,relu,none,adam,0.002,mse,10
001,010,base,001,0,7,7,006,001,10.198623232324229,13.535025560207215,001,1,16,0,relu,none,adam,0.002,mse,50
001,010,base,001,0,7,7,006,001,8.061551373336883,14.347047152922032,001,1,16,0,relu,none,adam,0.002,mse,100
001,010,base,001,0,7,7,006,001,18.555014830105506,16.185912060347224,001,1,16,0,relu,none,adam,0.005,mse,10
001,010,base,001,0,7,7,006,001,9.405666451333095,13.679796568633902,001,1,16,0,relu,none,adam,0.005,mse,50
001,010,base,001,0,7,7,006,001,7.9401733766490405,15.337038319720271,001,1,16,0,relu,none,adam,0.005,mse,100
001,010,base,001,0,7,7,006,001,30.476816534245007,23.348320829735332,001,1,32,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,12.227354577656415,12.334866765320513,001,1,32,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,9.153913895801695,14.605908367453605,001,1,32,0,relu,none,adam,5e-4,mse,100
001,010,base,001,0,7,7,006,001,25.168889421243744,20.836324372838163,001,1,32,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,10.508922967157469,13.537620403809168,001,1,32,0,relu,none,adam,0.001,mse,50
001,010,base,001,0,7,7,006,001,7.551418820519157,15.172356133914327,001,1,32,0,relu,none,adam,0.001,mse,100
001,010,base,001,0,7,7,006,001,19.92559071294428,17.907551889042765,001,1,32,0,relu,none,adam,0.002,mse,10
001,010,base,001,0,7,7,006,001,8.977051438802809,14.294635302359012,001,1,32,0,relu,none,adam,0.002,mse,50
001,010,base,001,0,7,7,006,001,6.797154897277779,16.146171010000742,001,1,32,0,relu,none,adam,0.002,mse,100
001,010,base,001,0,7,7,006,001,17.851756143405158,15.17343359656067,001,1,32,0,relu,none,adam,0.005,mse,10
001,010,base,001,0,7,7,006,001,9.223539350228036,14.53567228626532,001,1,32,0,relu,none,adam,0.005,mse,50
001,010,base,001,0,7,7,006,001,6.5965392461503845,14.585936313208453,001,1,32,0,relu,none,adam,0.005,mse,100
001,010,base,001,0,7,7,006,001,28.649543662735315,25.068494028969,001,1,64,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,10.518893928298988,13.245157527067468,001,1,64,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,7.345725566358163,14.226784756506158,001,1,64,0,relu,none,adam,5e-4,mse,100
001,010,base,001,0,7,7,006,001,22.364288031347073,21.766873998249313,001,1,64,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,9.075313416197034,14.015613429404363,001,1,64,0,relu,none,adam,0.001,mse,50
001,010,base,001,0,7,7,006,001,5.912073717450662,15.831971308651276,001,1,64,0,relu,none,adam,0.001,mse,100
001,010,base,001,0,7,7,006,001,18.88855553564792,17.037801079685856,001,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,001,0,7,7,006,001,8.758825907318483,15.255234818342881,001,1,64,0,relu,none,adam,0.002,mse,50
001,010,base,001,0,7,7,006,001,5.5462714818838625,15.3268552933989,001,1,64,0,relu,none,adam,0.002,mse,100
001,010,base,001,0,7,7,006,001,17.340661589837374,14.610344240165215,001,1,64,0,relu,none,adam,0.005,mse,10
