number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,001,base,001,0,7,7,002,001,001,3.917483179443496,9.64778277312486
001,001,base,001,0,7,7,002,002,001,4.164417316954644,13.834400484971825
001,001,base,001,0,7,7,002,003,001,7.849820833267762,9.226342113322131
001,001,base,001,0,7,7,002,004,001,8.367439903787655,9.045233657729199
001,001,base,001,0,7,7,002,005,001,8.530834581746918,7.792625189423633
001,001,base,001,0,7,7,002,006,001,8.35643507673639,12.2544944887259
001,001,base,001,0,7,7,002,007,001,8.77892050228867,20.24452307191798
001,001,base,001,0,7,7,002,008,001,9.94207922002898,15.710697583424084
001,001,base,001,0,7,7,002,009,001,10.835172155170973,13.577642212904607
001,001,base,001,0,7,7,002,010,001,11.107321829972086,10.004071005477492
001,001,base,001,0,7,7,002,011,001,10.96926185231003,7.7167909809659045
001,001,base,001,0,7,7,002,012,001,10.786687768308596,5.697664968145683
001,001,base,002,0,7,14,002,001,001,2.3909839927110466,18.03685082184209
001,001,base,002,0,7,14,002,002,001,3.9657056221948235,13.919620070967241
001,001,base,002,0,7,14,002,003,001,7.5704268882959465,9.81040459573921
001,001,base,002,0,7,14,002,004,001,8.2775130991723,9.037691131076102
001,001,base,002,0,7,14,002,005,001,8.439444882441446,8.059526028613131
001,001,base,002,0,7,14,002,006,001,8.310977813607977,12.263844618675915
001,001,base,002,0,7,14,002,007,001,8.746212511838527,19.938710962062114
001,001,base,002,0,7,14,002,008,001,9.891350510068758,15.909484036339807
001,001,base,002,0,7,14,002,009,001,10.767455985578586,13.391072324883236
001,001,base,002,0,7,14,002,010,001,11.023735156446445,9.910019320406555
001,001,base,002,0,7,14,002,011,001,10.88708700526101,7.39573178865755
001,001,base,002,0,7,14,002,012,001,10.694051649656549,6.075092419295556
001,001,base,003,0,7,21,002,001,001,1.5731073025870623,22.01723403136913
001,001,base,003,0,7,21,002,002,001,2.8584079707878556,15.212566995259012
001,001,base,003,0,7,21,002,003,001,7.174106699920226,9.86241665357424
001,001,base,003,0,7,21,002,004,001,8.027898671069188,9.177629755440043
001,001,base,003,0,7,21,002,005,001,8.27707031897351,8.064583311706231
001,001,base,003,0,7,21,002,006,001,8.163552918731007,12.229520361271748
001,001,base,003,0,7,21,002,007,001,8.621192055081677,19.209536179262283
001,001,base,003,0,7,21,002,008,001,9.712692636790546,15.83521520014575
001,001,base,003,0,7,21,002,009,001,10.610744521053338,13.353527555536088
001,001,base,003,0,7,21,002,010,001,10.8788328220899,9.940647376866455
001,001,base,003,0,7,21,002,011,001,10.763199553047654,7.214643068875238
001,001,base,003,0,7,21,002,012,001,10.568102287844049,6.030328101669251
001,001,base,004,0,7,28,002,001,001,0.6001535291218337,14.652307144372559
001,001,base,004,0,7,28,002,002,001,2.2946342805356434,19.666788732156732
001,001,base,004,0,7,28,002,003,001,6.980035883861714,10.844721363223742
001,001,base,004,0,7,28,002,004,001,7.9010848901265,9.217532628389229
001,001,base,004,0,7,28,002,005,001,8.16674473412273,7.883955531181713
001,001,base,004,0,7,28,002,006,001,8.041182701958162,12.007444946124723
001,001,base,004,0,7,28,002,007,001,8.473414882734122,18.750880903236716
001,001,base,004,0,7,28,002,008,001,9.574715791521724,15.82309549060304
001,001,base,004,0,7,28,002,009,001,10.485558979057904,13.3289218427878
001,001,base,004,0,7,28,002,010,001,10.764452084520691,10.295380122009313
001,001,base,004,0,7,28,002,011,001,10.687284486468219,7.348764112139069
001,001,base,004,0,7,28,002,012,001,10.498671304819311,6.1634453156954
001,001,base,005,0,7,35,002,001,001,4.327710066791859e-14,19.63020258099539
001,001,base,005,0,7,35,002,002,001,1.5154184260908832,26.967139589190136
001,001,base,005,0,7,35,002,003,001,6.629237136247221,10.790527561751096
001,001,base,005,0,7,35,002,004,001,7.53643270842718,10.627835534074274
001,001,base,005,0,7,35,002,005,001,8.098554981577571,7.742388880103226
001,001,base,005,0,7,35,002,006,001,7.943785452015118,12.402137412409779
001,001,base,005,0,7,35,002,007,001,8.437087768580898,19.015980023415185
001,001,base,005,0,7,35,002,008,001,9.554001498262103,15.568195195818584
001,001,base,005,0,7,35,002,009,001,10.425063898956267,13.417975847812656
001,001,base,005,0,7,35,002,010,001,10.71987770080304,10.574366224105765
001,001,base,005,0,7,35,002,011,001,10.672893384203112,7.51378897033685
001,001,base,005,0,7,35,002,012,001,10.490608914496976,6.376289020882977
001,001,base,006,7,7,7,002,001,001,4.587201738767998,17.723634885189423
001,001,base,006,7,7,7,002,002,001,6.281548625612723,21.947724140223652
001,001,base,006,7,7,7,002,003,001,12.163435979770494,11.530368732033113
001,001,base,006,7,7,7,002,004,001,11.733432074428944,11.618208863329984
001,001,base,006,7,7,7,002,005,001,11.646553188099181,12.181312872789961
001,001,base,006,7,7,7,002,006,001,11.739726242597095,16.674628774116794
001,001,base,006,7,7,7,002,007,001,12.215898079453238,30.66868408988226
001,001,base,006,7,7,7,002,008,001,14.248252658171449,27.06561925410296
001,001,base,006,7,7,7,002,009,001,16.15758975915953,19.401927453930323
001,001,base,006,7,7,7,002,010,001,16.518930688439877,14.282350592245995
001,001,base,006,7,7,7,002,011,001,16.18039448669015,8.908496905860817
001,001,base,006,7,7,7,002,012,001,15.847614337202078,5.7904955933945255
001,001,base,007,7,7,14,002,001,001,2.6843694859501177,23.25925240522339
001,001,base,007,7,7,14,002,002,001,5.373433263667333,23.24886786276575
001,001,base,007,7,7,14,002,003,001,11.710308751155997,11.684568256677135
001,001,base,007,7,7,14,002,004,001,11.45230933595295,11.6443805566519
001,001,base,007,7,7,14,002,005,001,11.456031871577881,12.326612083275444
001,001,base,007,7,7,14,002,006,001,11.578291714908177,16.670079425752323
001,001,base,007,7,7,14,002,007,001,12.049446799284485,29.502453529875243
001,001,base,007,7,7,14,002,008,001,14.028575616013606,26.87995965030642
001,001,base,007,7,7,14,002,009,001,15.888980939307993,18.96934601883758
001,001,base,007,7,7,14,002,010,001,16.240183184014374,14.011380534138473
001,001,base,007,7,7,14,002,011,001,15.913720886240736,8.157655457852213
001,001,base,007,7,7,14,002,012,001,15.571129864344185,6.731146996398788
001,001,base,008,7,7,21,002,001,001,1.3041128687742258,17.27987647412776
001,001,base,008,7,7,21,002,002,001,3.1340828498178355,23.694226090506838
001,001,base,008,7,7,21,002,003,001,11.155790773405794,12.936208894153605
001,001,base,008,7,7,21,002,004,001,11.088600181287951,11.606298993933484
001,001,base,008,7,7,21,002,005,001,11.155141735328876,12.015192146572044
001,001,base,008,7,7,21,002,006,001,11.265792290438872,16.563500585793367
001,001,base,008,7,7,21,002,007,001,11.712756020867054,28.258383936856557
001,001,base,008,7,7,21,002,008,001,13.71286281084883,26.83491008572383
001,001,base,008,7,7,21,002,009,001,15.680280668653856,19.097461281722946
001,001,base,008,7,7,21,002,010,001,16.065846453687637,14.15730454300329
001,001,base,008,7,7,21,002,011,001,15.76463618853466,8.318236150320157
001,001,base,008,7,7,21,002,012,001,15.434808775435124,6.787005306023674
001,001,base,009,7,7,28,002,001,001,7.826857475068242e-14,65.26764737874352
001,001,base,009,7,7,28,002,002,001,1.828031805522104,32.36508290820034
001,001,base,009,7,7,28,002,003,001,10.489877687072838,12.876656759267334
001,001,base,009,7,7,28,002,004,001,10.555859013877301,13.728301621948596
001,001,base,009,7,7,28,002,005,001,11.072937121467278,11.694143020260798
001,001,base,009,7,7,28,002,006,001,11.133628377784378,16.93189259830577
001,001,base,009,7,7,28,002,007,001,11.636469931429696,28.1418020142972
001,001,base,009,7,7,28,002,008,001,13.631887719473127,26.334591096450882
001,001,base,009,7,7,28,002,009,001,15.559918427355251,19.326284287761318
001,001,base,009,7,7,28,002,010,001,15.979939347933426,14.607815261202864
001,001,base,009,7,7,28,002,011,001,15.726064398708587,8.650030213174068
001,001,base,009,7,7,28,002,012,001,15.405955509795675,6.819307578730212
001,001,base,010,7,7,35,002,001,001,2.6148059981518532e-14,41.01867291782624
001,001,base,010,7,7,35,002,002,001,1.3408377701226268,38.96130811200251
001,001,base,010,7,7,35,002,003,001,9.83523311339344,11.65647492893037
001,001,base,010,7,7,35,002,004,001,9.882968315760115,14.806865944854055
001,001,base,010,7,7,35,002,005,001,10.811473705845795,11.492717437067599
001,001,base,010,7,7,35,002,006,001,10.848686072551544,16.76587717732141
001,001,base,010,7,7,35,002,007,001,11.39109621948232,28.916651231272876
001,001,base,010,7,7,35,002,008,001,13.476713469856216,26.661777301592032
001,001,base,010,7,7,35,002,009,001,15.47123749387307,19.494144687201207
001,001,base,010,7,7,35,002,010,001,15.931741230035465,14.682670569084134
001,001,base,010,7,7,35,002,011,001,15.687189675206898,8.89822032649999
001,001,base,010,7,7,35,002,012,001,15.370128729682495,6.991224739999114
001,001,base,011,14,7,7,002,001,001,6.455506508643817,21.785169520923702
001,001,base,011,14,7,7,002,002,001,7.766797585740652,35.32530807369318
001,001,base,011,14,7,7,002,003,001,17.04823675924957,12.813761258401014
001,001,base,011,14,7,7,002,004,001,15.715038217214472,13.928415042287641
001,001,base,011,14,7,7,002,005,001,15.152139753660903,15.228867147898928
001,001,base,011,14,7,7,002,006,001,15.178493732535797,21.189166436138834
001,001,base,011,14,7,7,002,007,001,15.690000409778353,44.356584493314614
001,001,base,011,14,7,7,002,008,001,18.738064864402087,35.08907478179488
001,001,base,011,14,7,7,002,009,001,21.194461228506356,22.928341993967635
001,001,base,011,14,7,7,002,010,001,21.44186533545043,16.421064364665124
001,001,base,011,14,7,7,002,011,001,20.708984110382552,8.273864209817075
001,001,base,011,14,7,7,002,012,001,20.23015951085003,7.716449158056206
001,001,base,012,14,7,14,002,001,001,4.775324874632628,24.029962519309553
001,001,base,012,14,7,14,002,002,001,5.795198162570039,35.39827355620529
001,001,base,012,14,7,14,002,003,001,16.628409682558246,14.806988422969816
001,001,base,012,14,7,14,002,004,001,15.474634676278425,13.767109935210899
001,001,base,012,14,7,14,002,005,001,14.941422585645672,15.246420700693081
001,001,base,012,14,7,14,002,006,001,14.961722409124269,21.36431194965663
001,001,base,012,14,7,14,002,007,001,15.44869174763869,43.25232774343811
001,001,base,012,14,7,14,002,008,001,18.518538346120447,34.587374675836934
001,001,base,012,14,7,14,002,009,001,20.970871243032843,22.63849900820679
001,001,base,012,14,7,14,002,010,001,21.222724544537694,16.211204746764366
001,001,base,012,14,7,14,002,011,001,20.482873958743493,7.813950854138949
001,001,base,012,14,7,14,002,012,001,20.0078640659227,8.97376631893949
001,001,base,013,14,7,21,002,001,001,1.2243625582717919,9.834218143714267
001,001,base,013,14,7,21,002,002,001,2.401110847454228,34.60886563608307
001,001,base,013,14,7,21,002,003,001,15.97420857872455,15.38862800040963
001,001,base,013,14,7,21,002,004,001,14.933127375990088,14.894576211847095
001,001,base,013,14,7,21,002,005,001,14.652429746925918,15.283738740605896
001,001,base,013,14,7,21,002,006,001,14.701095570082972,21.713342813372552
001,001,base,013,14,7,21,002,007,001,15.224476255519651,43.096809899031065
001,001,base,013,14,7,21,002,008,001,18.37416597411674,34.469915664563366
001,001,base,013,14,7,21,002,009,001,20.884364455613913,22.894041934827417
001,001,base,013,14,7,21,002,010,001,21.172358509650245,16.378843898565385
001,001,base,013,14,7,21,002,011,001,20.44410394595496,7.949975596619817
001,001,base,013,14,7,21,002,012,001,19.968169663740944,8.868372723878553
001,001,base,014,14,7,28,002,001,001,1.8503995008381673e-14,20.04733488158668
001,001,base,014,14,7,28,002,002,001,1.685614041536291,42.988321029424036
001,001,base,014,14,7,28,002,003,001,14.581845681346257,14.91359939997214
001,001,base,014,14,7,28,002,004,001,13.835878980087424,17.328557518655685
001,001,base,014,14,7,28,002,005,001,14.277622901436644,14.452237500287293
001,001,base,014,14,7,28,002,006,001,14.253002864458566,21.020422713294565
001,001,base,014,14,7,28,002,007,001,14.782989391917303,43.22452590895825
001,001,base,014,14,7,28,002,008,001,18.05996961743683,33.63531216331987
001,001,base,014,14,7,28,002,009,001,20.60481529059353,23.24127787206962
001,001,base,014,14,7,28,002,010,001,20.956319037946262,16.58000675192868
001,001,base,014,14,7,28,002,011,001,20.275071355224263,8.64528069857042
001,001,base,014,14,7,28,002,012,001,19.803431427561375,8.818953811906228
001,001,base,015,14,7,35,002,001,001,2.014910235598272e-14,39.16039167283179
001,001,base,015,14,7,35,002,002,001,1.2299031942146676,51.87321020827654
001,001,base,015,14,7,35,002,003,001,13.203577965992121,27.079107647931107
001,001,base,015,14,7,35,002,004,001,12.951484803487036,18.078847450299733
001,001,base,015,14,7,35,002,005,001,13.755788345155313,14.087988059560235
001,001,base,015,14,7,35,002,006,001,13.77761715255571,20.743940266731354
001,001,base,015,14,7,35,002,007,001,14.370506679187844,44.568526549117735
001,001,base,015,14,7,35,002,008,001,17.91819687555931,33.72794746917417
001,001,base,015,14,7,35,002,009,001,20.426507652189894,23.287510152811286
001,001,base,015,14,7,35,002,010,001,20.833016941966633,16.849929216681737
001,001,base,015,14,7,35,002,011,001,20.168452111931174,9.006750207581673
001,001,base,015,14,7,35,002,012,001,19.694078912580338,9.012658603824006
001,001,base,016,21,7,7,002,001,001,6.658585458637918,19.749599374604585
001,001,base,016,21,7,7,002,002,001,7.4398629458127115,45.750545829121286
001,001,base,016,21,7,7,002,003,001,20.454193024002258,14.696743642008983
001,001,base,016,21,7,7,002,004,001,19.01369642285519,16.031984135217378
001,001,base,016,21,7,7,002,005,001,17.99199273677343,17.61181278624476
001,001,base,016,21,7,7,002,006,001,17.878431158169725,25.347464098410352
001,001,base,016,21,7,7,002,007,001,18.568405273823593,60.5699250240555
001,001,base,016,21,7,7,002,008,001,22.46426835450506,35.90067202477647
001,001,base,016,21,7,7,002,009,001,25.06486242074558,25.779335498683476
001,001,base,016,21,7,7,002,010,001,25.206581695914196,17.933249796943894
001,001,base,016,21,7,7,002,011,001,24.224424771121573,7.811960160553673
001,001,base,016,21,7,7,002,012,001,23.600070558195988,9.800926543580788
001,001,base,017,21,7,14,002,001,001,3.6316113765417417,18.97758428433322
001,001,base,017,21,7,14,002,002,001,4.753773404062455,43.83392985440335
001,001,base,017,21,7,14,002,003,001,19.947515231649067,16.594342224701126
001,001,base,017,21,7,14,002,004,001,18.66540238589532,16.781219646810108
001,001,base,017,21,7,14,002,005,001,17.76490967474202,18.236291222165974
001,001,base,017,21,7,14,002,006,001,17.7333679314265,25.784937412566048
001,001,base,017,21,7,14,002,007,001,18.45842563616132,60.45280866082141
001,001,base,017,21,7,14,002,008,001,22.396490755434034,35.75623070905007
001,001,base,017,21,7,14,002,009,001,25.032461535064105,25.713585395827153
001,001,base,017,21,7,14,002,010,001,25.173093932275442,17.719592629198072
001,001,base,017,21,7,14,002,011,001,24.162989322485796,7.2084291142369095
001,001,base,017,21,7,14,002,012,001,23.52628898468757,10.478479431785898
001,001,base,018,21,7,21,002,001,001,0.8614193748212327,13.071402039846232
001,001,base,018,21,7,21,002,002,001,2.2475581525701793,45.72203366048242
001,001,base,018,21,7,21,002,003,001,19.07794538331148,18.204772161924044
001,001,base,018,21,7,21,002,004,001,18.00845783615523,18.118361053795017
001,001,base,018,21,7,21,002,005,001,17.447108477064543,17.842587245179192
001,001,base,018,21,7,21,002,006,001,17.379851349141422,25.601628760988433
001,001,base,018,21,7,21,002,007,001,18.12712136704131,61.08304809247929
001,001,base,018,21,7,21,002,008,001,22.259233000117256,34.39046651285375
001,001,base,018,21,7,21,002,009,001,24.859312701047376,26.03014387320933
001,001,base,018,21,7,21,002,010,001,25.060804472991325,17.750593683276854
001,001,base,018,21,7,21,002,011,001,24.073193700721422,7.771138529544389
001,001,base,018,21,7,21,002,012,001,23.42428478691698,10.105990425228962
001,001,base,019,21,7,28,002,001,001,1.1366331326346107e-13,30.508346797990058
001,001,base,019,21,7,28,002,002,001,1.3694260654573862,55.21227275492568
001,001,base,019,21,7,28,002,003,001,16.389808031180976,36.09650339524963
001,001,base,019,21,7,28,002,004,001,16.51128790899859,20.364746774297757
001,001,base,019,21,7,28,002,005,001,16.654324311299536,16.713138332823615
001,001,base,019,21,7,28,002,006,001,16.644685612245283,24.98492547489142
001,001,base,019,21,7,28,002,007,001,17.405839636283265,61.875054896762116
001,001,base,019,21,7,28,002,008,001,21.893049506931867,32.71204262362785
001,001,base,019,21,7,28,002,009,001,24.401885014324215,26.186850029749383
001,001,base,019,21,7,28,002,010,001,24.681354827457334,18.049483241349442
001,001,base,019,21,7,28,002,011,001,23.749347811695426,8.313564262981066
001,001,base,019,21,7,28,002,012,001,23.089467990528842,9.860239194493454
001,001,base,020,21,7,35,002,001,001,2.440679021123819e-14,9.426955135801693
001,001,base,020,21,7,35,002,002,001,1.0412014797736164,61.558708037963385
001,001,base,020,21,7,35,002,003,001,15.480878255202306,43.20348831577704
001,001,base,020,21,7,35,002,004,001,15.491093008638751,22.325657446257132
001,001,base,020,21,7,35,002,005,001,16.205055896265204,15.628460769241004
001,001,base,020,21,7,35,002,006,001,16.19481128236427,24.27464189301491
001,001,base,020,21,7,35,002,007,001,16.962615106422586,63.22756174462358
001,001,base,020,21,7,35,002,008,001,21.71884226963156,33.02262123604114
001,001,base,020,21,7,35,002,009,001,24.17018507235597,26.605651858957593
001,001,base,020,21,7,35,002,010,001,24.516040362357323,18.320546330180598
001,001,base,020,21,7,35,002,011,001,23.59377039774325,8.339961381971623
