number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,002,base,001,0,7,7,006,001,35.8245332351239,13.931908325259002,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,002,0,7,14,006,001,16.127812330782973,14.108560736614557,003,2,64,32,relu,relu,adam,5e-4,mse,25
001,002,base,003,0,7,21,006,001,16.580812273795154,13.258951446248279,003,2,64,32,relu,relu,adam,0.002,mse,10
001,002,base,004,0,7,28,006,001,18.842086524451705,13.54013321636238,003,1,16,0,relu,none,adam,0.005,mse,10
001,002,base,005,0,7,35,006,001,17.51034947978808,14.161250607007425,003,1,64,0,relu,none,adam,0.005,mse,10
001,002,base,006,7,7,7,006,001,38.27376757860996,14.326449359640163,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,007,7,7,14,006,001,39.079409603150204,14.915625201048211,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,008,7,7,21,006,001,37.46585885508359,16.562184361214015,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,009,7,7,28,006,001,39.017877296797344,17.17586576378564,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,010,7,7,35,006,001,43.048680779612425,16.912067608153247,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,011,14,7,7,006,001,42.42118853008897,16.573946203505912,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,012,14,7,14,006,001,44.6627095910294,17.2558475574425,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,013,14,7,21,006,001,45.519308971766854,16.820126608205143,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,014,14,7,28,006,001,46.596671027385526,19.75647782838045,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,015,14,7,35,006,001,49.23220554937978,22.209937626499123,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,016,21,7,7,006,001,51.51174256378962,16.925173760099156,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,017,21,7,14,006,001,50.55151187698351,17.02547195957503,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,018,21,7,21,006,001,50.50324753090164,19.20112053725871,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,019,21,7,28,006,001,52.79604534510321,20.568249063393253,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,020,21,7,35,006,001,53.03888141531694,24.632747051844166,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,021,28,7,7,006,001,55.034053553686945,19.386349598507838,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,022,28,7,14,006,001,54.832692752779245,20.26852932862702,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,023,28,7,21,006,001,52.93663104332349,21.98649352958039,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,024,28,7,28,006,001,54.88705648156941,23.79626332149741,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,025,28,7,35,006,001,56.61864920194334,25.04817386970979,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,001,0,7,7,006,002,15.661456232594091,9.538618512277415,003,2,32,32,relu,relu,adam,0.005,mse,10
001,002,base,002,0,7,14,006,002,14.609726376204444,9.022300156850195,003,2,64,8,relu,relu,adam,0.001,mse,25
001,002,base,003,0,7,21,006,002,15.33647644987943,8.896155430113673,003,1,32,0,relu,none,adam,0.005,mse,10
001,002,base,004,0,7,28,006,002,14.935793722979588,9.298239038892131,003,2,32,8,relu,relu,adam,0.005,mse,10
001,002,base,005,0,7,35,006,002,14.137495142748882,9.384732682761276,003,1,16,0,relu,none,adam,0.005,mse,25
001,002,base,006,7,7,7,006,002,23.39228495790334,11.717464501602693,003,2,64,8,relu,relu,adam,0.001,mse,25
001,002,base,007,7,7,14,006,002,22.457735098968648,10.28525839590291,003,2,32,16,relu,relu,adam,0.005,mse,10
001,002,base,008,7,7,21,006,002,21.327427053966638,10.26057085481429,003,1,32,0,relu,none,adam,0.002,mse,25
001,002,base,009,7,7,28,006,002,19.822896774317787,11.117690392827338,003,1,64,0,relu,none,adam,0.002,mse,25
001,002,base,010,7,7,35,006,002,19.638512387608053,12.489073151344021,003,1,32,0,relu,none,adam,0.005,mse,25
001,002,base,011,14,7,7,006,002,29.23876257765079,10.598672393055434,003,1,64,0,relu,none,adam,0.005,mse,10
001,002,base,012,14,7,14,006,002,27.98745049055101,9.441348158734474,003,1,64,0,relu,none,adam,0.005,mse,10
001,002,base,013,14,7,21,006,002,26.178841929136475,9.67972063180148,003,1,64,0,relu,none,adam,0.002,mse,25
001,002,base,014,14,7,28,006,002,26.771363375886292,12.420756455887487,003,1,16,0,relu,none,adam,0.005,mse,25
001,002,base,015,14,7,35,006,002,25.812026315626948,15.457481008066921,003,1,32,0,relu,none,adam,0.005,mse,25
001,002,base,016,21,7,7,006,002,32.10674018648202,11.802449118080604,003,1,32,0,relu,none,adam,0.001,mse,50
001,002,base,017,21,7,14,006,002,29.88585811417653,11.63133781297466,003,1,64,0,relu,none,adam,0.002,mse,25
001,002,base,018,21,7,21,006,002,29.7834581137213,13.354822153817137,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,019,21,7,28,006,002,28.813584293641735,17.386516638766988,003,1,32,0,relu,none,adam,0.005,mse,25
001,002,base,020,21,7,35,006,002,31.014074526003107,20.891007791136822,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,021,28,7,7,006,002,33.82829529414913,16.470653166824604,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,022,28,7,14,006,002,32.71562374496559,17.03866811170896,003,1,32,0,relu,none,adam,0.001,mse,50
001,002,base,023,28,7,21,006,002,32.31291147268499,19.55740422497853,003,1,16,0,relu,none,adam,0.005,mse,25
001,002,base,024,28,7,28,006,002,33.49378298383424,26.86483078995888,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,025,28,7,35,006,002,43.734730207238584,31.504040654134805,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,001,0,7,7,006,003,14.141477895464767,6.249582020104373,003,1,64,0,relu,none,adam,5e-4,mse,25
001,002,base,002,0,7,14,006,003,14.061543035996976,6.115347543504884,003,1,16,0,relu,none,adam,5e-4,mse,50
001,002,base,003,0,7,21,006,003,13.659029527094269,6.76497053868223,003,1,32,0,relu,none,adam,0.002,mse,10
001,002,base,004,0,7,28,006,003,12.270487575579867,7.742415103919942,003,1,16,0,relu,none,adam,0.005,mse,25
001,002,base,005,0,7,35,006,003,10.175338896566137,7.79251562849169,003,1,64,0,relu,none,adam,0.001,mse,50
001,002,base,006,7,7,7,006,003,20.887766399743015,8.894110461784127,003,1,64,0,relu,none,adam,0.002,mse,10
001,002,base,007,7,7,14,006,003,20.934200513122043,9.359065583541577,003,1,16,0,relu,none,adam,0.001,mse,25
001,002,base,008,7,7,21,006,003,20.290777249709496,11.13251860665625,003,1,16,0,relu,none,adam,0.001,mse,25
001,002,base,009,7,7,28,006,003,20.440373874876194,11.77891272583166,003,1,16,0,relu,none,adam,0.005,mse,10
001,002,base,010,7,7,35,006,003,20.408333492245333,11.98022838482159,003,2,16,8,relu,relu,adam,0.005,mse,10
001,002,base,011,14,7,7,006,003,25.069683761934783,12.640536131336631,003,1,32,0,relu,none,adam,0.002,mse,25
001,002,base,012,14,7,14,006,003,24.199472796935325,13.441235939079995,003,1,16,0,relu,none,adam,0.002,mse,25
001,002,base,013,14,7,21,006,003,25.973663905934806,14.938807618575467,003,1,16,0,relu,none,adam,0.001,mse,25
001,002,base,014,14,7,28,006,003,23.112590760144194,15.588022075282298,003,1,16,0,relu,none,adam,0.001,mse,50
001,002,base,015,14,7,35,006,003,20.3996801032053,16.23454994697401,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,016,21,7,7,006,003,28.214532588926975,16.960299939914787,003,1,16,0,relu,none,adam,0.001,mse,50
001,002,base,017,21,7,14,006,003,29.702643689756908,18.117115933023417,003,1,16,0,relu,none,adam,0.001,mse,25
001,002,base,018,21,7,21,006,003,29.142563866908954,19.900051088485164,003,1,16,0,relu,none,adam,5e-4,mse,50
001,002,base,019,21,7,28,006,003,27.000868641309257,21.369926439948433,003,2,16,32,relu,relu,adam,0.005,mse,10
001,002,base,020,21,7,35,006,003,23.48028822333868,21.377372578999154,003,2,16,8,relu,relu,adam,0.005,mse,25
001,002,base,021,28,7,7,006,003,33.97633863816171,18.117617952287773,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,022,28,7,14,006,003,31.49535222609879,22.026714266222537,003,1,16,0,relu,none,adam,5e-4,mse,50
001,002,base,023,28,7,21,006,003,27.974179350359275,24.15331998562325,003,1,16,0,relu,none,adam,0.001,mse,50
001,002,base,024,28,7,28,006,003,25.305787166464963,23.13387520662593,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,025,28,7,35,006,003,23.37267391861991,20.965962782048834,003,1,16,0,relu,none,adam,0.002,mse,50
001,002,base,001,0,7,7,006,004,12.083091627535778,9.387576224549052,003,2,32,32,relu,relu,adam,0.002,mse,50
001,002,base,002,0,7,14,006,004,9.314074141276876,9.231139109692112,003,2,64,32,relu,relu,adam,0.002,mse,50
001,002,base,003,0,7,21,006,004,13.684657964214127,9.86062600528972,003,1,32,0,relu,none,adam,0.001,mse,10
001,002,base,004,0,7,28,006,004,13.678024333349242,10.434600174749415,003,1,32,0,relu,none,adam,0.001,mse,10
001,002,base,005,0,7,35,006,004,12.837861290312789,10.39050091257976,003,1,32,0,relu,none,adam,5e-4,mse,25
