date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,44.49086429011077,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-24,2021-11-24,42.84817132018507,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-25,2021-11-25,41.95295046810061,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-26,2021-11-26,42.41540007283911,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-27,2021-11-27,43.274617040716116,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-28,2021-11-28,45.16639266014099,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-29,2021-11-29,43.02792494930327,nn,001,002,base,003,001,006,001,003,0,7,7
2021-11-30,2021-11-30,46.10938616003841,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-01,2021-12-01,48.41511467210949,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-02,2021-12-02,51.6758721632883,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-03,2021-12-03,51.496302876994015,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-04,2021-12-04,51.841238760575656,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-05,2021-12-05,51.72046567387879,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-06,2021-12-06,51.376028310507536,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-07,2021-12-07,54.15068138865754,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-08,2021-12-08,55.75228360742331,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-09,2021-12-09,56.05160017069429,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-10,2021-12-10,58.414909271430226,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-11,2021-12-11,58.23283873870969,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-12,2021-12-12,60.17363824360073,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-13,2021-12-13,59.594498607702555,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-14,2021-12-14,57.65198915526271,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-15,2021-12-15,50.000323394872254,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-16,2021-12-16,49.9840332409367,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-17,2021-12-17,47.87491378057749,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-18,2021-12-18,45.18296699058265,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-19,2021-12-19,41.084789021871984,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-20,2021-12-20,42.329585371539004,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-21,2021-12-21,45.809213556163016,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-22,2021-12-22,46.54750746265054,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-23,2021-12-23,46.238493463210766,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-24,2021-12-24,47.81794739160687,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-25,2021-12-25,49.33081873059273,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-26,2021-12-26,46.29744547400624,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-27,2021-12-27,46.781700044311584,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-28,2021-12-28,46.154380679875615,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-29,2021-12-29,44.783388981409374,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-30,2021-12-30,45.795536916982385,nn,001,002,base,003,001,006,001,003,0,7,7
2021-12-31,2021-12-31,48.730194504931575,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-01,2022-01-01,48.82749154083431,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-02,2022-01-02,49.3036843684502,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-03,2022-01-03,50.02342689782381,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-04,2022-01-04,50.26685517271981,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-05,2022-01-05,49.20686145611108,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-06,2022-01-06,48.592203478701414,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-07,2022-01-07,49.18943924158812,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-08,2022-01-08,48.511710916832094,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-09,2022-01-09,48.8778682153672,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-10,2022-01-10,45.143378138914706,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-11,2022-01-11,47.77628184054047,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-12,2022-01-12,45.42585519291461,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-13,2022-01-13,47.25862641613931,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-14,2022-01-14,47.09954644553363,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-15,2022-01-15,49.3602719463408,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-16,2022-01-16,50.947907272540036,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-17,2022-01-17,50.383435304183514,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-18,2022-01-18,53.25304517131299,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-19,2022-01-19,56.35262149590999,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-20,2022-01-20,58.046081303060056,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-21,2022-01-21,57.66876807399094,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-22,2022-01-22,59.763666436448695,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-23,2022-01-23,63.085711259022354,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-24,2022-01-24,63.27925344184041,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-25,2022-01-25,65.31764777405188,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-26,2022-01-26,64.73762692306191,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-27,2022-01-27,67.59239968303591,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-28,2022-01-28,65.47446971926838,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-29,2022-01-29,62.389136131666604,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-30,2022-01-30,62.81348455352709,nn,001,002,base,003,001,006,001,003,0,7,7
2022-01-31,2022-01-31,63.08202330060303,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-01,2022-02-01,68.50730407815426,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-02,2022-02-02,66.2367940230295,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-03,2022-02-03,61.99795941151679,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-04,2022-02-04,70.24060392007232,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-05,2022-02-05,72.57893353104592,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-06,2022-02-06,70.62645809836685,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-07,2022-02-07,68.34040599372238,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-08,2022-02-08,69.8229576997459,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-09,2022-02-09,70.12542305905372,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-10,2022-02-10,69.68564298432321,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-11,2022-02-11,70.27693090252578,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-12,2022-02-12,70.96830982770771,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-13,2022-02-13,73.29854361955077,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-14,2022-02-14,67.51103759799153,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-15,2022-02-15,64.38935481086374,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-16,2022-02-16,65.35367980366573,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-17,2022-02-17,66.22177414223552,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-18,2022-02-18,68.81751890145242,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-19,2022-02-19,63.715150914341216,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-20,2022-02-20,61.68116090744734,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-21,2022-02-21,66.14112646058202,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-22,2022-02-22,69.33025860004128,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-23,2022-02-23,70.92595937717707,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-24,2022-02-24,66.50128406919539,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-25,2022-02-25,67.38437647931278,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-26,2022-02-26,69.01104116830975,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-27,2022-02-27,69.9646143808961,nn,001,002,base,003,001,006,001,003,0,7,7
2022-02-28,2022-02-28,66.18301512226462,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-01,2022-03-01,64.41580873802305,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-02,2022-03-02,62.75950868353248,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-03,2022-03-03,64.46694732364267,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-04,2022-03-04,63.424063704907894,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-05,2022-03-05,64.40329240746796,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-06,2022-03-06,66.61427299426869,nn,001,002,base,003,001,006,001,003,0,7,7
2022-03-07,2022-03-07,67.9414193648845,nn,001,002,base,003,001,006,001,003,0,7,7
