number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,base,001,0,7,7,006,001,27.77648199540191,12.949389948917986,003,2,64,8,relu,relu,adam,5e-4,mse,10
001,000,base,002,0,7,14,006,001,26.586157708622743,13.672322716122741,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,000,base,003,0,7,21,006,001,15.374920643941133,14.362522021789964,003,2,64,8,relu,relu,adam,0.002,mse,50
001,000,base,004,0,7,28,006,001,21.228023315195603,14.470642405180175,003,2,32,8,relu,relu,adam,0.002,mse,10
001,000,base,005,0,7,35,006,001,23.23160093732196,14.92869997840698,003,1,64,0,relu,none,adam,0.001,mse,10
001,000,base,006,7,7,7,006,001,32.84470863125792,16.410490988135383,003,1,16,0,relu,none,adam,0.001,mse,10
001,000,base,007,7,7,14,006,001,33.47103684586093,17.9562018902682,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,008,7,7,21,006,001,28.99367295458093,18.536881648235905,003,2,64,8,relu,relu,adam,5e-4,mse,25
001,000,base,009,7,7,28,006,001,31.583627555741334,18.945475457263083,003,2,64,8,relu,relu,adam,0.001,mse,10
001,000,base,010,7,7,35,006,001,31.876494416141004,19.617154132596745,003,2,32,8,relu,relu,adam,0.002,mse,10
001,000,base,011,14,7,7,006,001,40.89452296654105,19.3255475647044,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,012,14,7,14,006,001,39.37479299295549,21.048777578814576,003,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,013,14,7,21,006,001,41.141718930488125,22.071899522239153,003,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,014,14,7,28,006,001,41.03470076762382,22.896025384567054,003,2,16,8,relu,relu,adam,5e-4,mse,25
001,000,base,015,14,7,35,006,001,48.03907853780461,23.990931712224796,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,000,base,016,21,7,7,006,001,45.79967186212708,21.147540419984754,003,1,16,0,relu,none,adam,0.001,mse,10
001,000,base,017,21,7,14,006,001,46.15806386082718,22.76228729362011,003,2,16,32,relu,relu,adam,5e-4,mse,10
