number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,base,001,0,7,7,006,001,44.51582661089154,19.07162295687379,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,23.325461331342822,14.368276064344014,003,1,16,0,relu,none,adam,5e-4,mse,25
001,000,base,001,0,7,7,006,001,20.95580419510756,18.092409710173186,003,1,16,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,27.210805222720442,13.215847595652257,003,1,16,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,20.898233735552978,17.831743747189666,003,1,16,0,relu,none,adam,0.001,mse,25
001,000,base,001,0,7,7,006,001,20.81730443304339,18.085599467281373,003,1,16,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,21.02188620612283,18.688860950291538,003,1,16,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,20.064679569611187,17.558516756142726,003,1,16,0,relu,none,adam,0.002,mse,25
001,000,base,001,0,7,7,006,001,18.96027972379144,15.840590037893508,003,1,16,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,19.786065693957553,17.160641794722874,003,1,16,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,19.236065468371265,16.18818908236951,003,1,16,0,relu,none,adam,0.005,mse,25
001,000,base,001,0,7,7,006,001,17.89977263218294,14.467873731896557,003,1,16,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,34.44583651279825,14.407755803060844,003,1,32,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,20.63203354178863,17.41934021298622,003,1,32,0,relu,none,adam,5e-4,mse,25
001,000,base,001,0,7,7,006,001,20.21114729406375,17.265903253952423,003,1,32,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,21.18403164179315,16.921179234505086,003,1,32,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,20.57153602067238,18.18682485760764,003,1,32,0,relu,none,adam,0.001,mse,25
001,000,base,001,0,7,7,006,001,18.930310626359386,15.96980595985292,003,1,32,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,20.81986653405217,17.988224380827834,003,1,32,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,19.277679690292086,16.290401744452996,003,1,32,0,relu,none,adam,0.002,mse,25
001,000,base,001,0,7,7,006,001,17.92183039018038,14.853255276893245,003,1,32,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,19.43356855489915,16.7697050892347,003,1,32,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,18.035091305828814,14.866272066594522,003,1,32,0,relu,none,adam,0.005,mse,25
001,000,base,001,0,7,7,006,001,17.48695671128585,14.334658832493298,003,1,32,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,23.854396486059002,13.724467633639035,003,1,64,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,20.60354264273254,17.818718818158313,003,1,64,0,relu,none,adam,5e-4,mse,25
001,000,base,001,0,7,7,006,001,19.656923061715204,16.97243534640038,003,1,64,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,21.26162150065472,19.457042291065548,003,1,64,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,19.581236594585643,16.80198294376206,003,1,64,0,relu,none,adam,0.001,mse,25
001,000,base,001,0,7,7,006,001,18.10966736205067,15.078134793966981,003,1,64,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,19.8538359228519,16.583666568615946,003,1,64,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,18.65821174077515,15.73983188590601,003,1,64,0,relu,none,adam,0.002,mse,25
001,000,base,001,0,7,7,006,001,17.509530789192702,14.461162585447635,003,1,64,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,18.88502362344333,15.728875832229546,003,1,64,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,17.690910378812482,14.38088045658604,003,1,64,0,relu,none,adam,0.005,mse,25
001,000,base,001,0,7,7,006,001,17.35446786136189,14.326880723622981,003,1,64,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,43.33931115368283,17.866093986955097,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,27.782557468710355,14.681304749131193,003,2,16,8,relu,relu,adam,5e-4,mse,25
001,000,base,001,0,7,7,006,001,21.70696750328738,19.250884846489505,003,2,16,8,relu,relu,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,29.25578910691197,13.414101063065194,003,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,21.256857166387803,18.330121919096857,003,2,16,8,relu,relu,adam,0.001,mse,25
001,000,base,001,0,7,7,006,001,19.223877333490012,16.500627293525156,003,2,16,8,relu,relu,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,22.140196130142755,18.852999528540916,003,2,16,8,relu,relu,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,19.92656709376506,17.037003596229017,003,2,16,8,relu,relu,adam,0.002,mse,25
001,000,base,001,0,7,7,006,001,18.33645982783424,15.34774699724213,003,2,16,8,relu,relu,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,21.27294293133504,19.20721956996369,003,2,16,8,relu,relu,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,18.887182580097708,15.973360548852993,003,2,16,8,relu,relu,adam,0.005,mse,25
001,000,base,001,0,7,7,006,001,17.603026012109336,14.437726909762292,003,2,16,8,relu,relu,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,36.27860252173046,14.791721270360183,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,22.914593485104074,18.505022213936265,003,2,16,16,relu,relu,adam,5e-4,mse,25
001,000,base,001,0,7,7,006,001,20.99005834620502,18.395562491648953,003,2,16,16,relu,relu,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,23.519882015493657,16.89727079780144,003,2,16,16,relu,relu,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,20.88450091040052,18.638349475773616,003,2,16,16,relu,relu,adam,0.001,mse,25
001,000,base,001,0,7,7,006,001,19.150813104699374,16.2622657868545,003,2,16,16,relu,relu,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,21.482913524262674,19.165303560718684,003,2,16,16,relu,relu,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,19.4737227845191,16.956109423475397,003,2,16,16,relu,relu,adam,0.002,mse,25
001,000,base,001,0,7,7,006,001,17.830437964297758,14.871320021968424,003,2,16,16,relu,relu,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,20.650151442682212,18.800256047031088,003,2,16,16,relu,relu,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,17.901272737364376,14.656601395768227,003,2,16,16,relu,relu,adam,0.005,mse,25
001,000,base,001,0,7,7,006,001,17.29848906214652,14.345314496410326,003,2,16,16,relu,relu,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,30.94801942745274,13.280477361040573,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,21.569747073999217,19.1012794186511,003,2,16,32,relu,relu,adam,5e-4,mse,25
