number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,007,base,003,0,7,21,002,004,001,6.830238499494749,12.346185043644828
001,007,base,003,0,7,21,002,005,001,7.751488893765933,8.434243719336637
001,007,base,003,0,7,21,002,006,001,7.602084778486966,16.25035122605642
001,007,base,003,0,7,21,002,007,001,8.54327867393529,41.32250176373953
001,007,base,003,0,7,21,002,008,001,9.125101770376608,22.550269213269782
001,007,base,003,0,7,21,002,009,001,10.20596166397092,14.166215025849903
001,007,base,003,0,7,21,002,010,001,10.550754236441316,16.183494521292477
001,007,base,003,0,7,21,002,011,001,10.661055009786596,7.487467043889714
001,007,base,003,0,7,21,002,012,001,10.52136598474546,6.187633531163396
001,007,base,004,0,7,28,002,001,001,2.5240930473721132e-14,10.106892750518941
001,007,base,004,0,7,28,002,002,001,3.371380853337567e-13,111.87744279381285
001,007,base,004,0,7,28,002,003,001,4.588678127128541,15.833334329596264
001,007,base,004,0,7,28,002,004,001,6.194548062331326,12.22125348486972
001,007,base,004,0,7,28,002,005,001,6.924485315868085,9.33200091871957
001,007,base,004,0,7,28,002,006,001,6.953450165555862,15.314768306816324
001,007,base,004,0,7,28,002,007,001,7.842883492237739,63.24935616603734
001,007,base,004,0,7,28,002,008,001,8.626879609920296,28.239526665747366
001,007,base,004,0,7,28,002,009,001,9.838933698098536,14.876688890055217
001,007,base,004,0,7,28,002,010,001,10.262911645065776,17.914328187862235
001,007,base,004,0,7,28,002,011,001,10.445838115192757,8.038940083293468
001,007,base,004,0,7,28,002,012,001,10.327443258019425,7.3652301435484
001,007,base,005,0,7,35,002,001,001,3.967779948049431e-14,14.0825420051389
001,007,base,005,0,7,35,002,002,001,2.0397265556561145e-13,114.12460842055023
001,007,base,005,0,7,35,002,003,001,3.4101120187710867,18.75274717011138
001,007,base,005,0,7,35,002,004,001,4.871346188318496,11.892957165920853
001,007,base,005,0,7,35,002,005,001,5.759615208446744,13.034768085973226
001,007,base,005,0,7,35,002,006,001,6.323136757282939,14.664675045553809
001,007,base,005,0,7,35,002,007,001,7.088180782234732,72.76091343612008
001,007,base,005,0,7,35,002,008,001,7.852352552657639,25.095010074159234
001,007,base,005,0,7,35,002,009,001,9.13183812831036,15.353397220632834
001,007,base,005,0,7,35,002,010,001,9.686582778238993,21.276032782152253
001,007,base,005,0,7,35,002,011,001,10.048257163796032,8.725563296831556
001,007,base,005,0,7,35,002,012,001,9.954124631189433,7.808841717254371
001,007,base,006,7,7,7,002,001,001,3.4181017496116373,8.394317270608392
001,007,base,006,7,7,7,002,002,001,3.7063942043021427,43.94044328509261
001,007,base,006,7,7,7,002,003,001,11.925454317318435,18.99270205885228
001,007,base,006,7,7,7,002,004,001,12.802334521366117,13.147817569223944
001,007,base,006,7,7,7,002,005,001,12.763490168392568,11.802918356858035
001,007,base,006,7,7,7,002,006,001,12.448772891000127,19.251302422714172
001,007,base,006,7,7,7,002,007,001,12.977743525810197,32.42196722790746
001,007,base,006,7,7,7,002,008,001,14.196796209967443,38.57695576685421
001,007,base,006,7,7,7,002,009,001,16.75544248814537,18.688392068259766
001,007,base,006,7,7,7,002,010,001,16.967204100025057,20.111064883452386
001,007,base,006,7,7,7,002,011,001,16.718008609557085,7.631780546601751
001,007,base,006,7,7,7,002,012,001,16.359751180024972,7.510803309810648
001,007,base,007,7,7,14,002,001,001,2.5810112955982886e-13,181.18810214710362
001,007,base,007,7,7,14,002,002,001,1.9475854115055955,56.64785174165849
001,007,base,007,7,7,14,002,003,001,10.155331218739466,19.656867049777787
001,007,base,007,7,7,14,002,004,001,11.465434496952984,15.466450701650169
001,007,base,007,7,7,14,002,005,001,11.944908301812898,11.47755505111797
001,007,base,007,7,7,14,002,006,001,11.543210143996914,20.467518218876457
001,007,base,007,7,7,14,002,007,001,12.249095909827675,50.44654617807743
001,007,base,007,7,7,14,002,008,001,13.44139314962545,29.939023110164563
001,007,base,007,7,7,14,002,009,001,15.399977596413208,19.578109566704576
001,007,base,007,7,7,14,002,010,001,15.851847040112734,26.16081803215541
001,007,base,007,7,7,14,002,011,001,16.034210206428135,9.37033939016865
001,007,base,007,7,7,14,002,012,001,15.74105705682253,7.2946555277669445
001,007,base,008,7,7,21,002,001,001,8.43143757577062e-14,74.39282531386402
001,007,base,008,7,7,21,002,002,001,1.1453015105364701,71.30669594701315
001,007,base,008,7,7,21,002,003,001,8.712315316650436,21.73011297597172
001,007,base,008,7,7,21,002,004,001,10.494407192114426,15.413691522739875
001,007,base,008,7,7,21,002,005,001,11.015985238071709,12.990383881099216
001,007,base,008,7,7,21,002,006,001,10.79814735626095,20.53600431590689
001,007,base,008,7,7,21,002,007,001,11.502057458020168,70.58458146557848
001,007,base,008,7,7,21,002,008,001,12.59034566736336,30.15745761414984
001,007,base,008,7,7,21,002,009,001,14.547720275440982,19.875898981723576
001,007,base,008,7,7,21,002,010,001,15.083305067904206,31.47200518892195
001,007,base,008,7,7,21,002,011,001,15.513717808031275,11.074725461441048
001,007,base,008,7,7,21,002,012,001,15.316654407005096,7.768166271046416
001,007,base,009,7,7,28,002,001,001,2.3267545793679503e-14,11.743595463556563
001,007,base,009,7,7,28,002,002,001,3.9355349981045556e-13,348.5049166771807
001,007,base,009,7,7,28,002,003,001,7.568223860201248,23.655915999546846
001,007,base,009,7,7,28,002,004,001,9.651798094360288,16.23494362231368
001,007,base,009,7,7,28,002,005,001,10.237998004533546,16.0038538913701
001,007,base,009,7,7,28,002,006,001,10.199350937388289,19.96704622191224
001,007,base,009,7,7,28,002,007,001,10.871124065148448,103.8641418131811
001,007,base,009,7,7,28,002,008,001,12.168842289320194,28.2819960415078
001,007,base,009,7,7,28,002,009,001,14.049526030294272,19.42452373863632
001,007,base,009,7,7,28,002,010,001,14.58218191450353,37.485864299338154
001,007,base,009,7,7,28,002,011,001,15.159232388577147,12.201338819285901
001,007,base,009,7,7,28,002,012,001,15.011299919503173,8.163613928414259
001,007,base,010,7,7,35,002,001,001,2.261969662373364e-13,71.98469583822414
001,007,base,010,7,7,35,002,002,001,9.496931894071188e-14,45.00585116049178
001,007,base,010,7,7,35,002,003,001,4.740489100155218,35.42216919437063
001,007,base,010,7,7,35,002,004,001,6.923632696753049,19.34481055121661
001,007,base,010,7,7,35,002,005,001,8.392068941108713,25.80673523836052
001,007,base,010,7,7,35,002,006,001,9.264774431414546,20.13163105333672
001,007,base,010,7,7,35,002,007,001,9.918583824440931,88.55718866080363
001,007,base,010,7,7,35,002,008,001,11.176633273067802,37.23166205914048
001,007,base,010,7,7,35,002,009,001,13.358297160722632,20.494962315530046
001,007,base,010,7,7,35,002,010,001,14.092645538043804,42.03700868827276
001,007,base,010,7,7,35,002,011,001,14.784517701934654,12.573198254073851
001,007,base,010,7,7,35,002,012,001,14.643401403676155,8.042201777142822
001,007,base,011,14,7,7,002,001,001,2.2658219469376077,9.484769050956386
001,007,base,011,14,7,7,002,002,001,3.252185231123415,66.80945094541629
001,007,base,011,14,7,7,002,003,001,16.355120189487163,22.9238734858199
001,007,base,011,14,7,7,002,004,001,16.627573691481334,16.150257569432398
001,007,base,011,14,7,7,002,005,001,16.053201541183444,14.292129388954404
001,007,base,011,14,7,7,002,006,001,15.6235597014343,24.91805171469814
001,007,base,011,14,7,7,002,007,001,16.17154364642288,30.743437573895957
001,007,base,011,14,7,7,002,008,001,17.263065924293926,61.5435118010394
001,007,base,011,14,7,7,002,009,001,20.974559741263818,21.57378661212369
001,007,base,011,14,7,7,002,010,001,21.13310753569991,29.789113159120248
001,007,base,011,14,7,7,002,011,001,20.961437309503584,8.677796380422588
001,007,base,011,14,7,7,002,012,001,20.553274084538597,11.57422244194667
001,007,base,012,14,7,14,002,001,001,1.350431501760387e-13,44.59402944758749
001,007,base,012,14,7,14,002,002,001,2.016975576149547,73.7303498126386
001,007,base,012,14,7,14,002,003,001,14.980704760864178,25.093194774835005
001,007,base,012,14,7,14,002,004,001,15.427910269154427,17.050920603779932
001,007,base,012,14,7,14,002,005,001,15.045005291868359,14.36367658336909
001,007,base,012,14,7,14,002,006,001,14.558477268511531,25.79790526395576
001,007,base,012,14,7,14,002,007,001,15.08139509072307,55.53669783693329
001,007,base,012,14,7,14,002,008,001,16.207360982356835,60.4071010780797
001,007,base,012,14,7,14,002,009,001,19.386512167334725,21.662218466497706
001,007,base,012,14,7,14,002,010,001,19.689436785448184,39.81249289599364
001,007,base,012,14,7,14,002,011,001,20.07750178656372,11.961797503605892
001,007,base,012,14,7,14,002,012,001,19.812385718565356,11.10814095248342
001,007,base,013,14,7,21,002,001,001,5.918867784282976e-14,28.19167495625697
001,007,base,013,14,7,21,002,002,001,0.8614053402403407,64.54926742705813
001,007,base,013,14,7,21,002,003,001,12.195261100605615,26.31933013989267
001,007,base,013,14,7,21,002,004,001,13.454511631457354,16.39764946920464
001,007,base,013,14,7,21,002,005,001,13.511090398997737,18.845871429746012
001,007,base,013,14,7,21,002,006,001,13.563731321196965,25.541246503404356
001,007,base,013,14,7,21,002,007,001,14.026902468087508,90.86026979855744
001,007,base,013,14,7,21,002,008,001,15.176829768250077,49.03222834913256
001,007,base,013,14,7,21,002,009,001,17.875982013740426,21.869570835099616
001,007,base,013,14,7,21,002,010,001,18.3610916177893,50.52996570023381
001,007,base,013,14,7,21,002,011,001,19.211956553794032,14.074008798693917
001,007,base,013,14,7,21,002,012,001,19.127248285061857,10.156787399823711
001,007,base,014,14,7,28,002,001,001,1.8089120587945845e-14,13.748711525184806
001,007,base,014,14,7,28,002,002,001,1.260718624366079e-12,1621.154538075033
001,007,base,014,14,7,28,002,003,001,10.100747590871181,27.642386525041847
001,007,base,014,14,7,28,002,004,001,11.831379663780048,18.485688653188838
001,007,base,014,14,7,28,002,005,001,12.26761342813428,26.164657848392324
001,007,base,014,14,7,28,002,006,001,12.889627143786562,24.964481405500596
001,007,base,014,14,7,28,002,007,001,13.32655050496382,103.68896592855539
001,007,base,014,14,7,28,002,008,001,14.577286346188515,48.31546124330345
001,007,base,014,14,7,28,002,009,001,17.18717179354637,22.121284656867637
001,007,base,014,14,7,28,002,010,001,17.78571708649129,57.824999514830026
001,007,base,014,14,7,28,002,011,001,18.687325199502425,14.440487246897792
001,007,base,014,14,7,28,002,012,001,18.672115869265784,10.35498568204497
001,007,base,015,14,7,35,002,001,001,1.5886001877795717e-14,13.316866270333268
001,007,base,015,14,7,35,002,002,001,1.1845385057330742e-13,145.03772024465096
001,007,base,015,14,7,35,002,003,001,4.991779056374428,86.03772979305823
001,007,base,015,14,7,35,002,004,001,8.035524943918787,20.579191008710872
001,007,base,015,14,7,35,002,005,001,9.135027436173836,42.325036088682836
001,007,base,015,14,7,35,002,006,001,11.597139223075995,27.886038214109952
001,007,base,015,14,7,35,002,007,001,12.232815581571161,77.91915189902883
001,007,base,015,14,7,35,002,008,001,13.668346054702601,45.54057723997288
001,007,base,015,14,7,35,002,009,001,16.36944077451484,24.50164473547686
001,007,base,015,14,7,35,002,010,001,17.30681146429659,60.28843885257414
001,007,base,015,14,7,35,002,011,001,18.272370975147325,12.263411441232632
001,007,base,015,14,7,35,002,012,001,18.0991640007497,9.743888204805673
001,007,base,016,21,7,7,002,001,001,2.934586478959656,8.023516096734845
001,007,base,016,21,7,7,002,002,001,3.454986432040504,74.39529754574144
001,007,base,016,21,7,7,002,003,001,19.453309889088377,26.199448846787778
001,007,base,016,21,7,7,002,004,001,19.39424484842582,16.91039086793935
001,007,base,016,21,7,7,002,005,001,18.396224071251062,17.226673458375828
001,007,base,016,21,7,7,002,006,001,18.02128594144235,26.836967016716155
001,007,base,016,21,7,7,002,007,001,18.55533122119326,37.30195418028379
001,007,base,016,21,7,7,002,008,001,19.727596881636398,89.31735178104462
001,007,base,016,21,7,7,002,009,001,24.009655669126545,22.814141308870187
001,007,base,016,21,7,7,002,010,001,24.00158872034379,39.06089810298154
001,007,base,016,21,7,7,002,011,001,24.00843890865326,11.23297430446778
001,007,base,016,21,7,7,002,012,001,23.63986911790982,14.182902822589506
001,007,base,017,21,7,14,002,001,001,3.2276599384942793e-14,17.2217486416555
001,007,base,017,21,7,14,002,002,001,1.7853903854442552,65.96886861201563
001,007,base,017,21,7,14,002,003,001,17.585320171511242,28.436373702025513
001,007,base,017,21,7,14,002,004,001,17.559497768304855,16.88945731961076
001,007,base,017,21,7,14,002,005,001,16.86843025242474,19.27963295057049
001,007,base,017,21,7,14,002,006,001,16.646175149665993,26.825018433216506
001,007,base,017,21,7,14,002,007,001,17.095822195627388,73.03204457135602
001,007,base,017,21,7,14,002,008,001,18.023159235851956,95.6976599768669
001,007,base,017,21,7,14,002,009,001,21.7703681728098,23.695897811326265
001,007,base,017,21,7,14,002,010,001,22.02828730028993,53.301279266106235
001,007,base,017,21,7,14,002,011,001,22.82602360890501,14.314229368114779
001,007,base,017,21,7,14,002,012,001,22.681849026268154,12.542195053918922
001,007,base,018,21,7,21,002,001,001,1.7746430972092227e-13,105.11649366901844
001,007,base,018,21,7,21,002,002,001,0.7561337859014859,64.91491550355077
001,007,base,018,21,7,21,002,003,001,14.237516672450129,27.099457600778365
001,007,base,018,21,7,21,002,004,001,14.783896216475158,18.48290266963759
001,007,base,018,21,7,21,002,005,001,14.90975990458936,26.074613002639083
001,007,base,018,21,7,21,002,006,001,15.597845490350466,25.917183534832226
001,007,base,018,21,7,21,002,007,001,16.017416824229596,88.38763326828911
001,007,base,018,21,7,21,002,008,001,16.94502751010881,79.28659999972216
001,007,base,018,21,7,21,002,009,001,19.94767518457889,24.846883571991224
001,007,base,018,21,7,21,002,010,001,20.49982551834617,64.2774279225459
001,007,base,018,21,7,21,002,011,001,21.739030093166726,16.181301840037698
001,007,base,018,21,7,21,002,012,001,21.76157443634072,11.388457511046798
001,007,base,019,21,7,28,002,001,001,1.276839868745396e-13,73.07199093850662
001,007,base,019,21,7,28,002,002,001,7.65588674917496e-13,180.98195868632308
001,007,base,019,21,7,28,002,003,001,11.353797170313758,33.24210681403824
001,007,base,019,21,7,28,002,004,001,12.341060862159008,19.32608142043388
001,007,base,019,21,7,28,002,005,001,12.710776771412945,37.614894093629694
001,007,base,019,21,7,28,002,006,001,14.48438124229119,27.281244320045005
001,007,base,019,21,7,28,002,007,001,15.126397502504146,93.64776420386062
001,007,base,019,21,7,28,002,008,001,16.12307899617022,90.36940194577853
001,007,base,019,21,7,28,002,009,001,18.97271862771997,26.48172461811324
001,007,base,019,21,7,28,002,010,001,19.78632035379346,69.25022616842544
001,007,base,019,21,7,28,002,011,001,21.030860493037082,14.75517667542836
001,007,base,019,21,7,28,002,012,001,20.981124741810525,11.891335273466863
001,007,base,020,21,7,35,002,001,001,1.7186555690961022e-14,10.18848975361758
001,007,base,020,21,7,35,002,002,001,4.4914933249210617e-14,51.11758672577468
001,007,base,020,21,7,35,002,003,001,5.350500875099449,125.9201625238476
001,007,base,020,21,7,35,002,004,001,9.45279083828106,20.013861159829528
001,007,base,020,21,7,35,002,005,001,9.872363356927575,53.32706375350173
001,007,base,020,21,7,35,002,006,001,12.977565719048803,30.459291705212163
001,007,base,020,21,7,35,002,007,001,14.193727843414914,68.031798545992
001,007,base,020,21,7,35,002,008,001,15.464064841383689,82.32529503536914
001,007,base,020,21,7,35,002,009,001,17.860398590210405,30.165046183232473
001,007,base,020,21,7,35,002,010,001,19.253005103957502,70.157894347762
001,007,base,020,21,7,35,002,011,001,20.39192365456275,13.619126912641239
001,007,base,020,21,7,35,002,012,001,20.163456887849918,11.91105544946729
001,007,base,021,28,7,7,002,001,001,2.58147414463481,8.553275938542306
001,007,base,021,28,7,7,002,002,001,2.830453805150089,70.73503080764462
001,007,base,021,28,7,7,002,003,001,21.253701534192395,25.44651193086264
001,007,base,021,28,7,7,002,004,001,20.836675413996932,17.932759096445093
001,007,base,021,28,7,7,002,005,001,19.642425283318808,19.00221273397494
001,007,base,021,28,7,7,002,006,001,19.2481943268557,31.595328045393185
001,007,base,021,28,7,7,002,007,001,19.64869178111096,39.544660497968096
001,007,base,021,28,7,7,002,008,001,21.115069018583984,110.62293070714846
001,007,base,021,28,7,7,002,009,001,25.420729036915,24.11920869494286
001,007,base,021,28,7,7,002,010,001,25.394182447098316,46.495991678721296
001,007,base,021,28,7,7,002,011,001,25.657346802987465,12.28456975246182
001,007,base,021,28,7,7,002,012,001,25.469392600512702,18.304420897348223
001,007,base,022,28,7,14,002,001,001,1.3170234162156737e-14,11.153595967675777
001,007,base,022,28,7,14,002,002,001,1.5021940301202374,62.78793359472151
001,007,base,022,28,7,14,002,003,001,19.473466901526088,25.27145297892544
001,007,base,022,28,7,14,002,004,001,18.896870299201744,17.99199980152632
001,007,base,022,28,7,14,002,005,001,18.087294374121043,25.096729260535124
001,007,base,022,28,7,14,002,006,001,18.306112868650146,29.34002947825989
001,007,base,022,28,7,14,002,007,001,18.626454122003768,59.46778392021542
001,007,base,022,28,7,14,002,008,001,19.446687328606473,120.30063752050776
001,007,base,022,28,7,14,002,009,001,22.932889891347816,25.601760345485772
001,007,base,022,28,7,14,002,010,001,23.296037886970243,58.65589116175953
001,007,base,022,28,7,14,002,011,001,24.173742236604877,15.713217132433378
001,007,base,022,28,7,14,002,012,001,24.17035932526845,16.432568227720544
001,007,base,023,28,7,21,002,001,001,4.19150416120219e-14,13.44312923619374
001,007,base,023,28,7,21,002,002,001,0.4120088571809044,50.845859596238455
001,007,base,023,28,7,21,002,003,001,15.473463617603066,25.035781957780426
001,007,base,023,28,7,21,002,004,001,15.600806489375904,20.12638770523397
001,007,base,023,28,7,21,002,005,001,15.58956928017969,33.80599382100301
001,007,base,023,28,7,21,002,006,001,17.045528790599107,29.715578635241233
001,007,base,023,28,7,21,002,007,001,17.605344793841123,67.08882995625335
001,007,base,023,28,7,21,002,008,001,18.52244955636697,120.08302338477496
001,007,base,023,28,7,21,002,009,001,21.094572420085875,28.32167055221515
001,007,base,023,28,7,21,002,010,001,21.853908726585765,65.90345414330724
001,007,base,023,28,7,21,002,011,001,23.06075553444609,15.903277120095392
001,007,base,023,28,7,21,002,012,001,23.03807421861526,15.186817558323606
001,007,base,024,28,7,28,002,001,001,7.988714012434905e-15,12.200633865479688
001,007,base,024,28,7,28,002,002,001,3.923820504954627e-14,45.130868717222505
001,007,base,024,28,7,28,002,003,001,11.941388748810917,54.99976266547824
001,007,base,024,28,7,28,002,004,001,13.495822615291171,20.834858869660522
001,007,base,024,28,7,28,002,005,001,13.596968807487745,44.34616457694919
001,007,base,024,28,7,28,002,006,001,15.781028759863371,29.95589285349451
001,007,base,024,28,7,28,002,007,001,16.762481652201462,67.79914367723072
001,007,base,024,28,7,28,002,008,001,17.723435627746714,126.55485605813054
001,007,base,024,28,7,28,002,009,001,19.52639493883924,31.46822244970224
001,007,base,024,28,7,28,002,010,001,20.849918826902123,69.29120666562397
001,007,base,024,28,7,28,002,011,001,22.004768104189345,15.530785331051101
001,007,base,024,28,7,28,002,012,001,21.869347702662516,15.784052427899919
001,007,base,025,28,7,35,002,001,001,9.07632179839829e-15,13.19522813683724
001,007,base,025,28,7,35,002,002,001,2.8747940209455794e-14,96.60160463220681
001,007,base,025,28,7,35,002,003,001,4.815981718967565,111.11588192584878
001,007,base,025,28,7,35,002,004,001,10.533664045171875,23.98532151518979
001,007,base,025,28,7,35,002,005,001,10.822773219821315,61.11865689474273
001,007,base,025,28,7,35,002,006,001,13.965473833165369,32.65827286557343
001,007,base,025,28,7,35,002,007,001,15.814170833972666,41.833757739912976
001,007,base,025,28,7,35,002,008,001,17.08788946011194,133.12142816771083
001,007,base,025,28,7,35,002,009,001,18.54067463004923,33.28027596624365
001,007,base,025,28,7,35,002,010,001,20.260937437253432,69.14173632861585
001,007,base,025,28,7,35,002,011,001,21.185305161492185,14.734893169207995
001,007,base,025,28,7,35,002,012,001,20.860254003827972,15.527665736230647
