date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,55.96388966076079,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,67.97540612213284,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,60.86951418092913,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,63.65969698916395,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,63.83558946099144,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,63.29243888903289,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,70.9623188439613,lr,001,004,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,71.38870135697451,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,65.90498212348446,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,63.99026348713389,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,64.27096662482587,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,66.84146685866025,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,71.31045181771269,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,68.42350628654499,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,63.16673739276704,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,68.02784595990471,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,61.098908886555115,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,65.15175742919459,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,62.79356678398713,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,63.915312580273884,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,64.24113456627863,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,63.216510776211834,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,62.235085682509165,lr,001,004,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,57.962033356615656,lr,001,004,base,003,001,006,001,001,0,7,7
