number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,009,base,001,0,7,7,006,001,30.614813016421344,12.398786951852978,006,10,0.3,0,3,1,25,1,1,1,1,1,0
001,009,base,002,0,7,14,006,001,30.905294630659068,12.621156868998915,006,50,0.1,0,4,1,15,1,1,1,1,1,0
001,009,base,003,0,7,21,006,001,31.525352123370048,13.338826047016441,006,25,0.3,0,3,1,10,1,1,1,1,1,0
001,009,base,004,0,7,28,006,001,17.367864259910853,12.77347329338755,006,200,0.1,0,3,1,5,1,1,1,1,1,0
001,009,base,005,0,7,35,006,001,24.98991938986318,13.06914801048484,006,25,0.7,0,3,1,5,1,1,1,1,1,0
001,009,base,006,7,7,7,006,001,40.53219512087768,16.962850511619617,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,009,base,007,7,7,14,006,001,31.755251373298698,17.50439586187466,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,009,base,008,7,7,21,006,001,32.30091783360722,17.506942549694518,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,009,base,009,7,7,28,006,001,41.120922757051744,17.15592248278752,006,25,0.5,0,4,1,5,1,1,1,1,1,0
001,009,base,010,7,7,35,006,001,42.0595479767508,15.797879006092982,006,25,0.5,0,7,1,5,1,1,1,1,1,0
001,009,base,011,14,7,7,006,001,41.20542820141779,19.32334590878058,006,10,0.3,0,5,1,20,1,1,1,1,1,0
001,009,base,012,14,7,14,006,001,42.09100086400293,19.79010134887063,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,009,base,013,14,7,21,006,001,49.852876653272126,18.053149850045923,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,009,base,014,14,7,28,006,001,50.978730959804004,18.388265846381827,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,009,base,015,14,7,35,006,001,52.20311786467316,18.203727742836378,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,009,base,016,21,7,7,006,001,48.96926430863276,22.67515608495424,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,009,base,017,21,7,14,006,001,41.55025895199372,20.59006501223699,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,009,base,018,21,7,21,006,001,51.093491190698636,19.10083785274692,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,009,base,019,21,7,28,006,001,52.20387921465876,18.858000906661474,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,009,base,020,21,7,35,006,001,53.525891570734935,19.08246149177644,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,009,base,021,28,7,7,006,001,50.06620523594973,22.67037715388676,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,009,base,022,28,7,14,006,001,51.14971591272494,21.893605348211832,006,10,0.5,0,3,1,10,1,1,1,1,1,0
