date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,47.43268311358989,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-24,2021-11-24,51.58035525344312,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-25,2021-11-25,50.991004325822,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-26,2021-11-26,52.143400583788754,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-27,2021-11-27,50.664626212231816,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-28,2021-11-28,51.566856974735856,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-29,2021-11-29,54.59480976797641,nn,001,004,base,003,001,006,001,003,0,7,7
2021-11-30,2021-11-30,55.39012697003782,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-01,2021-12-01,53.55187491439283,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-02,2021-12-02,52.41919711045921,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-03,2021-12-03,52.75350825302303,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-04,2021-12-04,52.95428031310439,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-05,2021-12-05,54.766388232819736,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-06,2021-12-06,53.26372435577214,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-07,2021-12-07,51.82309180386365,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-08,2021-12-08,53.08977350406349,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-09,2021-12-09,51.99061708711088,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-10,2021-12-10,53.12511633448303,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-11,2021-12-11,50.684914105013014,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-12,2021-12-12,51.05014568679035,nn,001,004,base,003,001,006,001,003,0,7,7
2021-12-13,2021-12-13,50.80608555413783,nn,001,004,base,003,001,006,001,003,0,7,7
