number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,000,base,008,7,7,21,006,001,001,25.67525572867153,19.479946921538495
001,000,base,008,7,7,21,006,002,001,23.389240329265075,15.03284280632694
001,000,base,008,7,7,21,006,003,001,20.54310194872011,10.567393082130105
001,000,base,008,7,7,21,006,004,001,19.437446106375166,12.649868583730413
001,000,base,009,7,7,28,006,001,001,25.070273119878962,21.1802852823311
001,000,base,009,7,7,28,006,002,001,23.127081194344527,15.70992811005091
001,000,base,009,7,7,28,006,003,001,20.416228385582066,11.144783028774166
001,000,base,009,7,7,28,006,004,001,19.341867176828533,12.913135195727635
001,000,base,010,7,7,35,006,001,001,24.695581902675904,23.620808645167344
001,000,base,010,7,7,35,006,002,001,23.14493680857987,16.230811426168668
001,000,base,010,7,7,35,006,003,001,20.395347929342513,11.925356884215969
001,000,base,010,7,7,35,006,004,001,19.33224331012378,13.526001677241362
001,000,base,011,14,7,7,006,001,001,34.769292966725516,22.700944255980172
001,000,base,011,14,7,7,006,002,001,30.830617886595846,17.702019718317054
001,000,base,011,14,7,7,006,003,001,26.453074400619574,11.460918709088292
001,000,base,011,14,7,7,006,004,001,25.0150141101534,18.631839937329122
001,000,base,012,14,7,14,006,001,001,34.188428085054866,23.779500870369393
001,000,base,012,14,7,14,006,002,001,30.38181002849328,17.76084713787493
001,000,base,012,14,7,14,006,003,001,26.032115802177344,13.275537426333177
001,000,base,012,14,7,14,006,004,001,24.679692312877176,19.06922444863956
001,000,base,013,14,7,21,006,001,001,34.60602608783379,25.066401682227966
001,000,base,013,14,7,21,006,002,001,30.683254247811856,17.865043142118104
001,000,base,013,14,7,21,006,003,001,26.168562380058635,13.656517213568444
001,000,base,013,14,7,21,006,004,001,24.789467804233844,19.05193243512765
001,000,base,014,14,7,28,006,001,001,32.881417495142955,31.800192282913656
001,000,base,014,14,7,28,006,002,001,30.203472530016214,18.845735876940278
001,000,base,014,14,7,28,006,003,001,25.820036890694468,15.10349353199535
001,000,base,014,14,7,28,006,004,001,24.503984337340196,20.03032212858176
001,000,base,015,14,7,35,006,001,001,30.83037652311257,40.224835638550864
001,000,base,015,14,7,35,006,002,001,29.801976624210493,19.79985606802801
001,000,base,015,14,7,35,006,003,001,25.519866088098148,16.560355714951104
001,000,base,015,14,7,35,006,004,001,24.22647800407357,21.1997714602922
001,000,base,016,21,7,7,006,001,001,39.7891879236434,27.41920971412551
001,000,base,016,21,7,7,006,002,001,35.170432079770904,21.57670365661895
001,000,base,016,21,7,7,006,003,001,30.06274050348013,15.893542233170885
001,000,base,016,21,7,7,006,004,001,28.59608497139996,24.183804564112698
001,000,base,017,21,7,14,006,001,001,39.560425182966895,30.252268407086255
001,000,base,017,21,7,14,006,002,001,35.205029809899486,21.367438131647408
001,000,base,017,21,7,14,006,003,001,29.93901483826855,17.16218214258828
001,000,base,017,21,7,14,006,004,001,28.469784739970887,24.406697190938026
001,000,base,018,21,7,21,006,001,001,38.821056416752995,36.72357537386987
001,000,base,018,21,7,21,006,002,001,35.33723058246914,21.86725828430344
001,000,base,018,21,7,21,006,003,001,29.925542223264156,18.863073287730554
001,000,base,018,21,7,21,006,004,001,28.47497889240133,25.079109006443144
001,000,base,019,21,7,28,006,001,001,35.969952558062964,49.93161608119859
001,000,base,019,21,7,28,006,002,001,35.09641154216119,22.68924297841948
001,000,base,019,21,7,28,006,003,001,29.65381397626834,20.56870002411285
001,000,base,019,21,7,28,006,004,001,28.21674057045835,26.662944841844887
001,000,base,020,21,7,35,006,001,001,31.20110346433127,66.79370382500483
001,000,base,020,21,7,35,006,002,001,34.47116470337845,23.55725315124259
001,000,base,020,21,7,35,006,003,001,29.196453282049884,22.554003488552816
001,000,base,020,21,7,35,006,004,001,27.84943978266976,28.128782999693435
001,000,base,021,28,7,7,006,001,001,42.67286351915858,32.02880666467892
001,000,base,021,28,7,7,006,002,001,37.77287607543401,25.60706874874726
001,000,base,021,28,7,7,006,003,001,32.259996318830176,20.53361901134785
001,000,base,021,28,7,7,006,004,001,30.953245749770456,29.405801320533612
001,000,base,022,28,7,14,006,001,001,41.12390854545695,39.719499197334116
001,000,base,022,28,7,14,006,002,001,37.633594654292985,25.82130402380095
001,000,base,022,28,7,14,006,003,001,31.990232302606472,22.958860428265105
001,000,base,022,28,7,14,006,004,001,30.718070514282758,30.214011624915585
001,000,base,023,28,7,21,006,001,001,38.667456571384996,52.170369255813846
001,000,base,023,28,7,21,006,002,001,37.49778470038538,26.289692602190126
001,000,base,023,28,7,21,006,003,001,31.717753137493766,25.04117503630229
001,000,base,023,28,7,21,006,004,001,30.455223462750304,31.1967398530287
001,000,base,024,28,7,28,006,001,001,32.804654082825955,71.1868000195639
001,000,base,024,28,7,28,006,002,001,36.98700388363211,27.245039403627825
001,000,base,024,28,7,28,006,003,001,31.27393428536359,27.179704736380565
001,000,base,024,28,7,28,006,004,001,30.103786731466993,32.95046868600057
001,000,base,025,28,7,35,006,001,001,26.325232271000576,86.64058137496878
001,000,base,025,28,7,35,006,002,001,35.53006431817402,27.87359695640831
001,000,base,025,28,7,35,006,003,001,30.448772946476574,29.086819477175382
001,000,base,025,28,7,35,006,004,001,29.301601431572646,34.23757188977233
