number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,004,base,001,0,7,7,006,001,30.92805310309416,11.753051698524205,003,2,64,8,relu,relu,adam,5e-4,mse,10
001,004,base,002,0,7,14,006,001,33.8393436940456,12.921567063708974,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,003,0,7,21,006,001,33.525638054789475,13.715403944693863,003,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,004,0,7,28,006,001,38.97975493260598,15.486406224959355,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,004,base,005,0,7,35,006,001,39.39123428870584,16.271477330586762,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,004,base,006,7,7,7,006,001,39.28206405519772,14.994272850493179,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,007,7,7,14,006,001,38.43868018604146,16.557898967197264,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,008,7,7,21,006,001,39.080030877114105,18.43351115511782,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,009,7,7,28,006,001,43.69359508331026,19.597930223730486,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,004,base,010,7,7,35,006,001,38.37968430094186,20.597326095968057,003,2,16,8,relu,relu,adam,5e-4,mse,25
001,004,base,011,14,7,7,006,001,43.97538972243471,18.33736879654799,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,012,14,7,14,006,001,45.36569491216152,19.968104044207212,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,013,14,7,21,006,001,44.7881071166945,21.359934985698786,003,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,014,14,7,28,006,001,50.905804309252275,22.284363935217733,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,015,14,7,35,006,001,51.27046434814218,23.686333173827396,003,2,16,16,relu,relu,adam,5e-4,mse,10
