number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,007,base,001,0,7,7,002,001,9.949978578913871,2.4336199272509105,006,10,0.1,0,4,1,10,1,1,1,1,1,0
001,007,base,002,0,7,14,002,001,8.03939502357063,2.2229712978865988,006,10,0.1,0,8,1,15,1,1,1,1,1,0
001,007,base,003,0,7,21,002,001,8.130984976523083,1.7320265828143022,006,10,0.1,0,5,1,15,1,1,1,1,1,0
001,007,base,004,0,7,28,002,001,9.436946772413398,1.6787541131247943,006,10,0.1,0,5,1,10,1,1,1,1,1,0
001,007,base,005,0,7,35,002,001,5.360706141556292,1.6410092947818349,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,006,7,7,7,002,001,13.462933217071226,3.2909035122714294,006,10,0.1,0,4,1,5,1,1,1,1,1,0
001,007,base,007,7,7,14,002,001,13.618997532333125,2.9813066122672316,006,10,0.1,0,8,1,5,1,1,1,1,1,0
001,007,base,008,7,7,21,002,001,6.8738380506182715,1.9688003864555088,006,10,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,009,7,7,28,002,001,6.8389105042172265,2.0245354102074646,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,007,base,010,7,7,35,002,001,4.291557374958989,2.0579240908919854,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,011,14,7,7,002,001,13.622356980864504,3.142630297695826,006,10,0.1,0,8,1,5,1,1,1,1,1,0
001,007,base,012,14,7,14,002,001,12.27030058910383,2.909106099322904,006,10,0.1,0,8,1,5,1,1,1,1,1,0
001,007,base,013,14,7,21,002,001,9.251242672994952,2.9347542686696606,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,007,base,014,14,7,28,002,001,6.412093305950104,2.99093969211018,006,10,0.1,0,7,1,5,1,1,1,1,1,0
001,007,base,015,14,7,35,002,001,4.09396747741049,2.779583529333733,006,10,0.1,0,4,1,5,1,1,1,1,1,0
001,007,base,016,21,7,7,002,001,12.280385248122677,3.114304448864385,006,10,0.1,0,6,1,5,1,1,1,1,1,0
001,007,base,017,21,7,14,002,001,9.27332250039658,2.86459222794823,006,10,0.1,0,8,1,5,1,1,1,1,1,0
001,007,base,018,21,7,21,002,001,4.338901300183956,3.262367119105753,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,019,21,7,28,002,001,4.106722149868319,3.0831493071727234,006,10,0.1,0,5,1,5,1,1,1,1,1,0
001,007,base,020,21,7,35,002,001,3.4550737886324803,3.144295226284563,006,10,0.1,0,4,1,5,1,1,1,1,1,0
001,007,base,021,28,7,7,002,001,9.27121381723909,4.822115551119191,006,10,0.1,0,5,1,5,1,1,1,1,1,0
001,007,base,022,28,7,14,002,001,6.420184724763434,4.587001039524517,006,10,0.1,0,7,1,5,1,1,1,1,1,0
001,007,base,023,28,7,21,002,001,4.115736572331165,4.714094886720378,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,007,base,024,28,7,28,002,001,3.464787068790025,4.793595417492585,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,007,base,025,28,7,35,002,001,2.6107625563824333,4.831851921020261,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,001,0,7,7,002,002,0.183679132470148,45.73749430620217,006,50,0.5,0,3,1,10,1,1,1,1,1,0
001,007,base,002,0,7,14,002,002,4.597855802010155e-4,45.307397818183695,006,100,0.5,0,4,1,10,1,1,1,1,1,0
001,007,base,003,0,7,21,002,002,4.73308293239827e-4,47.14556730161484,006,150,0.5,0,3,1,5,1,1,1,1,1,0
001,007,base,004,0,7,28,002,002,0.5734495950921806,48.10608950825389,006,10,0.7,0,3,1,0,1,1,1,1,1,0
001,007,base,005,0,7,35,002,002,3.472893971835361e-4,47.82170703982806,006,50,0.7,0,7,1,15,1,1,1,1,1,0
001,007,base,006,7,7,7,002,002,1.4435116650322535,47.04741999865095,006,10,0.7,0,3,1,10,1,1,1,1,1,0
001,007,base,007,7,7,14,002,002,1.0433749214706813,48.417061508506016,006,10,0.7,0,3,1,0,1,1,1,1,1,0
001,007,base,008,7,7,21,002,002,3.564961854733998e-4,51.59838393997639,006,50,0.7,0,4,1,0,1,1,1,1,1,0
001,007,base,009,7,7,28,002,002,4.492787846864104e-4,51.21958404660494,006,100,0.3,0,6,1,10,1,1,1,1,1,0
001,007,base,010,7,7,35,002,002,3.4246242025574804e-4,52.356571440547505,006,50,0.5,0,6,1,10,1,1,1,1,1,0
001,007,base,011,14,7,7,002,002,4.490655085120064e-4,50.389313533735994,006,50,0.7,0,8,1,10,1,1,1,1,1,0
001,007,base,012,14,7,14,002,002,6.239998651165386e-4,54.19129783575927,006,25,0.7,0,6,1,0,1,1,1,1,1,0
001,007,base,013,14,7,21,002,002,0.0039221572560075935,57.017744299805514,006,50,0.7,0,3,1,15,1,1,1,1,1,0
001,007,base,014,14,7,28,002,002,4.0780131817334456e-4,57.78769340955017,006,200,0.3,0,7,1,5,1,1,1,1,1,0
001,007,base,015,14,7,35,002,002,3.803542135567784e-4,60.229072764260295,006,100,0.3,0,8,1,10,1,1,1,1,1,0
001,007,base,016,21,7,7,002,002,1.4956186497432458,55.70725072184096,006,10,0.5,0,3,1,0,1,1,1,1,1,0
001,007,base,017,21,7,14,002,002,0.11626563209658154,58.62529169993117,006,25,0.7,0,3,1,10,1,1,1,1,1,0
001,007,base,018,21,7,21,002,002,0.012358208514376507,60.85372871719227,006,25,0.5,0,6,1,5,1,1,1,1,1,0
001,007,base,019,21,7,28,002,002,3.9389233270532246e-4,62.21243206954512,006,100,0.3,0,7,1,0,1,1,1,1,1,0
001,007,base,020,21,7,35,002,002,0.261449381157873,63.45732971147466,006,10,0.5,0,4,1,5,1,1,1,1,1,0
001,007,base,021,28,7,7,002,002,0.5168779845381359,58.351368984705864,006,25,0.5,0,3,1,20,1,1,1,1,1,0
001,007,base,022,28,7,14,002,002,0.660452378419616,62.08788733448585,006,10,0.7,0,3,1,5,1,1,1,1,1,0
001,007,base,023,28,7,21,002,002,0.06276932384419869,65.0787920094647,006,25,0.3,0,5,1,0,1,1,1,1,1,0
001,007,base,024,28,7,28,002,002,3.838512700950889e-4,64.37595403183444,006,25,0.7,0,6,1,5,1,1,1,1,1,0
001,007,base,025,28,7,35,002,002,3.9312321088633823e-4,64.38182905938665,006,200,0.1,0,8,1,0,1,1,1,1,1,0
001,007,base,001,0,7,7,002,003,10.41557848984056,12.501047804824301,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,002,0,7,14,002,003,10.51482740954988,12.244768609070062,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,003,0,7,21,002,003,10.622625447064816,12.44814568340371,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,004,0,7,28,002,003,10.612348008753411,12.670464130740562,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,005,0,7,35,002,003,10.708936493809206,12.725599851452317,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,006,7,7,7,002,003,19.87524817351921,14.298208239958546,006,25,0.3,0,5,1,5,1,1,1,1,1,0
001,007,base,007,7,7,14,002,003,20.1231782644586,14.364834947588506,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,007,base,008,7,7,21,002,003,20.274629663112012,14.040352516836155,006,25,0.3,0,5,1,5,1,1,1,1,1,0
001,007,base,009,7,7,28,002,003,20.743810911866053,13.665498987177056,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,007,base,010,7,7,35,002,003,20.828831875830694,14.141218284838319,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,007,base,011,14,7,7,002,003,21.561841721545964,10.325361741539353,006,10,0.7,0,5,1,5,1,1,1,1,1,0
001,007,base,012,14,7,14,002,003,20.385954441836244,9.457576427519037,006,25,0.3,0,7,1,5,1,1,1,1,1,0
