number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,007,base,001,0,7,7,006,001,11.818475947949265,13.723625972216237,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,002,0,7,14,006,001,11.298126903432317,14.086222191782298,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,003,0,7,21,006,001,4.263615749155676,15.096379488777744,006,50,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,004,0,7,28,006,001,1.5217738518121298,14.923763300964557,006,100,0.1,0,3,1,0,1,1,1,1,1,0
001,007,base,005,0,7,35,006,001,10.12114039207284,15.34223269373131,006,50,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,006,7,7,7,006,001,47.29363123335458,17.076845023950312,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,007,base,007,7,7,14,006,001,39.50775337280325,18.8532259779172,006,25,0.5,0,8,1,5,1,1,1,1,1,0
001,007,base,008,7,7,21,006,001,48.81418959351962,18.989583817657408,006,10,0.5,0,6,1,10,1,1,1,1,1,0
001,007,base,009,7,7,28,006,001,41.449331083495245,19.887353867938074,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,007,base,010,7,7,35,006,001,42.28779498820096,19.349431993741316,006,25,0.5,0,4,1,5,1,1,1,1,1,0
001,007,base,011,14,7,7,006,001,48.188887236372004,15.804210568055312,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,007,base,012,14,7,14,006,001,49.05676196370368,16.69676433921386,006,100,0.1,0,7,1,5,1,1,1,1,1,0
001,007,base,013,14,7,21,006,001,50.00811333645439,21.961143763566763,006,50,0.1,0,7,1,10,1,1,1,1,1,0
001,007,base,014,14,7,28,006,001,51.36982625706956,23.756737849318977,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,007,base,015,14,7,35,006,001,52.606307110297145,23.278027309309035,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,007,base,016,21,7,7,006,001,49.54247445920557,17.425631958129323,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,007,base,017,21,7,14,006,001,53.84494372476864,20.14432321164737,006,10,0.3,0,6,1,15,1,1,1,1,1,0
001,007,base,018,21,7,21,006,001,51.87346786646269,21.61983954417909,006,50,0.1,0,4,1,10,1,1,1,1,1,0
001,007,base,019,21,7,28,006,001,52.68947264171609,21.387216476310368,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,020,21,7,35,006,001,53.64621596592529,20.85195268515337,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,021,28,7,7,006,001,54.186303476041836,17.289702674969686,006,10,0.3,0,4,1,15,1,1,1,1,1,0
001,007,base,022,28,7,14,006,001,55.20776629350823,17.23302743437086,006,10,0.3,0,7,1,15,1,1,1,1,1,0
001,007,base,023,28,7,21,006,001,56.54176041557071,17.261376297869877,006,10,0.3,0,8,1,15,1,1,1,1,1,0
001,007,base,024,28,7,28,006,001,57.33079305421363,17.28017558832955,006,10,0.3,0,7,1,15,1,1,1,1,1,0
001,007,base,025,28,7,35,006,001,54.47980275145715,20.169751633749755,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,001,0,7,7,006,002,32.0943707245847,11.614649614698731,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,002,0,7,14,006,002,32.375264793596195,11.87995857766209,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,003,0,7,21,006,002,32.699259627752845,12.188707276451876,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,007,base,004,0,7,28,006,002,33.992752354530765,12.393267724238607,006,10,0.3,0,5,1,20,1,1,1,1,1,0
001,007,base,005,0,7,35,006,002,26.680051831509548,11.663558146112367,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,007,base,006,7,7,7,006,002,39.40922346440292,15.293042947994879,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,007,base,007,7,7,14,006,002,39.723619793012176,14.665905687411398,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,007,base,008,7,7,21,006,002,40.13744839098484,14.989091121199511,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,007,base,009,7,7,28,006,002,40.54930401291583,14.7564204740684,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,007,base,010,7,7,35,006,002,41.16674679169068,14.662318338052165,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,007,base,011,14,7,7,006,002,40.21765900976073,16.8500657272803,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,012,14,7,14,006,002,40.61174870222224,16.760655510738026,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,013,14,7,21,006,002,41.00672416108885,16.27872811829688,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,014,14,7,28,006,002,41.51921034549327,16.192546594293017,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,015,14,7,35,006,002,41.99682647703906,16.416487259643,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,007,base,016,21,7,7,006,002,43.545360962374495,18.998614363908388,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,007,base,017,21,7,14,006,002,41.39435037230073,18.633472485444177,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,018,21,7,21,006,002,41.850656228274225,18.688605830167567,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,007,base,019,21,7,28,006,002,44.93514016241521,18.633864576697533,006,10,0.3,0,5,1,15,1,1,1,1,1,0
001,007,base,020,21,7,35,006,002,45.78815932850681,18.49606988192466,006,10,0.3,0,3,1,15,1,1,1,1,1,0
