number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,002,base,001,0,7,7,002,001,11.023421069323636,3.2656077665122334,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,002,0,7,14,002,001,12.644438793545104,2.4835068738604904,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,003,0,7,21,002,001,11.635255355153735,3.618963599393846,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,004,0,7,28,002,001,9.680937920671482,3.8405628308893576,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,005,0,7,35,002,001,6.166627460930393,4.056204217731674,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,006,7,7,7,002,001,13.42180428303618,1.9700966690215307,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,007,7,7,14,002,001,14.01105899528352,2.5071346051812116,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,008,7,7,21,002,001,8.57562102051387,4.668168351874228,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,009,7,7,28,002,001,6.648844591714917,3.3768813990747684,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,010,7,7,35,002,001,5.730392921915534,2.0635752565187477,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,011,14,7,7,002,001,13.515948464369943,2.79598178396439,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,012,14,7,14,002,001,11.973458606062279,2.871553741478565,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,013,14,7,21,002,001,9.555031683568622,2.744212590370433,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,014,14,7,28,002,001,5.083657066747481,2.8681979231920205,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,015,14,7,35,002,001,3.411456617859006,2.6678882117392604,003,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,016,21,7,7,002,001,12.531193244230733,3.0348561480881084,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,017,21,7,14,002,001,8.988258573361689,3.0047965105077696,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,018,21,7,21,002,001,4.931825419183807,2.935238633492254,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,019,21,7,28,002,001,2.4547679609736073,2.8952627111465308,003,1,16,0,relu,none,adam,0.001,mse,10
001,002,base,020,21,7,35,002,001,1.0789124415376257,2.808640623044365,003,1,32,0,relu,none,adam,0.005,mse,50
001,002,base,021,28,7,7,002,001,6.978970878562023,4.461531801980837,003,2,32,32,relu,relu,adam,5e-4,mse,10
