date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,56.6007062137127,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,49.06870437711478,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,47.6660259962082,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,52.785210454463964,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,56.77388049960137,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,53.65974041670562,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,59.55290908515454,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,56.388084086775784,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,64.4106953650713,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,62.53882927298546,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,63.17932536005974,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,66.73661087751388,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,65.48804402649402,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,68.16943174898624,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,74.88969956040383,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,69.40578365027905,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,62.689451539516455,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,57.25187289118767,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,52.94770753830672,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,57.239931049942975,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,56.23697722554208,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,55.008790403604515,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,54.01028500646353,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,53.92358144670725,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-17,2021-12-17,54.01835665851832,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-18,2021-12-18,55.422120991349225,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-19,2021-12-19,54.53167256414891,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-20,2021-12-20,54.73133240938187,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-21,2021-12-21,51.89914183169604,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-22,2021-12-22,55.557712957263,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-23,2021-12-23,52.51646042913199,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-24,2021-12-24,53.36148607581855,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-25,2021-12-25,52.65777743160725,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-26,2021-12-26,46.417336505651484,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-27,2021-12-27,47.577750895917426,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-28,2021-12-28,48.961913429200656,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-29,2021-12-29,52.73033777475358,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-30,2021-12-30,58.04383269548417,lstm,001,007,base,003,001,006,001,001,0,7,7
2021-12-31,2021-12-31,59.94325163066388,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-01,2022-01-01,58.57348433434964,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-02,2022-01-02,56.825633087754255,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-03,2022-01-03,60.29705226123333,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-04,2022-01-04,56.83777310550214,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-05,2022-01-05,55.06197996586562,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-06,2022-01-06,59.50072730183602,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-07,2022-01-07,60.24260134398938,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-08,2022-01-08,67.16447178721428,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-09,2022-01-09,63.75839174389839,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-10,2022-01-10,57.204511991143235,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-11,2022-01-11,58.37476139813662,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-12,2022-01-12,63.048281082510954,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-13,2022-01-13,72.84933020174503,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-14,2022-01-14,77.54373330771924,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-15,2022-01-15,85.7659165352583,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-16,2022-01-16,82.35922363996505,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-17,2022-01-17,81.44747750461102,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-18,2022-01-18,80.88896210193634,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-19,2022-01-19,82.76354251205922,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-20,2022-01-20,88.99732676446438,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-21,2022-01-21,87.71994057297707,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-22,2022-01-22,102.74272517561913,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-23,2022-01-23,98.8086813211441,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-24,2022-01-24,108.15289531350136,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-25,2022-01-25,103.23490866422654,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-26,2022-01-26,108.23648673295975,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-27,2022-01-27,114.16450529694558,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-28,2022-01-28,109.42742708921432,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-29,2022-01-29,115.04593457579612,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-30,2022-01-30,120.38123323321342,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-01-31,2022-01-31,118.58662132024764,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-01,2022-02-01,136.54097467064858,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-02,2022-02-02,129.65222494006156,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-03,2022-02-03,120.15586221218109,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-04,2022-02-04,136.2620963394642,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-05,2022-02-05,131.49344195127486,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-06,2022-02-06,123.50362840890884,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-07,2022-02-07,126.78101817965508,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-08,2022-02-08,129.0100490629673,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-09,2022-02-09,118.17599061727523,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-10,2022-02-10,120.20526667237282,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-11,2022-02-11,119.52137848734856,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-12,2022-02-12,124.20962299704551,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-13,2022-02-13,118.81583072543144,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-14,2022-02-14,109.16235335469246,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-15,2022-02-15,111.09144008159637,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-16,2022-02-16,109.36386575698853,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-17,2022-02-17,111.3983329474926,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-18,2022-02-18,112.57207628488541,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-19,2022-02-19,119.26444061994553,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-20,2022-02-20,112.68824418783188,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-21,2022-02-21,115.14899050593377,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-22,2022-02-22,121.3544190108776,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-23,2022-02-23,123.39948609471321,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-24,2022-02-24,120.79649986624717,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-25,2022-02-25,113.46635946631432,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-26,2022-02-26,121.9707493185997,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-27,2022-02-27,119.25777971148491,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-02-28,2022-02-28,112.74267816543579,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-01,2022-03-01,116.73992692828179,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-02,2022-03-02,115.32426496148109,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-03,2022-03-03,109.59199430942536,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-04,2022-03-04,104.27830890417098,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-05,2022-03-05,110.61183185577393,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-06,2022-03-06,115.67118291258812,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-07,2022-03-07,113.7688136279583,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-08,2022-03-08,121.9555802166462,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-09,2022-03-09,130.77153378129006,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-10,2022-03-10,131.46671448349952,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-11,2022-03-11,130.66944997906685,lstm,001,007,base,003,001,006,001,001,0,7,7
2022-03-12,2022-03-12,132.82535278201104,lstm,001,007,base,003,001,006,001,001,0,7,7
