number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,010,base,001,0,7,7,006,001,13.799471129615938,11.962667515110551,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,002,0,7,14,006,001,11.651043439962384,12.417565163782555,003,2,16,8,relu,relu,adam,0.001,mse,50
001,010,base,003,0,7,21,006,001,7.729120238278386,12.485167574900283,003,2,64,16,relu,relu,adam,5e-4,mse,50
001,010,base,004,0,7,28,006,001,11.17167520287308,12.458431758002853,003,1,32,0,relu,none,adam,0.002,mse,25
001,010,base,005,0,7,35,006,001,13.544341195707547,13.40565850814411,003,1,32,0,relu,none,adam,0.005,mse,25
001,010,base,006,7,7,7,006,001,31.4856829091395,16.58958220120892,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,007,7,7,14,006,001,18.323284922517487,16.357983713871935,003,2,64,8,relu,relu,adam,5e-4,mse,25
001,010,base,008,7,7,21,006,001,18.537360661095555,16.355587923266054,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,009,7,7,28,006,001,24.386483595922307,16.78646041059963,003,2,64,8,relu,relu,adam,0.005,mse,10
001,010,base,010,7,7,35,006,001,21.035573253193714,17.03728048418502,003,1,32,0,relu,none,adam,0.002,mse,10
001,010,base,011,14,7,7,006,001,34.33274918355783,19.446954843904287,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,010,base,012,14,7,14,006,001,28.006060851136183,20.624560462554076,003,1,32,0,relu,none,adam,0.005,mse,10
001,010,base,013,14,7,21,006,001,27.380767650558774,20.04611431856254,003,2,64,8,relu,relu,adam,0.005,mse,10
001,010,base,014,14,7,28,006,001,24.450241225195956,20.645608492778567,003,1,64,0,relu,none,adam,0.001,mse,10
001,010,base,015,14,7,35,006,001,24.356107246553844,20.839911581406188,003,2,64,8,relu,relu,adam,0.002,mse,10
001,010,base,016,21,7,7,006,001,38.6522961746122,21.515463018611726,003,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,017,21,7,14,006,001,39.80019994365149,21.41330632844184,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,018,21,7,21,006,001,28.596084741970273,22.780301286131735,003,1,16,0,relu,none,adam,0.001,mse,25
001,010,base,019,21,7,28,006,001,27.015529795185223,23.002271445619957,003,1,64,0,relu,none,adam,0.001,mse,10
001,010,base,020,21,7,35,006,001,25.904100168565886,24.010034797329208,003,2,64,8,relu,relu,adam,0.001,mse,10
001,010,base,021,28,7,7,006,001,39.78271119343562,21.11005737954712,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,010,base,022,28,7,14,006,001,23.271295209458774,22.960240046424566,003,2,16,8,relu,relu,adam,0.005,mse,25
001,010,base,023,28,7,21,006,001,22.244244785195132,23.469825734067257,003,2,64,8,relu,relu,adam,0.001,mse,25
001,010,base,024,28,7,28,006,001,18.15694066836305,24.359657826979724,003,2,16,8,relu,relu,adam,0.001,mse,50
001,010,base,025,28,7,35,006,001,25.849987658428777,24.869534566083537,003,2,32,8,relu,relu,adam,5e-4,mse,25
001,010,base,001,0,7,7,006,002,13.812586831023944,11.874520344851032,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,002,0,7,14,006,002,16.55681876538567,12.22745514500033,003,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,003,0,7,21,006,002,16.887516231971826,12.513556517903679,003,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,004,0,7,28,006,002,19.58981402402042,12.417669328754437,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,010,base,005,0,7,35,006,002,14.305405864960047,12.747143268426495,003,1,16,0,relu,none,adam,0.002,mse,10
001,010,base,006,7,7,7,006,002,19.639572199097913,13.374230002042221,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,007,7,7,14,006,002,22.56717745265285,12.87619014333301,003,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,008,7,7,21,006,002,20.187687630514894,12.89616028983281,003,1,16,0,relu,none,adam,0.002,mse,10
001,010,base,009,7,7,28,006,002,12.213825367523668,13.038052195275933,003,1,32,0,relu,none,adam,0.002,mse,25
001,010,base,010,7,7,35,006,002,16.774951712582993,12.238375505802606,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,011,14,7,7,006,002,25.605635095704326,13.30354070097467,003,1,64,0,relu,none,adam,5e-4,mse,10
001,010,base,012,14,7,14,006,002,25.652816401102466,11.95322238113978,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,013,14,7,21,006,002,23.13769819219302,12.853343830434339,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,014,14,7,28,006,002,15.38965301479909,11.936406133756535,003,1,32,0,relu,none,adam,0.001,mse,25
001,010,base,015,14,7,35,006,002,16.898074170865026,11.608031873410644,003,1,16,0,relu,none,adam,0.005,mse,25
001,010,base,016,21,7,7,006,002,26.8787275465041,13.526334302334616,003,2,16,8,relu,relu,adam,5e-4,mse,50
001,010,base,017,21,7,14,006,002,24.40417112751232,13.66312160648316,003,1,16,0,relu,none,adam,0.001,mse,25
001,010,base,018,21,7,21,006,002,17.856298211679444,13.153541255330223,003,1,32,0,relu,none,adam,0.001,mse,25
001,010,base,019,21,7,28,006,002,18.12826947093622,12.466600462562731,003,1,16,0,relu,none,adam,0.002,mse,25
001,010,base,020,21,7,35,006,002,16.36605779583008,13.25977101147259,003,1,16,0,relu,none,adam,0.005,mse,25
001,010,base,021,28,7,7,006,002,25.475338351733768,15.28630544294688,003,1,32,0,relu,none,adam,5e-4,mse,50
001,010,base,022,28,7,14,006,002,22.38888881347096,14.492818562257861,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,023,28,7,21,006,002,20.82892105121109,13.037941043059764,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,024,28,7,28,006,002,18.642038459345386,14.81229992357407,003,1,32,0,relu,none,adam,5e-4,mse,25
001,010,base,025,28,7,35,006,002,19.75120398430815,18.457287490271096,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,001,0,7,7,006,003,12.303890608225517,5.4603659602528705,003,2,32,32,relu,relu,adam,0.001,mse,10
001,010,base,002,0,7,14,006,003,12.887426256617731,5.409678577604882,003,2,32,16,relu,relu,adam,0.001,mse,10
001,010,base,003,0,7,21,006,003,10.809925408619112,5.661664017235943,003,2,32,16,relu,relu,adam,5e-4,mse,25
001,010,base,004,0,7,28,006,003,12.054541576629074,5.827508277188992,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,005,0,7,35,006,003,11.314247478697837,6.5016711768147815,003,1,64,0,relu,none,adam,0.002,mse,10
001,010,base,006,7,7,7,006,003,16.815327040372328,4.150754469153477,003,2,32,16,relu,relu,adam,0.001,mse,10
001,010,base,007,7,7,14,006,003,16.452808699277114,4.343127725785963,003,2,64,32,relu,relu,adam,5e-4,mse,10
001,010,base,008,7,7,21,006,003,18.266707983963567,5.474816367376155,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,009,7,7,28,006,003,14.754212070979076,7.075397454997142,003,1,32,0,relu,none,adam,0.002,mse,10
001,010,base,010,7,7,35,006,003,17.05739368423217,6.994167264649611,003,1,64,0,relu,none,adam,0.005,mse,10
001,010,base,011,14,7,7,006,003,20.363204115215208,6.29217036354435,003,1,16,0,relu,none,adam,0.001,mse,25
001,010,base,012,14,7,14,006,003,20.406954660783132,7.185102489751354,003,1,16,0,relu,none,adam,0.002,mse,10
001,010,base,013,14,7,21,006,003,20.982473235275986,8.92131705426353,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,014,14,7,28,006,003,19.910853502561626,8.429033052094697,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,015,14,7,35,006,003,18.521890945034087,8.665873597887389,003,1,32,0,relu,none,adam,0.005,mse,10
001,010,base,016,21,7,7,006,003,23.92329986751899,6.763067912791625,003,1,32,0,relu,none,adam,0.001,mse,10
001,010,base,017,21,7,14,006,003,24.180635919841073,8.890784780445829,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,018,21,7,21,006,003,21.37152428294782,10.940575875701319,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,019,21,7,28,006,003,20.24192878099699,10.327218237253899,003,1,64,0,relu,none,adam,0.005,mse,10
001,010,base,020,21,7,35,006,003,19.962201943984923,12.010052140443962,003,1,64,0,relu,none,adam,0.005,mse,10
001,010,base,021,28,7,7,006,003,22.822983353360645,10.616309052074698,003,1,16,0,relu,none,adam,5e-4,mse,50
001,010,base,022,28,7,14,006,003,24.11845290011382,12.42928804428795,003,1,32,0,relu,none,adam,5e-4,mse,10
001,010,base,023,28,7,21,006,003,22.310370944472506,12.257066756893993,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,024,28,7,28,006,003,19.639483654955022,14.467423853172058,003,1,64,0,relu,none,adam,0.005,mse,10
001,010,base,025,28,7,35,006,003,18.804266849111166,14.641644982618233,003,1,32,0,relu,none,adam,0.005,mse,10
001,010,base,001,0,7,7,006,004,9.676383218077094,7.136500672815448,003,1,16,0,relu,none,adam,0.005,mse,50
