date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,38.00191879272461,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-24,2021-11-24,47.000732421875,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-25,2021-11-25,46.00065994262695,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-26,2021-11-26,48.000064849853516,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-27,2021-11-27,50.00083541870117,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-28,2021-11-28,55.99995040893555,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-29,2021-11-29,56.00017166137695,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-11-30,2021-11-30,64.99821472167969,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-01,2021-12-01,66.998748779296875,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-02,2021-12-02,71.99934387207031,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-03,2021-12-03,75.99847412109375,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-04,2021-12-04,77.9980239868164,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-05,2021-12-05,78.99812316894531,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-06,2021-12-06,81.99840545654297,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-07,2021-12-07,73.99873352050781,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-08,2021-12-08,62.99986267089844,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-09,2021-12-09,61.999935150146484,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-10,2021-12-10,57.00117111206055,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-11,2021-12-11,51.99987030029297,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-12,2021-12-12,51.00160217285156,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-13,2021-12-13,51.00070571899414,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-14,2021-12-14,53.000282287597656,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-15,2021-12-15,63.999717712402344,xgb,001,006,base,003,001,006,001,006,0,7,7
2021-12-16,2021-12-16,59.99979782104492,xgb,001,006,base,003,001,006,001,006,0,7,7
