number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,009,base,001,0,7,7,006,001,10.765793267473125,11.739577608091672,001,2,16,16,relu,relu,adam,0.001,mse,50
001,009,base,002,0,7,14,006,001,10.078100576462738,13.75706036209483,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,009,base,003,0,7,21,006,001,19.280646710986524,16.469124150746868,001,2,64,16,relu,relu,adam,0.002,mse,10
001,009,base,004,0,7,28,006,001,8.323559168563639,16.816214521434286,001,2,32,8,relu,relu,adam,0.002,mse,50
001,009,base,005,0,7,35,006,001,11.7001550939448,17.232616566203998,001,1,32,0,relu,none,adam,5e-4,mse,50
001,009,base,006,7,7,7,006,001,40.603248768422226,14.722610308632639,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,009,base,007,7,7,14,006,001,38.24957913501395,15.406851753074255,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,008,7,7,21,006,001,38.05867276861753,16.928071507054618,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,009,7,7,28,006,001,44.48382178240485,17.362701832760713,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,010,7,7,35,006,001,10.114229442722209,17.777678132057325,001,2,32,16,relu,relu,adam,5e-4,mse,100
001,009,base,011,14,7,7,006,001,42.74598206788721,16.146291086536195,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,009,base,012,14,7,14,006,001,40.489757664968366,17.65535248944681,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,013,14,7,21,006,001,48.06328436042674,17.403011330411235,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,014,14,7,28,006,001,42.606283799714184,19.139647441332766,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,009,base,015,14,7,35,006,001,14.054081974384145,18.966499035783077,001,2,32,8,relu,relu,adam,5e-4,mse,100
001,009,base,016,21,7,7,006,001,43.570121634060285,17.148378690635624,001,1,16,0,relu,none,adam,5e-4,mse,10
001,009,base,017,21,7,14,006,001,43.19125040332318,18.708735398667805,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,009,base,018,21,7,21,006,001,44.70343169747059,19.099758588726175,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,019,21,7,28,006,001,44.98036112332087,20.197591892625667,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,020,21,7,35,006,001,11.275379787644338,20.200148951570764,001,2,64,16,relu,relu,adam,0.001,mse,50
001,009,base,021,28,7,7,006,001,46.23156115313413,18.45135575034786,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,009,base,022,28,7,14,006,001,47.306389856166454,19.120506002935723,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,009,base,023,28,7,21,006,001,12.979493442807486,20.26973366116252,001,1,16,0,relu,none,adam,0.005,mse,100
001,009,base,024,28,7,28,006,001,11.155699439526664,19.810278376093493,001,2,64,32,relu,relu,adam,0.002,mse,100
001,009,base,025,28,7,35,006,001,52.0237956722157,22.754481631375427,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,009,base,001,0,7,7,006,002,13.394628452348302,10.966991860420894,001,1,32,0,relu,none,adam,0.001,mse,10
001,009,base,002,0,7,14,006,002,8.227679477726586,12.239542340558149,001,2,64,8,relu,relu,adam,0.005,mse,50
001,009,base,003,0,7,21,006,002,19.498896756237666,14.255197836815393,001,2,16,32,relu,relu,adam,0.001,mse,10
001,009,base,004,0,7,28,006,002,21.317193424486156,15.340080232581276,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,005,0,7,35,006,002,25.43226358670256,16.36573094376208,001,2,16,16,relu,relu,adam,0.001,mse,10
001,009,base,006,7,7,7,006,002,20.22046950176237,12.669785380594949,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,007,7,7,14,006,002,23.77542623308807,13.704235791048639,001,1,32,0,relu,none,adam,0.001,mse,10
001,009,base,008,7,7,21,006,002,24.169822509617546,15.519620542666473,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,009,7,7,28,006,002,26.22631923603281,17.399075155241913,001,2,16,16,relu,relu,adam,0.001,mse,10
001,009,base,010,7,7,35,006,002,26.416233927239947,17.60108068723197,001,2,32,16,relu,relu,adam,0.001,mse,10
001,009,base,011,14,7,7,006,002,26.696723361297046,14.090383773744156,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,012,14,7,14,006,002,27.13108744415624,14.600810880569483,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,013,14,7,21,006,002,26.169711854212355,15.049697610681811,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,014,14,7,28,006,002,25.384330905711746,16.15560009357523,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,015,14,7,35,006,002,25.169860015923646,15.135048100575272,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,016,21,7,7,006,002,26.534659683071023,15.654783751650154,001,1,16,0,relu,none,adam,0.005,mse,10
001,009,base,017,21,7,14,006,002,26.666621749107282,16.597510892650128,001,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,018,21,7,21,006,002,25.39625218243007,15.722588731384587,001,1,16,0,relu,none,adam,0.002,mse,10
