number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,002,base,001,0,7,7,006,001,001,16.888399848624143,15.297122625174998
001,002,base,001,0,7,7,006,002,001,15.872873839922804,10.367787765504582
001,002,base,001,0,7,7,006,003,001,14.141644007136545,6.60469412801582
001,002,base,001,0,7,7,006,004,001,13.362023818532723,8.76575529950803
001,002,base,002,0,7,14,006,001,001,15.198911241743334,16.32701535956061
001,002,base,002,0,7,14,006,002,001,14.77343226852431,11.10749908474916
001,002,base,002,0,7,14,006,003,001,13.336904436462694,7.011502472619114
001,002,base,002,0,7,14,006,004,001,12.596244506781298,10.054230798544113
001,002,base,003,0,7,21,006,001,001,14.533020044244966,18.163484614388647
001,002,base,003,0,7,21,006,002,001,14.408095983024511,11.714831163919156
001,002,base,003,0,7,21,006,003,001,13.079852043154917,7.097790869022141
001,002,base,003,0,7,21,006,004,001,12.3480420359926,9.89793202978137
001,002,base,004,0,7,28,006,001,001,13.287269069786587,19.469341264913812
001,002,base,004,0,7,28,006,002,001,13.644497317796429,13.052547099196154
001,002,base,004,0,7,28,006,003,001,12.64270286946525,8.193983368271121
001,002,base,004,0,7,28,006,004,001,11.985306399723331,10.71419742517015
001,002,base,005,0,7,35,006,001,001,12.851083247039542,22.645694949989963
001,002,base,005,0,7,35,006,002,001,13.540258333462086,13.376196761893175
001,002,base,005,0,7,35,006,003,001,12.604494794531004,7.8939334640525205
001,002,base,005,0,7,35,006,004,001,11.922754631332008,10.294383291526003
001,002,base,006,7,7,7,006,001,001,24.831730948290332,25.342673786827802
001,002,base,006,7,7,7,006,002,001,23.78821616245086,13.333930030417434
001,002,base,006,7,7,7,006,003,001,20.692532065040453,8.368064822116898
001,002,base,006,7,7,7,006,004,001,19.430820643963262,17.172666924561163
001,002,base,007,7,7,14,006,001,001,21.910194955698685,27.041936855886707
001,002,base,007,7,7,14,006,002,001,22.041253230857286,16.760657846508533
001,002,base,007,7,7,14,006,003,001,19.51344562349276,9.762904376381595
001,002,base,007,7,7,14,006,004,001,18.33557814663162,18.24940304892467
001,002,base,008,7,7,21,006,001,001,20.689964846733414,32.09302024634921
001,002,base,008,7,7,21,006,002,001,21.817622804652967,20.235281615375747
001,002,base,008,7,7,21,006,003,001,19.416871975260683,10.290623900392585
001,002,base,008,7,7,21,006,004,001,18.285535763860914,18.66449213289193
001,002,base,009,7,7,28,006,001,001,18.49806012354428,37.02203364345483
001,002,base,009,7,7,28,006,002,001,21.168694750296993,23.317560181773
001,002,base,009,7,7,28,006,003,001,19.18888631988693,11.611190895136648
001,002,base,009,7,7,28,006,004,001,18.09278399559335,19.108782461350557
