date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,48.004215240478516,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-24,2021-11-24,46.2596435546875,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-25,2021-11-25,45.388511657714844,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-26,2021-11-26,49.13886642456055,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-27,2021-11-27,48.518070220947266,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-28,2021-11-28,52.92690658569336,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-29,2021-11-29,58.958351135253906,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-11-30,2021-11-30,63.783355712890625,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-01,2021-12-01,61.09543228149414,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-02,2021-12-02,61.91754913330078,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-03,2021-12-03,64.87419128417969,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-04,2021-12-04,68.10778045654297,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-05,2021-12-05,69.732940673828125,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-06,2021-12-06,65.07318878173828,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-07,2021-12-07,67.5751953125,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-08,2021-12-08,68.2518310546875,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-09,2021-12-09,70.89691162109375,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-10,2021-12-10,68.05418395996094,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-11,2021-12-11,68.32427978515625,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-12,2021-12-12,62.27467346191406,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-13,2021-12-13,63.446353912353516,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-14,2021-12-14,61.124603271484375,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-15,2021-12-15,56.75735855102539,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-16,2021-12-16,55.81773376464844,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-17,2021-12-17,57.510231018066406,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-18,2021-12-18,53.58633041381836,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-19,2021-12-19,49.79334259033203,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-20,2021-12-20,49.99619674682617,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-21,2021-12-21,45.70329284667969,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-22,2021-12-22,42.01925277709961,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-23,2021-12-23,44.67141342163086,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-24,2021-12-24,44.755672454833984,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-25,2021-12-25,46.88822555541992,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-26,2021-12-26,45.221466064453125,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-27,2021-12-27,44.580326080322266,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-28,2021-12-28,44.13229751586914,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-29,2021-12-29,47.245269775390625,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-30,2021-12-30,52.97952651977539,xgb,001,003,base,003,001,006,001,006,0,7,7
2021-12-31,2021-12-31,56.488922119140625,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-01,2022-01-01,54.73236083984375,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-02,2022-01-02,56.04570007324219,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-03,2022-01-03,55.93168640136719,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-04,2022-01-04,56.462120056152344,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-05,2022-01-05,57.53296661376953,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-06,2022-01-06,59.59602355957031,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-07,2022-01-07,60.771568298339844,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-08,2022-01-08,60.26642990112305,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-09,2022-01-09,61.6545524597168,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-10,2022-01-10,56.64817428588867,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-11,2022-01-11,65.520721435546875,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-12,2022-01-12,67.63945007324219,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-13,2022-01-13,68.72526550292969,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-14,2022-01-14,74.4141845703125,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-15,2022-01-15,71.76226806640625,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-16,2022-01-16,73.292449951171875,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-17,2022-01-17,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-18,2022-01-18,74.6216049194336,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-19,2022-01-19,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-20,2022-01-20,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-21,2022-01-21,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-22,2022-01-22,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-23,2022-01-23,75.32225036621094,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-24,2022-01-24,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-25,2022-01-25,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-26,2022-01-26,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-27,2022-01-27,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-28,2022-01-28,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-29,2022-01-29,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-30,2022-01-30,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-01-31,2022-01-31,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-01,2022-02-01,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-02,2022-02-02,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-03,2022-02-03,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-04,2022-02-04,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-05,2022-02-05,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
2022-02-06,2022-02-06,75.5,xgb,001,003,base,003,001,006,001,006,0,7,7
