number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,006,base,014,14,7,28,002,010,001,18.29588427916202,39.00956468025736
001,006,base,014,14,7,28,002,011,001,18.90597089946942,9.380733012014314
001,006,base,014,14,7,28,002,012,001,18.63695342648509,12.3689180896385
001,006,base,015,14,7,35,002,001,001,6.950477501268587e-14,35.06384496227869
001,006,base,015,14,7,35,002,002,001,1.7961619054260073e-13,179.2263890877956
001,006,base,015,14,7,35,002,003,001,4.160623468779608,188.92955307535672
001,006,base,015,14,7,35,002,004,001,10.2435639321585,23.984814461456054
001,006,base,015,14,7,35,002,005,001,11.565199425920751,40.18267432333728
001,006,base,015,14,7,35,002,006,001,12.527454023050824,26.089785823086974
001,006,base,015,14,7,35,002,007,001,12.880631916853217,64.61488259324666
001,006,base,015,14,7,35,002,008,001,13.956635767917874,118.28555313356681
001,006,base,015,14,7,35,002,009,001,17.523905565765244,27.640278173787753
001,006,base,015,14,7,35,002,010,001,17.80291396670033,42.507589642261536
001,006,base,015,14,7,35,002,011,001,18.58872882514926,9.72671892308322
001,006,base,015,14,7,35,002,012,001,18.298200309270644,13.843709853434254
001,006,base,016,21,7,7,002,001,001,2.4060027586811747,5.988312641406389
001,006,base,016,21,7,7,002,002,001,3.169231324330816,84.95075646209285
001,006,base,016,21,7,7,002,003,001,18.659111745912114,42.8956292860404
001,006,base,016,21,7,7,002,004,001,19.153868050618335,16.530094116027666
001,006,base,016,21,7,7,002,005,001,18.16016058695244,16.59623197680972
001,006,base,016,21,7,7,002,006,001,17.619205407506417,20.328390231083798
001,006,base,016,21,7,7,002,007,001,17.79863108476453,72.67748385018436
001,006,base,016,21,7,7,002,008,001,19.316234864420135,99.87565748593296
001,006,base,016,21,7,7,002,009,001,23.72963941287533,25.540628795601993
001,006,base,016,21,7,7,002,010,001,23.603660808926932,31.14233920647032
001,006,base,016,21,7,7,002,011,001,23.521754621933763,7.726203841139224
001,006,base,016,21,7,7,002,012,001,23.171232727269413,13.707673689694513
001,006,base,017,21,7,14,002,001,001,2.6412543427343557e-14,8.711376453301998
001,006,base,017,21,7,14,002,002,001,1.4614120710202143,89.92531167567805
001,006,base,017,21,7,14,002,003,001,17.328948604689412,58.386504762975726
001,006,base,017,21,7,14,002,004,001,17.489277656344342,18.536169326764167
001,006,base,017,21,7,14,002,005,001,16.99016200964601,17.510987568025683
001,006,base,017,21,7,14,002,006,001,16.602886893734407,19.597697499572153
001,006,base,017,21,7,14,002,007,001,16.53152552995239,100.27426196659914
001,006,base,017,21,7,14,002,008,001,17.72452624650369,99.79080386883835
001,006,base,017,21,7,14,002,009,001,22.043544001155762,30.395449230250136
001,006,base,017,21,7,14,002,010,001,22.213609325133515,38.4977263223326
001,006,base,017,21,7,14,002,011,001,22.769521547558288,9.818005460236984
001,006,base,017,21,7,14,002,012,001,22.506719459756646,12.544832272059532
001,006,base,018,21,7,21,002,001,001,1.0228411584534197e-13,22.56702533564038
001,006,base,018,21,7,21,002,002,001,0.524731726500844,100.42838033044055
001,006,base,018,21,7,21,002,003,001,13.979404786811408,81.62669653111762
001,006,base,018,21,7,21,002,004,001,16.43196196866798,20.235386791140627
001,006,base,018,21,7,21,002,005,001,16.100927069965614,23.577150590223276
001,006,base,018,21,7,21,002,006,001,16.12265383934032,21.529314393467075
001,006,base,018,21,7,21,002,007,001,16.040018599214513,98.97956411868218
001,006,base,018,21,7,21,002,008,001,17.13296352577508,104.89816525788119
001,006,base,018,21,7,21,002,009,001,21.30107350066551,30.269735230740945
001,006,base,018,21,7,21,002,010,001,21.399131805707945,44.93408024003992
001,006,base,018,21,7,21,002,011,001,22.33404523662908,10.732327787811931
001,006,base,018,21,7,21,002,012,001,22.112158218791407,13.792066424942385
001,006,base,019,21,7,28,002,001,001,3.5711645277231805e-14,28.476376981276804
001,006,base,019,21,7,28,002,002,001,1.0590552933647052e-13,101.48751618708351
001,006,base,019,21,7,28,002,003,001,10.275978540063448,136.6394733269789
001,006,base,019,21,7,28,002,004,001,14.624010221070188,23.302746177307267
001,006,base,019,21,7,28,002,005,001,14.590890407611816,32.847959858742485
001,006,base,019,21,7,28,002,006,001,15.340473115935172,23.858752099625807
001,006,base,019,21,7,28,002,007,001,15.35617034828169,53.02352125867492
001,006,base,019,21,7,28,002,008,001,16.433989357383105,187.65848259626793
001,006,base,019,21,7,28,002,009,001,20.97770066161928,28.673454872662784
001,006,base,019,21,7,28,002,010,001,20.93887448767534,49.41577291186324
001,006,base,019,21,7,28,002,011,001,21.9542490376537,10.205582220765207
001,006,base,019,21,7,28,002,012,001,21.667061740092887,15.747728560037617
001,006,base,020,21,7,35,002,001,001,1.0848499764847422e-14,12.365927698034492
001,006,base,020,21,7,35,002,002,001,7.408272099250781e-14,74.94783538791498
001,006,base,020,21,7,35,002,003,001,5.977276575600063,178.06193254740725
001,006,base,020,21,7,35,002,004,001,11.203419287348817,35.45611235010925
001,006,base,020,21,7,35,002,005,001,12.73649043013827,52.67119857094428
001,006,base,020,21,7,35,002,006,001,14.769438566147919,26.037376339876804
001,006,base,020,21,7,35,002,007,001,14.921971149864918,58.53169466458604
001,006,base,020,21,7,35,002,008,001,15.898952708071045,250.2675262385432
001,006,base,020,21,7,35,002,009,001,20.35979546355362,25.383157088357247
001,006,base,020,21,7,35,002,010,001,20.18649430043305,58.418793721857966
001,006,base,020,21,7,35,002,011,001,21.56740476197767,11.085267724437267
001,006,base,020,21,7,35,002,012,001,21.30855939763652,19.02772720677796
001,006,base,021,28,7,7,002,001,001,1.6285643588998597,6.798669711065281
001,006,base,021,28,7,7,002,002,001,2.4551887853426573,76.02776075309842
001,006,base,021,28,7,7,002,003,001,20.798638327602557,37.71321194524513
001,006,base,021,28,7,7,002,004,001,20.352592085991034,18.96279599029164
001,006,base,021,28,7,7,002,005,001,19.364358857978903,17.822531679577775
001,006,base,021,28,7,7,002,006,001,18.891167300285844,23.48521882954066
001,006,base,021,28,7,7,002,007,001,18.90086544080358,113.63643624716246
001,006,base,021,28,7,7,002,008,001,20.811202485292824,130.29805266911018
001,006,base,021,28,7,7,002,009,001,25.676954194126502,28.269637241364702
001,006,base,021,28,7,7,002,010,001,25.42875518433854,36.69914811879083
001,006,base,021,28,7,7,002,011,001,25.626232450139856,8.763637197766563
001,006,base,021,28,7,7,002,012,001,25.376528698647316,16.488425719338622
001,006,base,022,28,7,14,002,001,001,1.663505818777213e-14,17.265410882542575
001,006,base,022,28,7,14,002,002,001,1.3114870818676543,69.26877676124796
001,006,base,022,28,7,14,002,003,001,19.486883230265093,64.76398948663085
001,006,base,022,28,7,14,002,004,001,19.2600167163992,21.266720072630793
001,006,base,022,28,7,14,002,005,001,18.60473434909477,19.410983664322867
001,006,base,022,28,7,14,002,006,001,18.314154414142898,22.10040150961875
001,006,base,022,28,7,14,002,007,001,18.19855751156576,117.2861248096804
001,006,base,022,28,7,14,002,008,001,19.79615830681424,144.96393275729582
001,006,base,022,28,7,14,002,009,001,23.91041909357094,36.75361556707351
001,006,base,022,28,7,14,002,010,001,23.970860119328464,41.78077743326062
001,006,base,022,28,7,14,002,011,001,24.83786109257102,11.367461739609812
001,006,base,022,28,7,14,002,012,001,24.633882892291297,16.009677758589767
001,006,base,023,28,7,21,002,001,001,2.954858309394239e-14,45.61293694507682
001,006,base,023,28,7,21,002,002,001,0.28195013048337025,63.4605892510832
001,006,base,023,28,7,21,002,003,001,16.718943033160176,96.49700926611587
001,006,base,023,28,7,21,002,004,001,18.063000945512716,25.201920648014553
001,006,base,023,28,7,21,002,005,001,17.593922265885617,25.782347380498965
001,006,base,023,28,7,21,002,006,001,17.799277882406454,23.344562405862405
001,006,base,023,28,7,21,002,007,001,17.74349227894062,74.3468463459482
001,006,base,023,28,7,21,002,008,001,19.256550441397895,197.22171202811984
001,006,base,023,28,7,21,002,009,001,23.281833633539673,34.39322489530357
001,006,base,023,28,7,21,002,010,001,23.273148378376803,47.61597535038483
001,006,base,023,28,7,21,002,011,001,24.356841827989133,12.104070600614095
001,006,base,023,28,7,21,002,012,001,24.13509180239508,17.276048138942812
001,006,base,024,28,7,28,002,001,001,1.9703181357880118e-14,9.2190944406804185
001,006,base,024,28,7,28,002,002,001,2.5744032131898735e-13,580.9204411635004
001,006,base,024,28,7,28,002,003,001,13.024367204934416,121.1630042511356
001,006,base,024,28,7,28,002,004,001,15.806607182029984,30.19136050400219
001,006,base,024,28,7,28,002,005,001,15.72203634487403,39.36522553203251
001,006,base,024,28,7,28,002,006,001,17.280294040290823,22.71757680794982
001,006,base,024,28,7,28,002,007,001,17.213197968702445,59.357722610784236
001,006,base,024,28,7,28,002,008,001,18.482231785010434,269.3601887840819
001,006,base,024,28,7,28,002,009,001,22.60370121805181,28.381678302266327
001,006,base,024,28,7,28,002,010,001,22.45062292532101,57.248151572149304
001,006,base,024,28,7,28,002,011,001,23.72065997311578,13.243981008413742
001,006,base,024,28,7,28,002,012,001,23.548860055711074,22.06504544000193
001,006,base,025,28,7,35,002,001,001,7.2187185504492e-14,82.09937134854232
001,006,base,025,28,7,35,002,002,001,2.795655533216171e-14,48.690165969450206
001,006,base,025,28,7,35,002,003,001,7.196422653881527,159.83565319373588
001,006,base,025,28,7,35,002,004,001,11.83077650725019,42.213587863198285
001,006,base,025,28,7,35,002,005,001,13.851912604837995,59.00719811984
001,006,base,025,28,7,35,002,006,001,16.741109503713048,24.749784893757756
001,006,base,025,28,7,35,002,007,001,16.80253650700376,65.86569463289257
001,006,base,025,28,7,35,002,008,001,17.64583898395433,396.01945558065796
001,006,base,025,28,7,35,002,009,001,21.728148760430187,24.06177537748856
001,006,base,025,28,7,35,002,010,001,21.50419320204145,67.05578595104696
001,006,base,025,28,7,35,002,011,001,23.146695479148434,14.298995333721177
001,006,base,025,28,7,35,002,012,001,23.074405886816493,26.035861103297112
