number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,base,001,0,7,7,006,001,17.477531470354677,14.332150878027322,001,1,64,0,relu,none,adam,0.005,mse,100
001,000,base,002,0,7,14,006,001,36.617366090694084,15.319999776844199,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,000,base,003,0,7,21,006,001,14.807720906298824,14.50197763789256,001,2,64,8,relu,relu,adam,5e-4,mse,100
001,000,base,004,0,7,28,006,001,15.952449745886568,15.993122033552362,001,2,64,16,relu,relu,adam,5e-4,mse,100
001,000,base,005,0,7,35,006,001,14.423757419435951,15.4584559031288,001,1,64,0,relu,none,adam,0.002,mse,100
001,000,base,006,7,7,7,006,001,40.86716204978335,16.03837231153081,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,000,base,007,7,7,14,006,001,43.306263570927285,16.887513666449127,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,008,7,7,21,006,001,45.17357794712487,18.459586447316212,001,1,32,0,relu,none,adam,5e-4,mse,10
001,000,base,009,7,7,28,006,001,44.797741981857904,18.91202427839692,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,010,7,7,35,006,001,47.351153918269134,20.293496171715965,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,011,14,7,7,006,001,43.26988754517709,17.817982251724395,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,012,14,7,14,006,001,46.65877640126957,18.885054471792422,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,013,14,7,21,006,001,46.21111914796378,19.370287245043183,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,014,14,7,28,006,001,47.58472615299206,20.84603200437353,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,015,14,7,35,006,001,50.98432517546923,20.993496799681672,001,2,16,8,relu,relu,adam,0.001,mse,10
