number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,base,001,0,7,7,006,001,58.00761588770905,25.381772826344786,001,1,16,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,24.743744901048263,24.15620755798319,001,1,16,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,21.265495764096325,18.282326271537432,001,1,16,0,relu,none,adam,5e-4,mse,100
001,000,base,001,0,7,7,006,001,36.49441086626216,14.975147180267,001,1,16,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,22.066394011176364,19.615842768441336,001,1,16,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,20.177295532877764,16.238390914394216,001,1,16,0,relu,none,adam,0.001,mse,100
001,000,base,001,0,7,7,006,001,26.9327254347418,27.921936256816846,001,1,16,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,20.279671006561486,16.161567920155697,001,1,16,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,19.52645271046348,15.829886047863162,001,1,16,0,relu,none,adam,0.002,mse,100
001,000,base,001,0,7,7,006,001,25.44431970952328,24.816488770437488,001,1,16,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,19.427631067296137,15.251390438019678,001,1,16,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,18.40554718795294,14.943588595982249,001,1,16,0,relu,none,adam,0.005,mse,100
001,000,base,001,0,7,7,006,001,48.94186207201466,19.528821720996152,001,1,32,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,22.301512675843615,20.351383819978537,001,1,32,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,19.909409498005047,15.977464609614218,001,1,32,0,relu,none,adam,5e-4,mse,100
001,000,base,001,0,7,7,006,001,26.401580479454655,24.850740060676163,001,1,32,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,20.272839472893732,16.540182456619878,001,1,32,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,19.43918699424097,15.522445310407278,001,1,32,0,relu,none,adam,0.001,mse,100
001,000,base,001,0,7,7,006,001,25.46390498542323,23.14802047151665,001,1,32,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,19.713801492681817,15.546140029957689,001,1,32,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,18.532393328157248,14.935504120994532,001,1,32,0,relu,none,adam,0.002,mse,100
001,000,base,001,0,7,7,006,001,24.41758690016971,22.960155996082747,001,1,32,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,18.899925330169577,14.722268403106773,001,1,32,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,17.938369271021923,14.659207683570418,001,1,32,0,relu,none,adam,0.005,mse,100
001,000,base,001,0,7,7,006,001,34.78063002401847,14.649003575176271,001,1,64,0,relu,none,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,20.415184942930754,17.16135229722015,001,1,64,0,relu,none,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,19.38201603859357,15.412350546030568,001,1,64,0,relu,none,adam,5e-4,mse,100
001,000,base,001,0,7,7,006,001,25.153687834497205,24.482296507956697,001,1,64,0,relu,none,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,19.40714563398095,15.329042997798377,001,1,64,0,relu,none,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,18.735727502411546,15.028899339010868,001,1,64,0,relu,none,adam,0.001,mse,100
001,000,base,001,0,7,7,006,001,25.265300292067522,25.795669514720586,001,1,64,0,relu,none,adam,0.002,mse,10
001,000,base,001,0,7,7,006,001,18.96280091982823,14.74232134009677,001,1,64,0,relu,none,adam,0.002,mse,50
001,000,base,001,0,7,7,006,001,18.130966378296286,14.590120381385606,001,1,64,0,relu,none,adam,0.002,mse,100
001,000,base,001,0,7,7,006,001,23.08814722940289,21.640378943571385,001,1,64,0,relu,none,adam,0.005,mse,10
001,000,base,001,0,7,7,006,001,18.519784646985283,14.52692112271427,001,1,64,0,relu,none,adam,0.005,mse,50
001,000,base,001,0,7,7,006,001,17.477531470354677,14.332150878027322,001,1,64,0,relu,none,adam,0.005,mse,100
001,000,base,001,0,7,7,006,001,62.162619988343124,27.586578384510403,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,000,base,001,0,7,7,006,001,22.61300165509864,20.251962239826796,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,000,base,001,0,7,7,006,001,20.762608757341123,17.238802172511193,001,2,16,8,relu,relu,adam,5e-4,mse,100
001,000,base,001,0,7,7,006,001,41.25705649235548,15.641130902740409,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,001,0,7,7,006,001,20.893904464379006,17.66797295755402,001,2,16,8,relu,relu,adam,0.001,mse,50
001,000,base,001,0,7,7,006,001,20.21860574657479,16.789020564515855,001,2,16,8,relu,relu,adam,0.001,mse,100
001,000,base,001,0,7,7,006,001,27.533712677203145,27.294249672521687,001,2,16,8,relu,relu,adam,0.002,mse,10
