number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,base,001,0,7,7,002,001,14.581420310855577,1.5912657239247454,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,000,base,002,0,7,14,002,001,15.513476360766886,1.5272801857241296,001,1,16,0,relu,none,adam,5e-4,mse,10
001,000,base,003,0,7,21,002,001,15.859677298984213,1.5118228511726386,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,000,base,004,0,7,28,002,001,14.329891729047594,1.5361071618080586,001,1,16,0,relu,none,adam,5e-4,mse,10
001,000,base,005,0,7,35,002,001,11.345359097926314,1.5298453770851939,001,1,16,0,relu,none,adam,5e-4,mse,10
001,000,base,006,7,7,7,002,001,15.488084227044093,1.8849603651054012,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,000,base,007,7,7,14,002,001,15.289167534384083,1.8825777937063333,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,000,base,008,7,7,21,002,001,14.01479380504219,1.88105868369023,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,000,base,009,7,7,28,002,001,10.8869434179589,1.8778094405959096,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,000,base,010,7,7,35,002,001,8.137236626905034,1.8912999267662476,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,000,base,011,14,7,7,002,001,14.812773711202762,2.8129094957992793,001,2,16,8,relu,relu,adam,0.001,mse,10
001,000,base,012,14,7,14,002,001,13.391017545757078,2.8068684245888087,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,000,base,013,14,7,21,002,001,10.069495155492463,2.773693833681487,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,000,base,014,14,7,28,002,001,7.053079602818227,2.7804107211043116,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,000,base,015,14,7,35,002,001,4.771874133299316,2.8112377600783502,001,2,32,32,relu,relu,adam,0.001,mse,10
001,000,base,016,21,7,7,002,001,13.33708441206122,3.1066593761454957,001,2,16,16,relu,relu,adam,0.001,mse,10
001,000,base,017,21,7,14,002,001,10.06259013410576,3.0692891935497437,001,1,64,0,relu,none,adam,5e-4,mse,10
001,000,base,018,21,7,21,002,001,7.172137666345283,3.063383306939985,001,1,32,0,relu,none,adam,0.001,mse,10
001,000,base,019,21,7,28,002,001,4.206757410312643,3.0831168712815455,001,2,64,8,relu,relu,adam,0.001,mse,10
001,000,base,020,21,7,35,002,001,2.2361420040286766,2.9287094530905162,001,2,32,8,relu,relu,adam,0.005,mse,100
001,000,base,021,28,7,7,002,001,9.550062489918066,4.684713927463919,001,2,64,8,relu,relu,adam,0.001,mse,10
001,000,base,022,28,7,14,002,001,6.430975924208532,4.7045647057124675,001,2,32,32,relu,relu,adam,0.001,mse,10
001,000,base,023,28,7,21,002,001,4.460957373523092,4.675248263440991,001,2,64,32,relu,relu,adam,0.001,mse,10
001,000,base,024,28,7,28,002,001,3.914968749325023,4.6917816900604015,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,000,base,025,28,7,35,002,001,3.9895142912802086,4.715075282923664,001,2,32,32,relu,relu,adam,5e-4,mse,50
001,000,base,001,0,7,7,002,002,4.46635725155718,18.82479525406794,001,2,32,8,relu,relu,adam,0.002,mse,50
001,000,base,002,0,7,14,002,002,5.202128190533537,20.259547907187333,001,2,64,16,relu,relu,adam,0.005,mse,10
001,000,base,003,0,7,21,002,002,1.9057399504927062,24.703977347037455,001,1,64,0,relu,none,adam,0.001,mse,100
001,000,base,004,0,7,28,002,002,2.2019841172293755,29.088129926843898,001,1,32,0,relu,none,adam,0.005,mse,50
001,000,base,005,0,7,35,002,002,5.65061702879261,39.59446267064826,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,000,base,006,7,7,7,002,002,7.223096493701327,30.645154946409956,001,1,64,0,relu,none,adam,0.005,mse,10
001,000,base,007,7,7,14,002,002,8.002717691850824,33.28075668896481,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,000,base,008,7,7,21,002,002,1.8540826613445105,34.66149737437691,001,1,32,0,relu,none,adam,0.005,mse,50
001,000,base,009,7,7,28,002,002,5.567311412799477,40.26567648815303,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,000,base,010,7,7,35,002,002,4.005304616804579,44.271298943004226,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,000,base,011,14,7,7,002,002,8.456054525632943,39.61121658856906,001,2,32,8,relu,relu,adam,5e-4,mse,50
