number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,005,base,001,0,7,7,002,001,001,5.388999693799741,7.3645466129862385
001,005,base,001,0,7,7,002,002,001,4.57473005478096,15.835395484240468
001,005,base,001,0,7,7,002,003,001,9.28620039501328,10.008875927867795
001,005,base,001,0,7,7,002,004,001,9.512407641529727,9.879951841159695
001,005,base,001,0,7,7,002,005,001,9.550183292290017,7.730777760141418
001,005,base,001,0,7,7,002,006,001,9.172089778349774,12.47636100523586
001,005,base,001,0,7,7,002,007,001,9.487087370273759,18.452231989806577
001,005,base,001,0,7,7,002,008,001,10.367516702442083,17.86620973220946
001,005,base,001,0,7,7,002,009,001,11.484156749160169,13.148301177585854
001,005,base,001,0,7,7,002,010,001,11.61576496614378,11.15120158260929
001,005,base,001,0,7,7,002,011,001,11.463345005704584,6.500637101902964
001,005,base,001,0,7,7,002,012,001,11.240264697701335,7.001465918038432
001,005,base,002,0,7,14,002,001,001,4.005624530548421,14.255713699228272
001,005,base,002,0,7,14,002,002,001,4.139348446911906,17.28667423393133
001,005,base,002,0,7,14,002,003,001,8.972756301880143,11.005065022807916
001,005,base,002,0,7,14,002,004,001,9.414809009970348,9.95590004685407
001,005,base,002,0,7,14,002,005,001,9.508940509685285,7.722697646875581
001,005,base,002,0,7,14,002,006,001,9.134583765666035,12.544998274113471
001,005,base,002,0,7,14,002,007,001,9.446702986762068,18.464566908188306
001,005,base,002,0,7,14,002,008,001,10.30457345341285,17.29218203034058
001,005,base,002,0,7,14,002,009,001,11.32756359368093,13.179358118737664
001,005,base,002,0,7,14,002,010,001,11.477712583713283,11.150386846785366
001,005,base,002,0,7,14,002,011,001,11.344511934460005,6.752933389598672
001,005,base,002,0,7,14,002,012,001,11.119561546986612,7.2672760455797105
001,005,base,003,0,7,21,002,001,001,3.1092955829349536,21.15477351196075
001,005,base,003,0,7,21,002,002,001,3.3987287607544876,18.343746963294592
001,005,base,003,0,7,21,002,003,001,8.513220545464234,12.425211747590177
