number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,001,base,001,0,7,7,002,001,11.584935746250379,4.2186252132390125,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,002,0,7,14,002,001,12.862486434625339,2.233866828257878,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,003,0,7,21,002,001,11.53272781616057,4.1357653861006725,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,004,0,7,28,002,001,9.286218850640692,4.697201621752155,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,001,base,005,0,7,35,002,001,5.729464769316516,6.663175897713131,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,001,base,006,7,7,7,002,001,14.521642969967552,2.078991283364562,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,007,7,7,14,002,001,12.207718005339375,3.695632413432851,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,001,base,008,7,7,21,002,001,10.620848874904587,3.809328954364677,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,009,7,7,28,002,001,6.572129006910773,4.634836825104311,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,010,7,7,35,002,001,5.5488068576389775,3.261835153022806,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,011,14,7,7,002,001,13.817413405226208,3.0191856577785736,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,012,14,7,14,002,001,11.285359560989683,3.3399353154005715,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,013,14,7,21,002,001,8.766728028436237,2.976611768839928,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,014,14,7,28,002,001,5.60743038450845,2.986565817685362,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,015,14,7,35,002,001,4.3595942069518285,2.6000304527109948,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,016,21,7,7,002,001,13.17198554691434,2.8606825966796183,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,017,21,7,14,002,001,8.936144161614983,3.0590531460025048,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,018,21,7,21,002,001,6.612199797756334,2.9062798132701584,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,019,21,7,28,002,001,4.07651960986466,2.82243706356837,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,020,21,7,35,002,001,4.013092705902796,2.7902350611669293,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,021,28,7,7,002,001,9.35478376591183,4.226045616417881,003,1,32,0,relu,none,adam,5e-4,mse,10
001,001,base,022,28,7,14,002,001,6.072251609241781,4.254108420224523,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,001,base,023,28,7,21,002,001,3.2525459943908754,4.236553951043399,003,1,16,0,relu,none,adam,0.001,mse,10
001,001,base,024,28,7,28,002,001,2.2418662755992855,4.222479638513845,003,2,64,8,relu,relu,adam,5e-4,mse,25
001,001,base,025,28,7,35,002,001,2.919133555643617,4.182826566890031,003,1,32,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,002,002,3.2131674961092918,12.625353639755572,003,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,002,0,7,14,002,002,2.9876494829740494,13.796240100661112,003,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,003,0,7,21,002,002,1.919615722099927,15.664075882547488,003,2,16,8,relu,relu,adam,0.005,mse,25
001,001,base,004,0,7,28,002,002,1.7014905686660806,22.09049943723831,003,1,64,0,relu,none,adam,0.001,mse,50
001,001,base,005,0,7,35,002,002,1.2621186087751142,29.98294805436128,003,1,64,0,relu,none,adam,5e-4,mse,50
001,001,base,006,7,7,7,002,002,4.659631904622475,20.255371166288064,003,2,64,8,relu,relu,adam,0.002,mse,50
001,001,base,007,7,7,14,002,002,4.429885509103765,24.729424076941164,003,1,32,0,relu,none,adam,0.002,mse,50
001,001,base,008,7,7,21,002,002,2.4418814930808437,26.731083280455817,003,1,64,0,relu,none,adam,0.002,mse,25
001,001,base,009,7,7,28,002,002,1.2032341735872427,33.30354647669106,003,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,010,7,7,35,002,002,1.0438011024411757,40.757054421461774,003,1,32,0,relu,none,adam,0.005,mse,50
001,001,base,011,14,7,7,002,002,6.790040412379718,36.77563511904881,003,1,64,0,relu,none,adam,0.002,mse,50
001,001,base,012,14,7,14,002,002,5.482888695603508,38.80735121306889,003,1,64,0,relu,none,adam,0.002,mse,25
001,001,base,013,14,7,21,002,002,1.43379137339626,37.3813090137439,003,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,014,14,7,28,002,002,1.4766766584461435,46.203291207176264,003,1,32,0,relu,none,adam,0.001,mse,50
001,001,base,015,14,7,35,002,002,1.419480162360072,52.56745513689173,003,1,16,0,relu,none,adam,0.005,mse,10
001,001,base,016,21,7,7,002,002,7.121791230578458,46.73357835184821,003,1,64,0,relu,none,adam,0.002,mse,50
001,001,base,017,21,7,14,002,002,3.547958274750771,45.97159337634769,003,1,32,0,relu,none,adam,0.005,mse,50
