number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,004,base,001,0,7,7,006,001,41.433953681039704,14.282554606946997,001,1,64,0,relu,none,adam,5e-4,mse,10
001,004,base,002,0,7,14,006,001,39.451002868047354,14.507991803301403,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,004,base,003,0,7,21,006,001,38.09669721384878,16.66181616025461,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,004,0,7,28,006,001,41.09754468144518,17.85751987970326,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,004,base,005,0,7,35,006,001,46.2663726938424,19.263626535109815,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,006,7,7,7,006,001,41.382871654256085,15.35499827202839,001,1,64,0,relu,none,adam,5e-4,mse,10
001,004,base,007,7,7,14,006,001,43.76684572349619,16.1129891393649,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,004,base,008,7,7,21,006,001,44.68099134360857,17.659402851444856,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,004,base,009,7,7,28,006,001,47.5676252538387,18.86045961620905,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,004,base,010,7,7,35,006,001,56.11629366380665,20.543712788743107,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,011,14,7,7,006,001,48.007170594676786,17.220658602857537,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,012,14,7,14,006,001,48.857184953529725,18.09229603373639,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,004,base,013,14,7,21,006,001,49.20511866728542,19.78291538778929,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,004,base,014,14,7,28,006,001,51.987336991233725,20.246950993465084,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,015,14,7,35,006,001,55.28059671638348,20.467446715268075,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,016,21,7,7,006,001,53.630212554091734,18.840679074297483,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,017,21,7,14,006,001,51.683761329427746,19.383195358436463,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,018,21,7,21,006,001,53.14769498084095,20.921255656519207,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,004,base,019,21,7,28,006,001,55.39406581285081,21.27800748573842,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,020,21,7,35,006,001,57.259602568204066,21.675701332107714,001,1,16,0,relu,none,adam,0.001,mse,10
001,004,base,021,28,7,7,006,001,54.58567969574088,19.24305454410644,001,2,16,16,relu,relu,adam,0.001,mse,10
001,004,base,022,28,7,14,006,001,55.08785126595957,20.131078331898294,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,023,28,7,21,006,001,55.60370223185752,21.617614504275572,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,004,base,024,28,7,28,006,001,58.345835394527164,21.503451965230905,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,025,28,7,35,006,001,59.138466658455485,21.77918712101764,001,1,16,0,relu,none,adam,0.001,mse,10
001,004,base,001,0,7,7,006,002,36.34919742211652,13.186853529996934,001,1,32,0,relu,none,adam,5e-4,mse,10
001,004,base,002,0,7,14,006,002,38.021919681236824,13.077865982442262,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,003,0,7,21,006,002,36.19523453075111,13.716955677841705,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,004,0,7,28,006,002,39.05999930577969,14.182974153975216,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,005,0,7,35,006,002,42.40198512776239,16.23376087454735,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,006,7,7,7,006,002,38.83874520868076,14.257910244494909,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,007,7,7,14,006,002,40.05922479375454,14.655663352535562,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,008,7,7,21,006,002,40.261567773359566,15.248608125818322,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,009,7,7,28,006,002,43.167374748311055,15.934098242647368,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,010,7,7,35,006,002,46.774092106973626,17.164315796888136,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,011,14,7,7,006,002,41.06720157900772,15.57496115079031,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,012,14,7,14,006,002,44.79938586132186,16.2296686038401,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,013,14,7,21,006,002,42.98876820074304,16.618823792999763,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,014,14,7,28,006,002,45.97076878127695,17.23886029980381,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,015,14,7,35,006,002,49.44397216943716,18.6921954203015,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,016,21,7,7,006,002,43.50222920362644,16.868156795731917,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,004,base,017,21,7,14,006,002,47.15215973621297,17.6171495651242,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,018,21,7,21,006,002,48.20881776670893,18.155882528508908,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,019,21,7,28,006,002,50.18352871333312,19.18988148353735,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,020,21,7,35,006,002,51.696597749229085,20.017178957742797,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,021,28,7,7,006,002,46.33045770681173,17.936784577674693,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,004,base,022,28,7,14,006,002,47.87908107972811,18.228846347013842,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,004,base,023,28,7,21,006,002,50.1936180224379,19.076768073630262,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,024,28,7,28,006,002,52.50092472103564,20.178812269057197,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,025,28,7,35,006,002,51.08461914416622,20.618238736814078,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,003,20.06139595056534,14.10538675137607,001,2,16,32,relu,relu,adam,0.005,mse,50
001,004,base,002,0,7,14,006,003,20.386546421569765,11.904187508618742,001,2,32,32,relu,relu,adam,0.005,mse,10
001,004,base,003,0,7,21,006,003,20.227775372380805,10.581202591924669,001,2,32,8,relu,relu,adam,5e-4,mse,50
001,004,base,004,0,7,28,006,003,20.370253896149915,9.743161773620002,001,2,16,16,relu,relu,adam,0.001,mse,50
001,004,base,005,0,7,35,006,003,21.143655205523398,10.011154264447937,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,004,base,006,7,7,7,006,003,24.427711616912095,16.325654902065246,001,2,16,32,relu,relu,adam,0.005,mse,50
001,004,base,007,7,7,14,006,003,23.96933492462833,14.56642501922432,001,1,16,0,relu,none,adam,0.002,mse,50
001,004,base,008,7,7,21,006,003,26.677375220893776,14.488257416234775,001,1,64,0,relu,none,adam,0.002,mse,10
001,004,base,009,7,7,28,006,003,24.988958111314027,15.367875866290312,001,2,32,8,relu,relu,adam,5e-4,mse,50
001,004,base,010,7,7,35,006,003,24.779251620435904,15.874341578027128,001,2,32,32,relu,relu,adam,5e-4,mse,50
001,004,base,011,14,7,7,006,003,29.374996310840675,17.949334780462923,001,1,32,0,relu,none,adam,0.001,mse,100
001,004,base,012,14,7,14,006,003,30.076446342183647,17.7615608177541,001,2,64,32,relu,relu,adam,0.005,mse,10
001,004,base,013,14,7,21,006,003,28.83420046432557,18.717644677353032,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,004,base,014,14,7,28,006,003,29.093784191422202,19.971125696189368,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,004,base,015,14,7,35,006,003,36.52310633850603,20.840159750876822,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,016,21,7,7,006,003,35.59564720270978,17.28087456718261,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,017,21,7,14,006,003,34.83392570111841,21.44921463230927,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,018,21,7,21,006,003,35.84208462752681,21.907909209968583,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,019,21,7,28,006,003,36.73548742889411,21.067064971165543,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,020,21,7,35,006,003,36.96040922326987,21.602499527326664,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,021,28,7,7,006,003,37.28649306275633,15.448485949690806,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,022,28,7,14,006,003,36.08039011253935,21.901091157147633,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,023,28,7,21,006,003,37.09699606280499,20.666765607851378,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,024,28,7,28,006,003,37.095710920336785,21.766292093077663,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,025,28,7,35,006,003,38.04822028698189,18.670770579449364,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,004,18.7162735181939,14.59127891454239,001,1,64,0,relu,none,adam,0.002,mse,50
