number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,004,base,001,0,7,7,006,001,61.65265404036302,26.56288707534686,001,1,16,0,relu,none,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,001,27.105908817407595,29.598258324712464,001,1,16,0,relu,none,adam,5e-4,mse,50
001,004,base,001,0,7,7,006,001,24.59969675979256,26.56418291130342,001,1,16,0,relu,none,adam,5e-4,mse,100
001,004,base,001,0,7,7,006,001,42.53518232698225,14.779139322039342,001,1,16,0,relu,none,adam,0.001,mse,10
001,004,base,001,0,7,7,006,001,25.182704518325952,27.036167735661085,001,1,16,0,relu,none,adam,0.001,mse,50
001,004,base,001,0,7,7,006,001,23.099200640358088,25.42037037239112,001,1,16,0,relu,none,adam,0.001,mse,100
001,004,base,001,0,7,7,006,001,28.016940471565604,29.17315695801843,001,1,16,0,relu,none,adam,0.002,mse,10
001,004,base,001,0,7,7,006,001,23.56661445606614,25.85855254795579,001,1,16,0,relu,none,adam,0.002,mse,50
001,004,base,001,0,7,7,006,001,21.709054306630918,24.667404395737243,001,1,16,0,relu,none,adam,0.002,mse,100
001,004,base,001,0,7,7,006,001,28.171321767191866,31.73144278927048,001,1,16,0,relu,none,adam,0.005,mse,10
001,004,base,001,0,7,7,006,001,23.465784180496666,25.31935123491948,001,1,16,0,relu,none,adam,0.005,mse,50
001,004,base,001,0,7,7,006,001,20.34142239615254,23.289924460427603,001,1,16,0,relu,none,adam,0.005,mse,100
001,004,base,001,0,7,7,006,001,55.667390579236525,21.927347442136163,001,1,32,0,relu,none,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,001,25.3472062691506,27.273229170999137,001,1,32,0,relu,none,adam,5e-4,mse,50
001,004,base,001,0,7,7,006,001,22.789175885830176,25.088127318531097,001,1,32,0,relu,none,adam,5e-4,mse,100
001,004,base,001,0,7,7,006,001,29.87854887486409,21.799487727604554,001,1,32,0,relu,none,adam,0.001,mse,10
001,004,base,001,0,7,7,006,001,24.221991971586856,26.223666957350183,001,1,32,0,relu,none,adam,0.001,mse,50
001,004,base,001,0,7,7,006,001,22.160584070278468,24.92852807985521,001,1,32,0,relu,none,adam,0.001,mse,100
001,004,base,001,0,7,7,006,001,27.76252694164672,29.39011629136285,001,1,32,0,relu,none,adam,0.002,mse,10
001,004,base,001,0,7,7,006,001,22.378968817046303,24.85874619571254,001,1,32,0,relu,none,adam,0.002,mse,50
001,004,base,001,0,7,7,006,001,20.383926023303186,23.65895489461355,001,1,32,0,relu,none,adam,0.002,mse,100
001,004,base,001,0,7,7,006,001,27.39539600090384,29.80524767434515,001,1,32,0,relu,none,adam,0.005,mse,10
001,004,base,001,0,7,7,006,001,21.29509640708316,24.060544451343592,001,1,32,0,relu,none,adam,0.005,mse,50
001,004,base,001,0,7,7,006,001,19.490100791958504,23.202425635316438,001,1,32,0,relu,none,adam,0.005,mse,100
001,004,base,001,0,7,7,006,001,41.433953681039704,14.282554606946997,001,1,64,0,relu,none,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,001,23.895397516665838,25.440578001950918,001,1,64,0,relu,none,adam,5e-4,mse,50
001,004,base,001,0,7,7,006,001,21.205273306252295,24.052020567780353,001,1,64,0,relu,none,adam,5e-4,mse,100
001,004,base,001,0,7,7,006,001,28.470362532126614,32.983066623845666,001,1,64,0,relu,none,adam,0.001,mse,10
001,004,base,001,0,7,7,006,001,22.128128758523808,24.218682726683227,001,1,64,0,relu,none,adam,0.001,mse,50
001,004,base,001,0,7,7,006,001,20.50645402208364,23.981300829133982,001,1,64,0,relu,none,adam,0.001,mse,100
001,004,base,001,0,7,7,006,001,28.045277272859654,32.89148745860005,001,1,64,0,relu,none,adam,0.002,mse,10
001,004,base,001,0,7,7,006,001,21.427866081262543,24.181448944198745,001,1,64,0,relu,none,adam,0.002,mse,50
001,004,base,001,0,7,7,006,001,19.722911956447923,23.847470244703356,001,1,64,0,relu,none,adam,0.002,mse,100
001,004,base,001,0,7,7,006,001,26.697746218461948,30.076449795299812,001,1,64,0,relu,none,adam,0.005,mse,10
001,004,base,001,0,7,7,006,001,20.531174564158004,23.48592874505758,001,1,64,0,relu,none,adam,0.005,mse,50
001,004,base,001,0,7,7,006,001,19.383951046024396,23.3992707852255,001,1,64,0,relu,none,adam,0.005,mse,100
001,004,base,001,0,7,7,006,001,65.86688525264711,29.59048909348798,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,004,base,001,0,7,7,006,001,27.045969957486236,28.55593111346702,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,004,base,001,0,7,7,006,001,23.45211081568581,26.107684662627612,001,2,16,8,relu,relu,adam,5e-4,mse,100
001,004,base,001,0,7,7,006,001,45.210321081456904,15.696961221516636,001,2,16,8,relu,relu,adam,0.001,mse,10
001,004,base,001,0,7,7,006,001,25.57608388313728,27.610999725149934,001,2,16,8,relu,relu,adam,0.001,mse,50
001,004,base,001,0,7,7,006,001,21.461209587355786,24.93368846825196,001,2,16,8,relu,relu,adam,0.001,mse,100
001,004,base,001,0,7,7,006,001,29.89390576576651,31.898291951501786,001,2,16,8,relu,relu,adam,0.002,mse,10
001,004,base,001,0,7,7,006,001,23.24354172241748,25.92681657130855,001,2,16,8,relu,relu,adam,0.002,mse,50
