number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,008,base,001,0,7,7,006,001,28.843130627203212,23.350707445272597,003,1,16,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,28.63997413256031,27.10790191028853,003,1,16,0,relu,none,adam,5e-4,mse,25
001,008,base,001,0,7,7,006,001,22.54080275213417,19.805283484621594,003,1,16,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,28.41373655135673,25.65414036806874,003,1,16,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,22.41376093145493,19.729705071176305,003,1,16,0,relu,none,adam,0.001,mse,25
001,008,base,001,0,7,7,006,001,19.434248375374903,16.75567443422918,003,1,16,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,27.18244523711488,24.819577518547174,003,1,16,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,20.803418518634004,18.799130958927705,003,1,16,0,relu,none,adam,0.002,mse,25
001,008,base,001,0,7,7,006,001,17.596089560854242,14.649210412108369,003,1,16,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,22.781259803781737,19.847330759310307,003,1,16,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,18.075650552289826,15.114451233437565,003,1,16,0,relu,none,adam,0.005,mse,25
001,008,base,001,0,7,7,006,001,16.113906300093788,13.203887543884575,003,1,16,0,relu,none,adam,0.005,mse,50
001,008,base,001,0,7,7,006,001,30.264305590611222,27.754521742067155,003,1,32,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,23.972757036501385,20.944594401065544,003,1,32,0,relu,none,adam,5e-4,mse,25
001,008,base,001,0,7,7,006,001,19.09744976318123,16.77434825824251,003,1,32,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,26.105272987495365,23.799059230879028,003,1,32,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,20.022317520423144,17.20015820966238,003,1,32,0,relu,none,adam,0.001,mse,25
001,008,base,001,0,7,7,006,001,17.42964301178361,14.857206962990423,003,1,32,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,22.775805688059926,21.073242513060855,003,1,32,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,17.46985976733656,14.8460083725256,003,1,32,0,relu,none,adam,0.002,mse,25
001,008,base,001,0,7,7,006,001,16.314454495931635,14.16827112890843,003,1,32,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,19.332019234629666,15.881669725216017,003,1,32,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,16.752134556537992,14.093705258238764,003,1,32,0,relu,none,adam,0.005,mse,25
001,008,base,001,0,7,7,006,001,14.92701310702207,12.692036273899818,003,1,32,0,relu,none,adam,0.005,mse,50
001,008,base,001,0,7,7,006,001,26.646882521888543,23.850540118268434,003,1,64,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,20.627070749077593,17.641313675168778,003,1,64,0,relu,none,adam,5e-4,mse,25
001,008,base,001,0,7,7,006,001,17.325027776230783,14.670075658551099,003,1,64,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,23.033532330997858,20.380264011635447,003,1,64,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,17.999286814402577,15.55634309213733,003,1,64,0,relu,none,adam,0.001,mse,25
001,008,base,001,0,7,7,006,001,15.696057645481586,13.48853179432047,003,1,64,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,21.156584452973238,18.48248314060242,003,1,64,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,16.7095942278944,14.3373825319232,003,1,64,0,relu,none,adam,0.002,mse,25
001,008,base,001,0,7,7,006,001,14.98359882489543,13.40455440889974,003,1,64,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,18.169693216192456,14.859997621689404,003,1,64,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,16.1093239428723,13.788109879307294,003,1,64,0,relu,none,adam,0.005,mse,25
001,008,base,001,0,7,7,006,001,14.634486678011262,13.303171037663265,003,1,64,0,relu,none,adam,0.005,mse,50
