number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,001,base,001,0,7,7,006,001,14.94606717976048,11.598178928260204,001,2,32,8,relu,relu,adam,0.005,mse,50
001,001,base,002,0,7,14,006,001,17.009905339487787,12.994878760065177,001,2,32,8,relu,relu,adam,5e-4,mse,50
001,001,base,003,0,7,21,006,001,18.419551330032622,14.83262589596256,001,2,32,8,relu,relu,adam,5e-4,mse,50
001,001,base,004,0,7,28,006,001,12.80703739105225,14.884676912719168,001,2,64,16,relu,relu,adam,0.005,mse,100
001,001,base,005,0,7,35,006,001,11.74175038197144,16.12351837643165,001,2,16,16,relu,relu,adam,0.005,mse,100
001,001,base,006,7,7,7,006,001,35.87856009765387,14.654571348000488,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,001,base,007,7,7,14,006,001,37.792631237307155,16.0500123602045,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,001,base,008,7,7,21,006,001,18.81359291550104,16.30171830036497,001,2,64,32,relu,relu,adam,0.005,mse,100
001,001,base,009,7,7,28,006,001,16.742288443749445,17.803986174140206,001,2,64,8,relu,relu,adam,0.005,mse,100
001,001,base,010,7,7,35,006,001,13.489820918783066,19.776202947036232,001,2,64,8,relu,relu,adam,0.002,mse,100
001,001,base,011,14,7,7,006,001,39.44882559107419,17.591437953126725,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,001,base,012,14,7,14,006,001,41.00541802034798,18.418529268371653,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,001,base,013,14,7,21,006,001,43.721576373431915,19.984902088534685,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,001,base,014,14,7,28,006,001,44.83040717944253,21.649003785834307,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,001,base,015,14,7,35,006,001,48.41738175960213,22.984900898268997,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,001,base,016,21,7,7,006,001,45.65534548711189,18.87746933469017,001,2,16,8,relu,relu,adam,0.001,mse,10
001,001,base,017,21,7,14,006,001,43.11838739686098,20.352442975736277,001,2,16,8,relu,relu,adam,0.001,mse,10
001,001,base,018,21,7,21,006,001,45.742118284046924,21.822758513356746,001,2,16,32,relu,relu,adam,5e-4,mse,10
