number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,001,base,001,0,7,7,006,001,52.93900756994356,21.57996443063176,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,20.772916434605314,17.958688239874036,001,1,16,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,15.922385118551176,12.629747687635653,001,1,16,0,relu,none,adam,5e-4,mse,100
001,001,base,001,0,7,7,006,001,34.0164209151211,14.740077675139215,001,1,16,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,17.000553668826893,13.37252476645791,001,1,16,0,relu,none,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,13.855859121129132,12.106164231058475,001,1,16,0,relu,none,adam,0.001,mse,100
001,001,base,001,0,7,7,006,001,25.46084920407045,22.866429175862116,001,1,16,0,relu,none,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,14.847289419245849,11.916363932599108,001,1,16,0,relu,none,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,13.248723455649941,13.23780266682993,001,1,16,0,relu,none,adam,0.002,mse,100
001,001,base,001,0,7,7,006,001,22.550864274806873,20.05113880038716,001,1,16,0,relu,none,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.256587070799798,12.881343402328104,001,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,13.335034822062562,13.590270743911363,001,1,16,0,relu,none,adam,0.005,mse,100
001,001,base,001,0,7,7,006,001,41.57415670363884,14.756157107935342,001,1,32,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,17.605444468689495,14.185608795871756,001,1,32,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,14.04144956577306,12.020793735994841,001,1,32,0,relu,none,adam,5e-4,mse,100
001,001,base,001,0,7,7,006,001,27.478843320536424,25.22824689641175,001,1,32,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,15.076607876964674,11.920844044599729,001,1,32,0,relu,none,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,13.323489159707346,13.032656393545158,001,1,32,0,relu,none,adam,0.001,mse,100
001,001,base,001,0,7,7,006,001,24.372603995207353,21.286594400550396,001,1,32,0,relu,none,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,14.27027020044731,12.14944854328008,001,1,32,0,relu,none,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,13.100776234002035,13.774575217167584,001,1,32,0,relu,none,adam,0.002,mse,100
001,001,base,001,0,7,7,006,001,20.985042744218248,17.630545985089437,001,1,32,0,relu,none,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.048406209896443,13.550429727067552,001,1,32,0,relu,none,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,13.229317562234318,14.047469903264044,001,1,32,0,relu,none,adam,0.005,mse,100
001,001,base,001,0,7,7,006,001,26.32056830235699,20.16834379065833,001,1,64,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,16.23819278848743,12.607426364805507,001,1,64,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,13.392725714802594,12.822448203218537,001,1,64,0,relu,none,adam,5e-4,mse,100
001,001,base,001,0,7,7,006,001,24.99411740059697,20.075414230233005,001,1,64,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,14.321175438513754,12.13812474769444,001,1,64,0,relu,none,adam,0.001,mse,50
