number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,001,base,001,0,7,7,002,001,14.026593881447026,1.9580579813005394,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,001,base,002,0,7,14,002,001,15.236241315197468,1.607176624881838,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,003,0,7,21,002,001,15.549460219675222,1.6640700646348507,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,004,0,7,28,002,001,13.501022014913069,2.0081740489034288,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,005,0,7,35,002,001,10.78819194425654,1.715481592449981,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,006,7,7,7,002,001,15.516243726996603,1.8240467602064705,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,007,7,7,14,002,001,15.627114685460702,1.8329491164470042,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,008,7,7,21,002,001,13.780062442840718,1.944475006459095,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,009,7,7,28,002,001,10.964645965208662,1.8450202665263313,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,010,7,7,35,002,001,8.285661477053686,1.8191634316817697,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,011,14,7,7,002,001,15.02662485721554,2.6578590281463383,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,001,base,012,14,7,14,002,001,13.650880890324556,2.671023123939542,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,013,14,7,21,002,001,10.649930748251734,2.6770819694204664,001,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,014,14,7,28,002,001,7.284147093419214,2.680277800376037,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,001,base,015,14,7,35,002,001,4.522117682705476,2.5841508186399103,001,2,16,32,relu,relu,adam,0.001,mse,10
001,001,base,016,21,7,7,002,001,13.367270507562038,2.923757602218851,001,1,32,0,relu,none,adam,5e-4,mse,10
001,001,base,017,21,7,14,002,001,9.945084267036878,2.924112659647115,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,001,base,018,21,7,21,002,001,6.85149137673216,2.913363421181124,001,2,64,8,relu,relu,adam,5e-4,mse,10
