date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,43.88570348229613,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,48.78177544277782,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,44.438749520913525,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,46.19105186772292,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,48.11146498125727,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,41.81091549869432,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,55.18243121704934,lr,001,003,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,50.03085613233422,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,56.07118496155913,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,51.24219927739457,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,53.72172915060534,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,61.31256379233499,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,60.15957156410692,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,64.28985840438145,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,65.30757565202217,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,75.4874161518792,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,70.5430510162236,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,76.04657594203898,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,73.906900985085,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,70.37671459300412,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,74.88952525981787,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,63.67282953901028,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,56.475028822706676,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,48.55334619117766,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-17,2021-12-17,45.71692537771775,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-18,2021-12-18,49.307801640137754,lr,001,003,base,003,001,006,001,001,0,7,7
2021-12-19,2021-12-19,50.559934408459554,lr,001,003,base,003,001,006,001,001,0,7,7
