date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,48.75846035778523,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-24,2021-11-24,46.12652307450772,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-25,2021-11-25,46.88955563455821,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-26,2021-11-26,46.53727408349515,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-27,2021-11-27,49.56885878741742,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-28,2021-11-28,47.34711609780789,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-29,2021-11-29,48.867738580703744,nn,001,005,base,003,001,006,001,003,0,7,7
2021-11-30,2021-11-30,49.20205758810044,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-01,2021-12-01,54.45340814292432,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-02,2021-12-02,56.14603949040175,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-03,2021-12-03,56.3231111034751,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-04,2021-12-04,58.89803081154824,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-05,2021-12-05,62.451594880223276,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-06,2021-12-06,63.09266795217991,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-07,2021-12-07,68.2339481830597,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-08,2021-12-08,72.43625690639018,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-09,2021-12-09,74.03194472491741,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-10,2021-12-10,78.52578871548175,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-11,2021-12-11,79.8349276572466,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-12,2021-12-12,77.60397516191006,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-13,2021-12-13,80.7995681643486,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-14,2021-12-14,72.8715391933918,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-15,2021-12-15,63.47959560453892,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-16,2021-12-16,62.19660403430462,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-17,2021-12-17,59.191387608647354,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-18,2021-12-18,55.742027606070046,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-19,2021-12-19,54.975531926751145,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-20,2021-12-20,59.118787768483166,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-21,2021-12-21,60.365338024497035,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-22,2021-12-22,67.50702976882458,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-23,2021-12-23,64.07518436014652,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-24,2021-12-24,64.62817346453667,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-25,2021-12-25,58.68111124485732,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-26,2021-12-26,56.64670576304198,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-27,2021-12-27,51.53743937760592,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-28,2021-12-28,51.36915075182915,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-29,2021-12-29,46.14845066070557,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-30,2021-12-30,54.135623477399356,nn,001,005,base,003,001,006,001,003,0,7,7
2021-12-31,2021-12-31,55.120265637338164,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-01,2022-01-01,54.100411151349554,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-02,2022-01-02,57.31371627599002,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-03,2022-01-03,60.229615251719956,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-04,2022-01-04,59.69189148545266,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-05,2022-01-05,60.106116417050366,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-06,2022-01-06,63.076516956090934,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-07,2022-01-07,62.309117642045024,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-08,2022-01-08,64.55795450806617,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-09,2022-01-09,61.46244530677796,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-10,2022-01-10,58.107667914032945,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-11,2022-01-11,57.730073571205146,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-12,2022-01-12,59.301312822103505,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-13,2022-01-13,65.83168052732945,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-14,2022-01-14,67.64158686101437,nn,001,005,base,003,001,006,001,003,0,7,7
2022-01-15,2022-01-15,67.80391709804535,nn,001,005,base,003,001,006,001,003,0,7,7
