date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,61.55162447392941,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,58.83051666617394,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,56.05354564189911,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,53.08530283272267,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,51.939440716803084,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,50.29795355647803,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,50.702249395847325,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,49.41692197024823,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,55.25728463828565,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,59.32404564619065,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,61.593027547001846,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,64.23473658263684,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,65.39128808677197,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,65.5037218362093,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,69.07694746851921,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,63.79354564547539,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,62.468257090449335,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,60.869238904118546,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,57.224987392127524,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,55.88100538253785,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,53.0698947608471,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,54.985959139466296,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,54.436439290642745,lstm,001,010,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,54.55493967831136,lstm,001,010,base,003,001,006,001,001,0,7,7
