number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,003,base,001,0,7,7,006,001,35.07026237458032,13.669352833365439,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,003,base,002,0,7,14,006,001,33.94958714890595,14.323082881537474,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,003,base,003,0,7,21,006,001,12.054595552856485,14.077500011916763,001,2,64,8,relu,relu,adam,5e-4,mse,100
001,003,base,004,0,7,28,006,001,12.689049411612686,16.95092123195202,001,2,64,8,relu,relu,adam,5e-4,mse,100
001,003,base,005,0,7,35,006,001,11.212734695552404,18.023765284559925,001,2,64,32,relu,relu,adam,5e-4,mse,100
001,003,base,006,7,7,7,006,001,39.326684306973505,15.526333918706628,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,003,base,007,7,7,14,006,001,38.59094224727379,16.7335398124832,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,008,7,7,21,006,001,40.563114770474336,18.424527521164237,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,009,7,7,28,006,001,47.51987845025854,19.77518057806701,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,010,7,7,35,006,001,48.339228753253224,20.72524790944283,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,011,14,7,7,006,001,40.905802740983845,18.184483586113892,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,003,base,012,14,7,14,006,001,42.937442264626576,19.56681836122211,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,003,base,013,14,7,21,006,001,49.49501799479163,20.73617230394447,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,014,14,7,28,006,001,52.59690148556312,21.64500951829348,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,015,14,7,35,006,001,51.806585097000614,22.6871174146511,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,016,21,7,7,006,001,46.028741109528454,19.780878030410395,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,003,base,017,21,7,14,006,001,47.08531144832704,20.750791190965778,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,018,21,7,21,006,001,50.76104822920168,22.03957609704492,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,003,base,019,21,7,28,006,001,55.65688720655881,23.234701343624504,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,020,21,7,35,006,001,58.04200870748934,22.89172165829447,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,021,28,7,7,006,001,50.241980952038986,20.170415899083036,001,2,16,16,relu,relu,adam,0.001,mse,10
001,003,base,022,28,7,14,006,001,49.11344844714562,22.765628515625824,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,023,28,7,21,006,001,56.10555702485601,23.02877948353155,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,024,28,7,28,006,001,58.186597126217414,23.390170485352115,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,025,28,7,35,006,001,61.33670011202562,23.580809438195736,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,002,14.718599606886961,12.034897848123956,001,2,16,32,relu,relu,adam,0.005,mse,10
001,003,base,002,0,7,14,006,002,32.175685376925934,12.644949614392836,001,1,16,0,relu,none,adam,5e-4,mse,10
001,003,base,003,0,7,21,006,002,32.3310129434898,13.864706120440687,001,1,16,0,relu,none,adam,5e-4,mse,10
001,003,base,004,0,7,28,006,002,33.49009397046265,15.281483869643111,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,005,0,7,35,006,002,27.629278263469434,15.313002658865,001,1,64,0,relu,none,adam,0.002,mse,10
001,003,base,006,7,7,7,006,002,35.98652718957737,14.4500192225414,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,003,base,007,7,7,14,006,002,36.26665758850154,14.56386176029531,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,008,7,7,21,006,002,36.81127504984692,15.303230791429389,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,009,7,7,28,006,002,38.91548047790601,16.36601675570286,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,010,7,7,35,006,002,43.37873241950204,17.302660311377103,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,011,14,7,7,006,002,35.79549799631089,15.46592880560443,001,2,32,8,relu,relu,adam,5e-4,mse,10
