number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,003,base,001,0,7,7,006,001,53.90783083716051,22.804462957563526,001,1,16,0,relu,none,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,20.860410681408535,20.916069155999445,001,1,16,0,relu,none,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,18.83788876200567,18.082477929974917,001,1,16,0,relu,none,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,29.627621193906872,14.689071044888738,001,1,16,0,relu,none,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,19.664085447712722,18.909691025531792,001,1,16,0,relu,none,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,17.836608794815902,16.40926290938445,001,1,16,0,relu,none,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,22.70623945353372,24.008102675018023,001,1,16,0,relu,none,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,18.11063197573087,16.84203373714002,001,1,16,0,relu,none,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,15.448936205146904,15.039877138462169,001,1,16,0,relu,none,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,22.495830373843834,23.741366358022194,001,1,16,0,relu,none,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,16.57871449462469,15.298708096907063,001,1,16,0,relu,none,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.107267118125502,14.600630138399529,001,1,16,0,relu,none,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,44.8371829683217,17.04257956194072,001,1,32,0,relu,none,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,19.848306912931005,19.401113030575594,001,1,32,0,relu,none,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,17.677804502473183,16.384194336361297,001,1,32,0,relu,none,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,22.726748658389667,24.88567187202303,001,1,32,0,relu,none,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,17.99681342778289,16.708297647440304,001,1,32,0,relu,none,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,16.09536491775591,15.326806730042202,001,1,32,0,relu,none,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,21.92927401620009,21.8604076152301,001,1,32,0,relu,none,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,17.057253755023332,15.621465747150312,001,1,32,0,relu,none,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.943613107324252,15.039751272048747,001,1,32,0,relu,none,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,20.973026037359997,20.439839469598788,001,1,32,0,relu,none,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,15.642374014989805,14.601716937398301,001,1,32,0,relu,none,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,13.378248107382579,14.127574724561546,001,1,32,0,relu,none,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,22.767752021606604,17.83220043814691,001,1,64,0,relu,none,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,18.090369366498802,16.951297403535403,001,1,64,0,relu,none,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,15.626929186196575,14.675006558746631,001,1,64,0,relu,none,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,21.52626240213976,19.975855408986217,001,1,64,0,relu,none,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,16.976995196644268,15.442202231086444,001,1,64,0,relu,none,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,14.708001096843802,14.764153396633176,001,1,64,0,relu,none,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,21.99378940543847,23.879859225609792,001,1,64,0,relu,none,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,15.748859475448281,14.430185971904601,001,1,64,0,relu,none,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.080595076655294,14.67911307721234,001,1,64,0,relu,none,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,20.361620960753683,20.734476579491556,001,1,64,0,relu,none,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.443163755944067,13.74758973436823,001,1,64,0,relu,none,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,13.200854942421639,14.640293557217461,001,1,64,0,relu,none,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,56.76988900973467,24.083958733170764,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,20.801242283607053,20.821707068191518,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,18.539740284324235,17.67766846173857,001,2,16,8,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,30.275706082261276,14.880964933207574,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,19.19277548097874,18.32367761410911,001,2,16,8,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,16.3469470389263,15.741851913371807,001,2,16,8,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,24.10031797571351,22.970996049444924,001,2,16,8,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,17.599874722603754,16.315326587690414,001,2,16,8,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,15.367989518716316,15.213019759628958,001,2,16,8,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,23.750662272756035,25.528183436273707,001,2,16,8,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,16.309862215180257,15.776850463735737,001,2,16,8,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.055623707700436,14.94230170421148,001,2,16,8,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,57.66580469957456,24.211009905670167,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,20.45821263980888,20.302331470607008,001,2,16,16,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,17.62118087345915,16.31116665102731,001,2,16,16,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,24.880410198238913,24.81154504534036,001,2,16,16,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,18.296806894070127,16.97467313958516,001,2,16,16,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,16.02732031961167,15.621696258144654,001,2,16,16,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,25.070450445327996,25.73002778432736,001,2,16,16,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,17.482215920731125,16.36423334994108,001,2,16,16,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.92924458922706,14.987358656361193,001,2,16,16,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,23.59229511769304,25.134002258430986,001,2,16,16,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,15.715654067137317,15.126526913846662,001,2,16,16,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.14941324882004,15.07043255067164,001,2,16,16,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,45.95205244265875,16.75227171460762,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,19.621963585259433,18.989046913312034,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,16.781211837526154,15.701821606029636,001,2,16,32,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,27.82533350117627,33.22643334247631,001,2,16,32,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,17.120523830686107,15.856963052238132,001,2,16,32,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,14.965395866142304,15.160003538627027,001,2,16,32,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,25.608996519860728,28.381606165354714,001,2,16,32,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,16.333148704934214,15.492350078414137,001,2,16,32,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.588391985096857,15.37829318895518,001,2,16,32,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,22.260980904576694,23.79931166494396,001,2,16,32,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,15.261967439051023,14.568253827296092,001,2,16,32,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.324207460343311,15.753876145189295,001,2,16,32,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,49.64300820721955,19.845419550667263,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,19.603387422297143,18.438754534865428,001,2,32,8,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,17.572511144500737,16.499214248385215,001,2,32,8,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,22.104607436909273,21.937956756657073,001,2,32,8,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,18.357405717519747,17.07537821211264,001,2,32,8,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,15.983932088566755,15.565541618709567,001,2,32,8,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,22.654410410622418,22.328488123624002,001,2,32,8,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,17.506157016759005,16.452747035440783,001,2,32,8,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,15.041476607212262,15.24274657571656,001,2,32,8,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,22.106954271797736,22.993416056369373,001,2,32,8,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,15.540528531596456,14.94592562394081,001,2,32,8,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.115128293876147,14.906591626557859,001,2,32,8,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,50.459909687730516,19.89882900554706,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,19.276496322117104,18.564251465013427,001,2,32,16,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,17.045743568298043,15.800220689463176,001,2,32,16,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,23.497489628316153,26.12934642387175,001,2,32,16,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,17.654763654729873,16.42479230909553,001,2,32,16,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,15.735187608130254,15.55437667879325,001,2,32,16,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,23.303964736796416,25.572666914123086,001,2,32,16,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,16.576603168422423,15.417765443752407,001,2,32,16,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.483513392704197,14.8583310710819,001,2,32,16,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,22.029996175596736,23.331327575682113,001,2,32,16,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.98117705492339,14.392133288310566,001,2,32,16,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,13.99396148073468,15.316310072698757,001,2,32,16,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,34.30900110634367,14.023010851910355,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,18.52156382791456,17.505874566505856,001,2,32,32,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,15.977209916028213,15.270135663090874,001,2,32,32,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,23.038918629564076,23.900262821944143,001,2,32,32,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,16.631458033747798,15.349669725427676,001,2,32,32,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,14.82262321804699,14.824731699808115,001,2,32,32,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,24.176776992619786,27.647484580050282,001,2,32,32,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,15.52358222081919,14.563526516743481,001,2,32,32,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.706139181446487,15.683868908726827,001,2,32,32,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,20.532382465536323,20.999156314795943,001,2,32,32,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.715973558886093,14.330150358199647,001,2,32,32,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.48072840498408,15.985381468461345,001,2,32,32,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,35.07026237458032,13.669352833365439,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,18.485137326414215,17.446450594191383,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,16.532492634986568,15.346581757098262,001,2,64,8,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,21.569647424981184,18.38846726479567,001,2,64,8,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,17.5204701610786,16.401858032044842,001,2,64,8,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,15.212800245050216,15.164543785975486,001,2,64,8,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,21.820918130319,23.38831438848482,001,2,64,8,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,16.737568284807917,15.517771326854868,001,2,64,8,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.100516224388398,14.337780684568061,001,2,64,8,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,21.301932827850145,21.752844156164674,001,2,64,8,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.768327096493094,14.736367451280483,001,2,64,8,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,13.665960451195497,14.893615775004632,001,2,64,8,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,23.42306176835759,15.860678545352533,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,18.29673703343056,17.24010894302927,001,2,64,16,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,15.900051916217507,15.146413963966209,001,2,64,16,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,21.598975541647462,20.3588548228358,001,2,64,16,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,17.044439297849415,15.64659753223209,001,2,64,16,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,15.171402416940932,15.372357467237359,001,2,64,16,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,22.09199061471339,23.81331508158261,001,2,64,16,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,16.077388218653386,15.080469998073957,001,2,64,16,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.295070886207094,15.007514727219995,001,2,64,16,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,20.394204081225617,20.450525883451533,001,2,64,16,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.600294431917426,14.55569595580239,001,2,64,16,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,13.849119082262922,15.162642602242453,001,2,64,16,relu,relu,adam,0.005,mse,100
001,003,base,001,0,7,7,006,001,21.82220413764518,22.802068118822106,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,003,base,001,0,7,7,006,001,17.838577153877456,16.515713349129292,001,2,64,32,relu,relu,adam,5e-4,mse,50
001,003,base,001,0,7,7,006,001,15.686348220601651,15.164050550373851,001,2,64,32,relu,relu,adam,5e-4,mse,100
001,003,base,001,0,7,7,006,001,22.470806461160272,21.35680126271726,001,2,64,32,relu,relu,adam,0.001,mse,10
001,003,base,001,0,7,7,006,001,16.705415812590793,15.23437777356472,001,2,64,32,relu,relu,adam,0.001,mse,50
001,003,base,001,0,7,7,006,001,14.817288849367324,15.274578891504175,001,2,64,32,relu,relu,adam,0.001,mse,100
001,003,base,001,0,7,7,006,001,21.64114879070313,22.096956710030266,001,2,64,32,relu,relu,adam,0.002,mse,10
001,003,base,001,0,7,7,006,001,15.194160082581787,14.304148933865545,001,2,64,32,relu,relu,adam,0.002,mse,50
001,003,base,001,0,7,7,006,001,14.420676192107607,15.288374271931177,001,2,64,32,relu,relu,adam,0.002,mse,100
001,003,base,001,0,7,7,006,001,20.13113295117105,20.3254538705762,001,2,64,32,relu,relu,adam,0.005,mse,10
001,003,base,001,0,7,7,006,001,14.198904918534662,14.22980040813161,001,2,64,32,relu,relu,adam,0.005,mse,50
001,003,base,001,0,7,7,006,001,14.098924002367426,16.322328455690975,001,2,64,32,relu,relu,adam,0.005,mse,100
001,003,base,002,0,7,14,006,001,48.42942792872654,19.962718583556427,001,1,16,0,relu,none,adam,5e-4,mse,10
001,003,base,002,0,7,14,006,001,24.9899997479416,22.219959021260976,001,1,16,0,relu,none,adam,5e-4,mse,50
001,003,base,002,0,7,14,006,001,20.522692275999347,19.976665093112405,001,1,16,0,relu,none,adam,5e-4,mse,100
001,003,base,002,0,7,14,006,001,26.8614991732547,18.356127513922978,001,1,16,0,relu,none,adam,0.001,mse,10
001,003,base,002,0,7,14,006,001,21.623667986654183,21.078743330493086,001,1,16,0,relu,none,adam,0.001,mse,50
001,003,base,002,0,7,14,006,001,16.492704247075316,18.36638865535939,001,1,16,0,relu,none,adam,0.001,mse,100
001,003,base,002,0,7,14,006,001,27.1034538634934,22.994212947800605,001,1,16,0,relu,none,adam,0.002,mse,10
001,003,base,002,0,7,14,006,001,19.0398206747821,19.594970814223252,001,1,16,0,relu,none,adam,0.002,mse,50
001,003,base,002,0,7,14,006,001,14.00155156521313,16.792990632690806,001,1,16,0,relu,none,adam,0.002,mse,100
001,003,base,002,0,7,14,006,001,27.770352735921833,25.432620518742603,001,1,16,0,relu,none,adam,0.005,mse,10
001,003,base,002,0,7,14,006,001,14.616251936488368,15.999213447850279,001,1,16,0,relu,none,adam,0.005,mse,50
001,003,base,002,0,7,14,006,001,13.92624898151668,17.363069223990543,001,1,16,0,relu,none,adam,0.005,mse,100
001,003,base,002,0,7,14,006,001,32.395562563269316,15.108829544288858,001,1,32,0,relu,none,adam,5e-4,mse,10
001,003,base,002,0,7,14,006,001,22.828467068351003,21.394958853821635,001,1,32,0,relu,none,adam,5e-4,mse,50
001,003,base,002,0,7,14,006,001,16.8297555750576,17.968336137358644,001,1,32,0,relu,none,adam,5e-4,mse,100
001,003,base,002,0,7,14,006,001,26.034266759816777,21.652719232565502,001,1,32,0,relu,none,adam,0.001,mse,10
001,003,base,002,0,7,14,006,001,19.107362020321393,18.97730444833186,001,1,32,0,relu,none,adam,0.001,mse,50
001,003,base,002,0,7,14,006,001,14.355939018961312,17.027999464643216,001,1,32,0,relu,none,adam,0.001,mse,100
001,003,base,002,0,7,14,006,001,27.041654585312823,24.81212798258111,001,1,32,0,relu,none,adam,0.002,mse,10
001,003,base,002,0,7,14,006,001,16.20059106491897,16.708487781832343,001,1,32,0,relu,none,adam,0.002,mse,50
001,003,base,002,0,7,14,006,001,13.88471727288106,17.968629471269562,001,1,32,0,relu,none,adam,0.002,mse,100
001,003,base,002,0,7,14,006,001,27.846179316712753,25.835547299732575,001,1,32,0,relu,none,adam,0.005,mse,10
001,003,base,002,0,7,14,006,001,14.532063024075077,16.173599961467797,001,1,32,0,relu,none,adam,0.005,mse,50
001,003,base,002,0,7,14,006,001,13.734366927194358,18.01090876807671,001,1,32,0,relu,none,adam,0.005,mse,100
001,003,base,002,0,7,14,006,001,25.925428734126164,23.947970265187504,001,1,64,0,relu,none,adam,5e-4,mse,10
001,003,base,002,0,7,14,006,001,19.99729106561723,19.014914645243383,001,1,64,0,relu,none,adam,5e-4,mse,50
001,003,base,002,0,7,14,006,001,13.809264569894145,16.56928337730475,001,1,64,0,relu,none,adam,5e-4,mse,100
001,003,base,002,0,7,14,006,001,26.02287447482737,23.807227530587376,001,1,64,0,relu,none,adam,0.001,mse,10
001,003,base,002,0,7,14,006,001,16.64490951074108,16.78495764364583,001,1,64,0,relu,none,adam,0.001,mse,50
001,003,base,002,0,7,14,006,001,13.668398286869666,17.486248322255506,001,1,64,0,relu,none,adam,0.001,mse,100
001,003,base,002,0,7,14,006,001,26.08597964362612,22.48911332871213,001,1,64,0,relu,none,adam,0.002,mse,10
001,003,base,002,0,7,14,006,001,14.446009299971584,15.883050168260512,001,1,64,0,relu,none,adam,0.002,mse,50
001,003,base,002,0,7,14,006,001,14.483972494932903,19.765462838404776,001,1,64,0,relu,none,adam,0.002,mse,100
001,003,base,002,0,7,14,006,001,26.511883498804476,24.14333983949739,001,1,64,0,relu,none,adam,0.005,mse,10
001,003,base,002,0,7,14,006,001,13.525500484447488,15.834338685129442,001,1,64,0,relu,none,adam,0.005,mse,50
001,003,base,002,0,7,14,006,001,15.557095785818067,21.30292014758304,001,1,64,0,relu,none,adam,0.005,mse,100
001,003,base,002,0,7,14,006,001,53.219348767250025,22.180427568882806,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,003,base,002,0,7,14,006,001,23.5067081204735,20.793135492728833,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,003,base,002,0,7,14,006,001,18.057834805373247,18.41611645604232,001,2,16,8,relu,relu,adam,5e-4,mse,100
001,003,base,002,0,7,14,006,001,25.466216928097438,19.171937999646868,001,2,16,8,relu,relu,adam,0.001,mse,10
001,003,base,002,0,7,14,006,001,19.856794338972648,19.591032771912438,001,2,16,8,relu,relu,adam,0.001,mse,50
001,003,base,002,0,7,14,006,001,14.803167178577766,17.317382017524203,001,2,16,8,relu,relu,adam,0.001,mse,100
001,003,base,002,0,7,14,006,001,25.65038013075957,23.030929812298236,001,2,16,8,relu,relu,adam,0.002,mse,10
001,003,base,002,0,7,14,006,001,17.936239713875754,18.139097172590784,001,2,16,8,relu,relu,adam,0.002,mse,50
001,003,base,002,0,7,14,006,001,15.688011396363809,19.388743963181664,001,2,16,8,relu,relu,adam,0.002,mse,100
