number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,002,base,001,0,7,7,002,001,14.69155348564338,1.6018531025355929,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,002,0,7,14,002,001,15.076670624624436,1.6747682551588043,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,003,0,7,21,002,001,14.656487813980121,1.7699590433711576,001,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,004,0,7,28,002,001,13.081158324078276,1.834404095601247,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,005,0,7,35,002,001,11.280089197216704,1.5104486591852677,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,002,base,006,7,7,7,002,001,15.37981965952081,1.8502933354638476,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,007,7,7,14,002,001,15.047226685168305,1.8932636520711634,001,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,008,7,7,21,002,001,13.167942072256501,1.9252339409972705,001,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,009,7,7,28,002,001,11.137360693117383,1.8566899960605832,001,1,16,0,relu,none,adam,5e-4,mse,10
001,002,base,010,7,7,35,002,001,8.055462033182835,1.836938591869245,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,011,14,7,7,002,001,14.453148240355572,2.7493678187741835,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,002,base,012,14,7,14,002,001,12.965516050284345,2.755721612761188,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,013,14,7,21,002,001,9.499423634015635,2.7478496543075552,001,1,32,0,relu,none,adam,5e-4,mse,10
001,002,base,014,14,7,28,002,001,6.6063434348574,2.7246838276075676,001,1,16,0,relu,none,adam,0.001,mse,10
001,002,base,015,14,7,35,002,001,4.252063220540103,2.700177515636344,001,2,32,16,relu,relu,adam,0.001,mse,10
001,002,base,016,21,7,7,002,001,12.354288859968872,3.0540524219602467,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,002,base,017,21,7,14,002,001,9.390649534403652,3.03645005800597,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,002,base,018,21,7,21,002,001,6.157597179946089,3.0005128026449563,001,1,64,0,relu,none,adam,5e-4,mse,10
001,002,base,019,21,7,28,002,001,3.339657932219818,2.9914964685715866,001,2,32,32,relu,relu,adam,0.001,mse,10
001,002,base,020,21,7,35,002,001,2.432859649986011,2.9306804422988315,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,002,base,021,28,7,7,002,001,8.199204929616581,4.573390955231955,001,1,32,0,relu,none,adam,0.001,mse,10
001,002,base,022,28,7,14,002,001,1.6272058514970011,4.4599440549445335,001,2,64,16,relu,relu,adam,0.002,mse,100
001,002,base,023,28,7,21,002,001,1.9931122190683541,4.471891268360617,001,2,64,8,relu,relu,adam,5e-4,mse,100
001,002,base,024,28,7,28,002,001,2.052036038026201,4.4382078742328845,001,1,64,0,relu,none,adam,5e-4,mse,100
001,002,base,025,28,7,35,002,001,1.7176340893884183,4.396178069354115,001,2,32,32,relu,relu,adam,0.002,mse,50
001,002,base,001,0,7,7,002,002,3.326955821500927,17.982842862084375,001,2,64,8,relu,relu,adam,0.002,mse,50
001,002,base,002,0,7,14,002,002,6.706849226199801,26.39525808822673,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,002,base,003,0,7,21,002,002,6.954407404035284,31.299477153615126,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,002,base,004,0,7,28,002,002,1.6691942471462207,36.71881238744386,001,2,32,16,relu,relu,adam,0.002,mse,100
001,002,base,005,0,7,35,002,002,4.548869509552501,41.37444240064329,001,2,64,16,relu,relu,adam,5e-4,mse,10
001,002,base,006,7,7,7,002,002,2.2900830857319785,29.306431181722182,001,1,64,0,relu,none,adam,0.005,mse,100
001,002,base,007,7,7,14,002,002,2.2874086123842967,33.417020810944734,001,2,16,8,relu,relu,adam,0.005,mse,50
001,002,base,008,7,7,21,002,002,1.7832199613186526,38.517025865682726,001,2,32,8,relu,relu,adam,0.005,mse,50
001,002,base,009,7,7,28,002,002,2.1465784653012254,42.49077474393955,001,2,64,8,relu,relu,adam,0.005,mse,10
001,002,base,010,7,7,35,002,002,3.1865685622499766,45.789675246648514,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,002,base,011,14,7,7,002,002,3.66072951845446,38.863020054416545,001,2,64,8,relu,relu,adam,0.001,mse,50
001,002,base,012,14,7,14,002,002,1.999053094143124,42.06864595105327,001,2,64,8,relu,relu,adam,0.002,mse,50
001,002,base,013,14,7,21,002,002,2.0366264061728,45.549385429319194,001,2,64,8,relu,relu,adam,0.005,mse,10
001,002,base,014,14,7,28,002,002,3.5479992785479344,47.37654298548826,001,2,16,8,relu,relu,adam,0.001,mse,10
001,002,base,015,14,7,35,002,002,2.669592254933813,49.556165609157425,001,1,16,0,relu,none,adam,0.001,mse,10
001,002,base,016,21,7,7,002,002,2.780918723395174,46.78967195756276,001,2,16,8,relu,relu,adam,5e-4,mse,100
001,002,base,017,21,7,14,002,002,1.9731726494048247,47.58603684398147,001,2,32,32,relu,relu,adam,0.005,mse,10
001,002,base,018,21,7,21,002,002,1.5404813833164268,50.176010693009204,001,2,64,32,relu,relu,adam,0.005,mse,10
001,002,base,019,21,7,28,002,002,1.8070966563842854,51.47513977148603,001,2,64,32,relu,relu,adam,0.001,mse,10
