number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,002,base,001,0,7,7,006,001,41.59297411079987,15.109426146077192,001,1,32,0,relu,none,adam,5e-4,mse,10
001,002,base,002,0,7,14,006,001,43.13125652820881,15.334996551947468,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,003,0,7,21,006,001,37.87052789877306,15.999475513409482,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,004,0,7,28,006,001,46.286966008825054,17.41985179395587,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,005,0,7,35,006,001,47.04244389564969,17.17041071428786,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,002,base,006,7,7,7,006,001,41.46601299551629,14.4462928718368,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,002,base,007,7,7,14,006,001,42.940658986107124,15.143438898485414,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,008,7,7,21,006,001,44.502265793216324,15.920707049586552,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,009,7,7,28,006,001,48.385006454679385,16.458849371833935,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,002,base,010,7,7,35,006,001,50.718591199584885,17.272370230216556,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,002,base,011,14,7,7,006,001,45.829794157353625,16.197074148845232,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,002,base,012,14,7,14,006,001,45.411665927760644,16.91586638470146,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,013,14,7,21,006,001,50.1850221372707,16.462585258590924,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,002,base,014,14,7,28,006,001,52.58898622143545,17.53042796958407,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,015,14,7,35,006,001,56.217409017657,18.81996652072212,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,002,base,016,21,7,7,006,001,50.96567070888533,17.08007287648492,001,1,32,0,relu,none,adam,5e-4,mse,10
001,002,base,017,21,7,14,006,001,50.984240949839844,17.01324381597272,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,002,base,018,21,7,21,006,001,52.0911215160165,17.9738632910361,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,002,base,019,21,7,28,006,001,54.77190529850176,18.968367680630287,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,002,base,020,21,7,35,006,001,60.65972424040686,19.598805659872042,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,002,base,021,28,7,7,006,001,49.579623326424816,18.200184442763504,001,2,16,16,relu,relu,adam,0.001,mse,10
