date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,53.04121206104756,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,47.8519639119506,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,48.568096485733996,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,49.07337047010661,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,50.94691596329213,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,48.511825810372834,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,51.65331822633744,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,50.26483210921288,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,57.605899095535285,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,55.544640222191816,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,57.74758120775223,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,59.7270932674408,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,62.87869938313962,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,63.56754172146321,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,70.25838243961334,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,73.43425666391849,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,75.74562258124351,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,75.38320909440517,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,75.13856318295002,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,72.23148993253707,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,76.06573069989682,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,68.8937944382429,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,55.85607239305974,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,57.70356493592263,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-17,2021-12-17,55.63147782981397,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-18,2021-12-18,51.12094777524472,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-19,2021-12-19,50.66175190210343,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-20,2021-12-20,60.20930095016957,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-21,2021-12-21,61.06365299224854,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-22,2021-12-22,66.71333857774735,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-23,2021-12-23,59.93152680695058,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-24,2021-12-24,61.15219424366952,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-25,2021-12-25,53.90411231219769,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-26,2021-12-26,49.992852316796785,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-27,2021-12-27,51.586963582038884,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-28,2021-12-28,51.01173679232598,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-29,2021-12-29,51.85759256780148,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-30,2021-12-30,55.11988203227521,lstm,001,005,base,003,001,006,001,001,0,7,7
2021-12-31,2021-12-31,57.02696174681187,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-01,2022-01-01,56.96438213586808,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-02,2022-01-02,55.538252767920504,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-03,2022-01-03,63.337266588211065,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-04,2022-01-04,61.35876675844193,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-05,2022-01-05,57.78569678068162,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-06,2022-01-06,64.62464768588544,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-07,2022-01-07,59.79038391113282,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-08,2022-01-08,61.03456339538098,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-09,2022-01-09,57.04750745594502,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-10,2022-01-10,54.37742374539376,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-11,2022-01-11,56.62711701393128,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-12,2022-01-12,57.09549650549889,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-13,2022-01-13,66.87705950736999,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-14,2022-01-14,67.0528617709875,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-15,2022-01-15,71.38443481326104,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-16,2022-01-16,70.26780139803887,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-17,2022-01-17,65.25858467519284,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-18,2022-01-18,66.56826974749565,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-19,2022-01-19,71.42288407981395,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-20,2022-01-20,83.56242587566376,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-21,2022-01-21,80.86241768598556,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-22,2022-01-22,94.8611061513424,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-23,2022-01-23,94.10278311371803,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-24,2022-01-24,98.80073144435883,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-25,2022-01-25,89.71059908866883,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-26,2022-01-26,88.72038905918598,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-27,2022-01-27,99.2949950516224,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-28,2022-01-28,90.65693415403366,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-29,2022-01-29,86.33634110987187,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-30,2022-01-30,92.18404667973519,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-01-31,2022-01-31,102.52520377635956,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-01,2022-02-01,128.9585359632969,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-02,2022-02-02,117.65616751313209,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-03,2022-02-03,118.42061786055565,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-04,2022-02-04,125.98507323861122,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-05,2022-02-05,129.78661799430847,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-06,2022-02-06,129.2255048632622,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-07,2022-02-07,126.86757455468178,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-08,2022-02-08,132.07600516080856,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-09,2022-02-09,126.86631894707679,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-10,2022-02-10,128.29188144207,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-11,2022-02-11,125.97845519781113,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-12,2022-02-12,116.83362267017364,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-13,2022-02-13,117.64232022166252,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-14,2022-02-14,108.67878903150559,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-15,2022-02-15,107.08881281018257,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-16,2022-02-16,106.35316659212113,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-17,2022-02-17,117.96512632369995,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-18,2022-02-18,120.3353923201561,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-19,2022-02-19,109.23440058231354,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-20,2022-02-20,93.4654077231884,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-21,2022-02-21,95.59026725292206,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-22,2022-02-22,114.1578177690506,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-23,2022-02-23,123.99233149290085,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-24,2022-02-24,122.37960879206658,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-25,2022-02-25,116.61504479050636,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-26,2022-02-26,122.2729906976223,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-27,2022-02-27,112.9103676378727,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-02-28,2022-02-28,111.38189994096756,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-01,2022-03-01,115.08888105750084,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-02,2022-03-02,118.62163037061691,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-03,2022-03-03,113.55404734015465,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-04,2022-03-04,112.63942846655846,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-05,2022-03-05,105.52842599153519,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-06,2022-03-06,101.3407340168953,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-07,2022-03-07,98.35129064321518,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-08,2022-03-08,103.94555456638336,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-09,2022-03-09,120.97657152414322,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-10,2022-03-10,118.19664729833603,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-11,2022-03-11,120.98293408751488,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-12,2022-03-12,120.66666737794876,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-13,2022-03-13,126.592444896698,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-14,2022-03-14,127.16866369247437,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-15,2022-03-15,124.48776445388793,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-16,2022-03-16,132.92298716306686,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-17,2022-03-17,133.9375953733921,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-18,2022-03-18,143.42143417596816,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-19,2022-03-19,140.13283814191817,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-20,2022-03-20,140.4776583433151,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-21,2022-03-21,139.55894422531128,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-22,2022-03-22,141.39769271612167,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-23,2022-03-23,134.92552520632745,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-24,2022-03-24,138.13946893811226,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-25,2022-03-25,131.21362606287002,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-26,2022-03-26,120.28162538409234,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-27,2022-03-27,122.93944056034088,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-28,2022-03-28,112.64092192053795,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-29,2022-03-29,112.72991864085198,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-30,2022-03-30,113.21172089576721,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-03-31,2022-03-31,109.55464240312577,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-01,2022-04-01,100.37829021811486,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-02,2022-04-02,98.46868010163307,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-03,2022-04-03,90.68389514684677,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-04,2022-04-04,87.79206178188323,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-05,2022-04-05,79.30104862749576,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-06,2022-04-06,86.458746516704565,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-07,2022-04-07,79.51087182462216,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-08,2022-04-08,68.77015027701854,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-09,2022-04-09,61.7454748004675,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-10,2022-04-10,58.23737802207471,lstm,001,005,base,003,001,006,001,001,0,7,7
2022-04-11,2022-04-11,58.951734137535105,lstm,001,005,base,003,001,006,001,001,0,7,7
