number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,006,base,001,0,7,7,006,001,9.314337044631335e-4,14.553516104669681,006,200,0.1,0,8,1,0,1,1,1,1,1,0
001,006,base,002,0,7,14,006,001,16.76695890323676,14.726319028584793,006,10,0.5,0,5,1,20,1,1,1,1,1,0
001,006,base,003,0,7,21,006,001,1.5196809755328882,15.351588806666673,006,50,0.3,0,3,1,20,1,1,1,1,1,0
001,006,base,004,0,7,28,006,001,2.8108178513907514,14.58617288035724,006,100,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,005,0,7,35,006,001,11.796006723018607,16.16168232727091,006,25,0.3,0,4,1,15,1,1,1,1,1,0
001,006,base,006,7,7,7,006,001,47.341867810119,18.419085365194633,006,100,0.1,0,7,1,5,1,1,1,1,1,0
001,006,base,007,7,7,14,006,001,39.87999995625526,19.71938813032114,006,25,0.5,0,6,1,5,1,1,1,1,1,0
001,006,base,008,7,7,21,006,001,32.34905914625271,19.460618858897703,006,10,0.5,0,4,1,15,1,1,1,1,1,0
001,006,base,009,7,7,28,006,001,32.98357535547958,19.38644398515615,006,10,0.5,0,7,1,15,1,1,1,1,1,0
001,006,base,010,7,7,35,006,001,42.34580826092349,19.152215717178187,006,25,0.5,0,5,1,5,1,1,1,1,1,0
001,006,base,011,14,7,7,006,001,48.49556429332487,19.088156047908708,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,006,base,012,14,7,14,006,001,58.01969514793507,19.890980931898476,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,006,base,013,14,7,21,006,001,53.66497860107292,21.753694527998338,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,014,14,7,28,006,001,51.33387102994578,21.34165400349515,006,10,0.5,0,7,1,10,1,1,1,1,1,0
001,006,base,015,14,7,35,006,001,52.666538717406304,20.0304376550146,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,006,base,016,21,7,7,006,001,49.97345501971366,20.84745075100938,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,006,base,017,21,7,14,006,001,50.7481343846046,21.91054614401931,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,006,base,018,21,7,21,006,001,51.84995786244328,21.030765633577886,006,10,0.5,0,6,1,10,1,1,1,1,1,0
001,006,base,019,21,7,28,006,001,53.10066676076509,21.209996197488213,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,006,base,020,21,7,35,006,001,53.67393579773995,20.393605929527883,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,021,28,7,7,006,001,54.26076536181255,18.053139922651063,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,022,28,7,14,006,001,55.42587833922391,17.219133178787498,006,10,0.3,0,8,1,15,1,1,1,1,1,0
001,006,base,023,28,7,21,006,001,56.85547696881164,17.33120770990314,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,024,28,7,28,006,001,57.60497791609735,17.29280811037626,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,025,28,7,35,006,001,54.37899865495406,20.116274439855573,006,25,0.1,0,4,1,20,1,1,1,1,1,0
001,006,base,001,0,7,7,006,002,7.753970024673713,11.042433946845447,006,50,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,002,0,7,14,006,002,15.365770457389285,11.063330894495529,006,50,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,003,0,7,21,006,002,3.1158870571586017,11.15702336705579,006,150,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,004,0,7,28,006,002,0.9851018726554917,11.096039640384836,006,50,0.1,0,8,1,0,1,1,1,1,1,0
001,006,base,005,0,7,35,006,002,0.9325912801543127,11.023471437878982,006,50,0.1,0,8,1,0,1,1,1,1,1,0
001,006,base,006,7,7,7,006,002,39.4152787997762,14.545233018075065,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,006,base,007,7,7,14,006,002,34.527833536355516,14.795619182204648,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,006,base,008,7,7,21,006,002,34.96473830755027,14.542229325826153,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,006,base,009,7,7,28,006,002,27.541908794164517,14.598172728658612,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,006,base,010,7,7,35,006,002,27.70707403617879,14.362607020900493,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,006,base,011,14,7,7,006,002,42.85852456910795,15.831456220876298,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,012,14,7,14,006,002,35.59168892846519,15.52649734715315,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,006,base,013,14,7,21,006,002,43.84285820201992,15.727995575192455,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,014,14,7,28,006,002,44.29912199074136,15.636999364571018,006,10,0.3,0,4,1,15,1,1,1,1,1,0
001,006,base,015,14,7,35,006,002,11.742953779140377,15.28082165711981,006,50,0.1,0,3,1,25,1,1,1,1,1,0
001,006,base,016,21,7,7,006,002,43.68242816786679,17.36147143606135,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,017,21,7,14,006,002,35.60422363847118,17.54062455390823,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,006,base,018,21,7,21,006,002,41.807414762683194,16.995465764910936,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,019,21,7,28,006,002,44.94608332675181,17.14188630955313,006,10,0.3,0,5,1,15,1,1,1,1,1,0
001,006,base,020,21,7,35,006,002,42.71253585594108,17.29781057300297,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,021,28,7,7,006,002,44.368106618445296,18.24938716917029,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,006,base,022,28,7,14,006,002,49.337561561147915,18.557914793960897,006,25,0.3,0,8,1,5,1,1,1,1,1,0
001,006,base,023,28,7,21,006,002,42.79673075334149,18.455084254569893,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,006,base,024,28,7,28,006,002,15.042057143801605,18.26788064212921,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,025,28,7,35,006,002,8.05026450049124,17.3384750448516,006,25,0.1,0,7,1,0,1,1,1,1,1,0
001,006,base,001,0,7,7,006,003,9.939172454165536,6.147850540230034,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,006,base,002,0,7,14,006,003,7.079174434440038,6.061501881201215,006,25,0.1,0,7,1,0,1,1,1,1,1,0
001,006,base,003,0,7,21,006,003,8.023560011504038,5.421078910360577,006,25,0.1,0,5,1,0,1,1,1,1,1,0
001,006,base,004,0,7,28,006,003,7.960635039478526,5.933911539089065,006,25,0.1,0,5,1,0,1,1,1,1,1,0
001,006,base,005,0,7,35,006,003,8.847425188480287,6.166252240054695,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,006,base,006,7,7,7,006,003,28.914073591102365,5.407518568111134,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,007,7,7,14,006,003,28.750019725189222,5.475492312311576,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,008,7,7,21,006,003,28.692440558335356,5.617696749861016,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,009,7,7,28,006,003,28.42732444279515,5.659483158617921,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,006,base,010,7,7,35,006,003,26.89530849294645,5.38227599170316,006,10,0.1,0,5,1,0,1,1,1,1,1,0
