number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,003,base,016,21,7,7,006,001,001,37.03385366557436,25.57963248902318
001,003,base,016,21,7,7,006,002,001,32.952008928430864,22.41368756446514
001,003,base,016,21,7,7,006,003,001,28.41587559044488,17.28766608548707
001,003,base,016,21,7,7,006,004,001,27.49287724193874,23.71998851918966
001,003,base,017,21,7,14,006,001,001,28.02334380492216,25.65596259546755
001,003,base,017,21,7,14,006,002,001,26.68034463776081,26.92418133048955
001,003,base,017,21,7,14,006,003,001,24.38983302129575,21.527634852328553
001,003,base,017,21,7,14,006,004,001,24.383899089367084,22.409322455667397
001,003,base,018,21,7,21,006,001,001,23.87498205197104,27.849443061757842
001,003,base,018,21,7,21,006,002,001,23.881615399551364,29.678163965566668
001,003,base,018,21,7,21,006,003,001,22.69094135470587,25.702084116159163
001,003,base,018,21,7,21,006,004,001,23.297178216383827,22.752965923214933
001,003,base,019,21,7,28,006,001,001,19.999227820584668,38.982372149643936
001,003,base,019,21,7,28,006,002,001,23.154812068405423,29.009471336966637
001,003,base,019,21,7,28,006,003,001,21.767963559186935,29.468586545407042
001,003,base,019,21,7,28,006,004,001,22.775787087950466,24.114318849159172
001,003,base,020,21,7,35,006,001,001,14.533236147784397,57.00910842038364
001,003,base,020,21,7,35,006,002,001,23.16264404169693,28.712705124765478
001,003,base,020,21,7,35,006,003,001,21.107695730680888,32.40079461744162
001,003,base,020,21,7,35,006,004,001,22.24817901382018,24.96797275148856
001,003,base,021,28,7,7,006,001,001,38.03804563715847,28.164844116989244
001,003,base,021,28,7,7,006,002,001,34.12813860569713,25.92989395090772
001,003,base,021,28,7,7,006,003,001,29.300948923247223,22.530142712665732
001,003,base,021,28,7,7,006,004,001,29.008490895078005,29.728873028484973
001,003,base,022,28,7,14,006,001,001,28.792801318328966,31.375340244021277
001,003,base,022,28,7,14,006,002,001,28.05893376657504,30.686110276496038
001,003,base,022,28,7,14,006,003,001,25.469763932501944,27.28071524484245
001,003,base,022,28,7,14,006,004,001,26.168013225916418,28.787906154841743
001,003,base,023,28,7,21,006,001,001,24.089277513312567,40.18202296360555
001,003,base,023,28,7,21,006,002,001,26.177353849130206,31.787586874365395
001,003,base,023,28,7,21,006,003,001,24.132974217889274,30.545760706330185
001,003,base,023,28,7,21,006,004,001,25.31204353190127,29.051402316729757
001,003,base,024,28,7,28,006,001,001,16.13575783894922,57.17358173069537
001,003,base,024,28,7,28,006,002,001,25.54585505331548,31.84975614378495
001,003,base,024,28,7,28,006,003,001,23.170383161823743,33.820299360872795
001,003,base,024,28,7,28,006,004,001,24.67254313510705,30.42612514170956
001,003,base,025,28,7,35,006,001,001,10.897376289201706,70.53032938607386
001,003,base,025,28,7,35,006,002,001,25.55965572294505,30.337438358870816
001,003,base,025,28,7,35,006,003,001,22.329321194736533,37.067447251380734
001,003,base,025,28,7,35,006,004,001,23.88632254136812,31.013401402394386
