number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,010,base,001,0,7,7,006,001,25.59863149531605,21.085852491102862,003,1,16,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,18.60969606267891,15.41385404881536,003,1,16,0,relu,none,adam,5e-4,mse,25
001,010,base,001,0,7,7,006,001,14.998135354295878,13.44509272847636,003,1,16,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,21.37343459882354,17.294811087837793,003,1,16,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,16.46172783787602,14.653554897335582,003,1,16,0,relu,none,adam,0.001,mse,25
001,010,base,001,0,7,7,006,001,12.838918690629283,12.435322925804755,003,1,16,0,relu,none,adam,0.001,mse,50
001,010,base,001,0,7,7,006,001,18.389181890192646,16.251147553111014,003,1,16,0,relu,none,adam,0.002,mse,10
001,010,base,001,0,7,7,006,001,13.673006287315735,12.639563829128576,003,1,16,0,relu,none,adam,0.002,mse,25
001,010,base,001,0,7,7,006,001,10.243950240541707,13.373951291949455,003,1,16,0,relu,none,adam,0.002,mse,50
001,010,base,001,0,7,7,006,001,16.394718259859392,14.583108639695725,003,1,16,0,relu,none,adam,0.005,mse,10
001,010,base,001,0,7,7,006,001,11.731188726973793,12.583136605415568,003,1,16,0,relu,none,adam,0.005,mse,25
001,010,base,001,0,7,7,006,001,9.438881204186353,15.348850848280861,003,1,16,0,relu,none,adam,0.005,mse,50
001,010,base,001,0,7,7,006,001,21.555045460049353,20.30335549934165,003,1,32,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,15.847641249728015,13.718618871602613,003,1,32,0,relu,none,adam,5e-4,mse,25
001,010,base,001,0,7,7,006,001,12.236261270319142,11.976404948035889,003,1,32,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,16.856156949307383,14.614661148146384,003,1,32,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,13.397279231627227,12.16457443910664,003,1,32,0,relu,none,adam,0.001,mse,25
001,010,base,001,0,7,7,006,001,10.403529011769383,13.141160597761026,003,1,32,0,relu,none,adam,0.001,mse,50
001,010,base,001,0,7,7,006,001,16.47443914074631,14.138156501105772,003,1,32,0,relu,none,adam,0.002,mse,10
001,010,base,001,0,7,7,006,001,11.502507844894415,12.407087839863092,003,1,32,0,relu,none,adam,0.002,mse,25
001,010,base,001,0,7,7,006,001,9.164949767367279,15.675545731049716,003,1,32,0,relu,none,adam,0.002,mse,50
001,010,base,001,0,7,7,006,001,13.939475818589921,12.554880923213332,003,1,32,0,relu,none,adam,0.005,mse,10
001,010,base,001,0,7,7,006,001,10.401219241239167,13.764759183623543,003,1,32,0,relu,none,adam,0.005,mse,25
001,010,base,001,0,7,7,006,001,8.616108585252709,17.150662913010834,003,1,32,0,relu,none,adam,0.005,mse,50
001,010,base,001,0,7,7,006,001,18.81172240353785,15.812637222094166,003,1,64,0,relu,none,adam,5e-4,mse,10
001,010,base,001,0,7,7,006,001,13.296963235153022,12.22509468390248,003,1,64,0,relu,none,adam,5e-4,mse,25
001,010,base,001,0,7,7,006,001,10.380344750539942,12.848427894366178,003,1,64,0,relu,none,adam,5e-4,mse,50
001,010,base,001,0,7,7,006,001,16.499850835433424,14.839949720814195,003,1,64,0,relu,none,adam,0.001,mse,10
001,010,base,001,0,7,7,006,001,11.783329929836821,12.287775284843208,003,1,64,0,relu,none,adam,0.001,mse,25
001,010,base,001,0,7,7,006,001,8.348189761599501,16.427182336424814,003,1,64,0,relu,none,adam,0.001,mse,50
