number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,007,base,014,14,7,28,002,002,1.3578997142041342,47.93190224034529,001,1,64,0,relu,none,adam,0.005,mse,50
001,007,base,015,14,7,35,002,002,3.290959367516149,49.81253399471436,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,016,21,7,7,002,002,6.787028792833945,48.05297742480699,001,2,32,8,relu,relu,adam,0.002,mse,10
001,007,base,017,21,7,14,002,002,4.847944430972073,48.43063911870598,001,2,16,8,relu,relu,adam,0.002,mse,10
001,007,base,018,21,7,21,002,002,3.7021558406163995,50.577842072248245,001,2,32,8,relu,relu,adam,0.001,mse,10
001,007,base,019,21,7,28,002,002,3.3118717525676606,49.69232205650242,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,020,21,7,35,002,002,2.7181982010198897,54.30314584423019,001,1,16,0,relu,none,adam,0.001,mse,10
001,007,base,021,28,7,7,002,002,1.688516435713138,51.587759376101786,001,2,16,16,relu,relu,adam,0.005,mse,50
001,007,base,022,28,7,14,002,002,3.472729334218551,52.37080610216487,001,2,64,8,relu,relu,adam,0.001,mse,10
001,007,base,023,28,7,21,002,002,1.124026638395764,52.80848219448316,001,1,16,0,relu,none,adam,0.002,mse,100
001,007,base,024,28,7,28,002,002,1.0377276759163498,54.10154990950261,001,2,64,8,relu,relu,adam,0.005,mse,100
001,007,base,025,28,7,35,002,002,2.2814368088092807,52.97535660322209,001,2,16,8,relu,relu,adam,0.001,mse,10
001,007,base,001,0,7,7,002,003,11.497864019914482,9.282555979830706,001,1,64,0,relu,none,adam,0.002,mse,10
001,007,base,002,0,7,14,002,003,15.812805968896262,7.958462571830112,001,1,32,0,relu,none,adam,0.002,mse,10
001,007,base,003,0,7,21,002,003,19.361257808678744,7.220184188562833,001,2,16,32,relu,relu,adam,0.001,mse,10
001,007,base,004,0,7,28,002,003,45.9902847218716,7.681104407030372,001,2,32,16,relu,relu,adam,0.001,mse,10
001,007,base,005,0,7,35,002,003,61.857023618202184,6.206703973282561,001,2,32,16,relu,relu,adam,0.001,mse,10
001,007,base,006,7,7,7,002,003,18.62774981453032,9.43542811944581,001,1,32,0,relu,none,adam,0.005,mse,10
001,007,base,007,7,7,14,002,003,26.764704951373346,8.1300537460228135,001,2,16,8,relu,relu,adam,0.002,mse,10
001,007,base,008,7,7,21,002,003,40.39194665129526,7.766996434004726,001,2,64,8,relu,relu,adam,0.001,mse,10
001,007,base,009,7,7,28,002,003,72.85784662577748,5.654416691161187,001,2,64,8,relu,relu,adam,0.001,mse,10
001,007,base,010,7,7,35,002,003,321.4850641349651,8.617405535961938,001,2,64,32,relu,relu,adam,0.005,mse,10
001,007,base,011,14,7,7,002,003,23.412729305954887,9.37936628387052,001,2,64,32,relu,relu,adam,0.001,mse,10
001,007,base,012,14,7,14,002,003,23.50316379145514,8.70532804813894,001,2,16,16,relu,relu,adam,0.002,mse,10
001,007,base,013,14,7,21,002,003,33.500095434943226,7.13693962574254,001,2,16,16,relu,relu,adam,0.005,mse,10
001,007,base,014,14,7,28,002,003,56.81087069443735,6.628099746362622,001,2,16,32,relu,relu,adam,0.005,mse,100
001,007,base,015,14,7,35,002,003,111.54958049912243,10.7982478948888,001,1,64,0,relu,none,adam,0.001,mse,100
001,007,base,016,21,7,7,002,003,26.87222304196485,11.367801041135204,001,2,32,16,relu,relu,adam,0.002,mse,10
001,007,base,017,21,7,14,002,003,25.916544072722232,9.130921110991551,001,2,64,32,relu,relu,adam,0.005,mse,10
001,007,base,018,21,7,21,002,003,73.54088673354718,8.648879279144817,001,2,64,32,relu,relu,adam,0.002,mse,50
001,007,base,019,21,7,28,002,003,71.06407247788577,11.63385307595661,001,1,16,0,relu,none,adam,0.005,mse,100
001,007,base,020,21,7,35,002,003,22.625243770384042,16.995481796581938,001,1,64,0,relu,none,adam,0.005,mse,100
001,007,base,021,28,7,7,002,003,27.1778832552297,10.934679553644987,001,2,16,32,relu,relu,adam,0.005,mse,10
001,007,base,022,28,7,14,002,003,29.177195901703964,11.597292064750498,001,2,16,8,relu,relu,adam,0.005,mse,10
001,007,base,023,28,7,21,002,003,38.849274989659826,14.712947561489244,001,1,32,0,relu,none,adam,0.005,mse,50
001,007,base,024,28,7,28,002,003,32.43042215409122,17.990422667487042,001,1,32,0,relu,none,adam,0.005,mse,50
001,007,base,025,28,7,35,002,003,49.39934598913683,19.145904373764534,001,1,32,0,relu,none,adam,0.001,mse,100
001,007,base,001,0,7,7,002,004,11.675157672856928,9.350963119797516,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,002,0,7,14,002,004,12.8882786988388,9.951470275383244,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,003,0,7,21,002,004,14.848935483397,11.338077059313632,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,004,0,7,28,002,004,15.205181887520354,12.438770144023868,001,2,16,32,relu,relu,adam,0.001,mse,10
001,007,base,005,0,7,35,002,004,16.353442712101817,13.43931413005765,001,2,16,32,relu,relu,adam,0.001,mse,10
001,007,base,006,7,7,7,002,004,15.9259393958582,11.91317390096934,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,007,7,7,14,002,004,16.496531361367424,12.839271820095014,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,007,base,008,7,7,21,002,004,18.43760402464751,14.063468639213847,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,007,base,009,7,7,28,002,004,18.646080357305237,14.332135852035732,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,007,base,010,7,7,35,002,004,21.186353673348098,15.790123121222903,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,011,14,7,7,002,004,18.756554021248846,14.618145965307145,001,2,64,32,relu,relu,adam,5e-4,mse,10
001,007,base,012,14,7,14,002,004,19.610666755250666,15.859659760443387,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,013,14,7,21,002,004,21.008164014071376,15.524081059904296,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,014,14,7,28,002,004,22.19767063664239,16.714431561519397,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,015,14,7,35,002,004,22.954086096086318,17.12409816085743,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,016,21,7,7,002,004,21.55774814375138,16.900279431057754,001,2,64,8,relu,relu,adam,5e-4,mse,10
001,007,base,017,21,7,14,002,004,22.13474168048662,17.6810860828985,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,007,base,018,21,7,21,002,004,22.862084237572986,18.33164816777684,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,019,21,7,28,002,004,23.79920585713768,18.627545066865157,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,020,21,7,35,002,004,25.782094810954227,19.260935803724085,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,021,28,7,7,002,004,23.106580115279694,18.652826668572047,001,2,16,32,relu,relu,adam,0.001,mse,10
001,007,base,022,28,7,14,002,004,23.69545962625709,19.381376782865075,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,023,28,7,21,002,004,24.644491826971958,19.84103349248639,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,024,28,7,28,002,004,23.14354227795014,20.624648645020613,001,2,16,32,relu,relu,adam,0.002,mse,10
001,007,base,025,28,7,35,002,004,25.999378993455384,21.551193441261738,001,2,16,32,relu,relu,adam,0.001,mse,10
001,007,base,001,0,7,7,002,005,11.19882011779342,8.700307011269386,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,002,0,7,14,002,005,11.96500160233205,10.063332523756335,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,003,0,7,21,002,005,6.690588498950623,10.931494401849317,001,2,64,32,relu,relu,adam,0.005,mse,100
001,007,base,004,0,7,28,002,005,6.267825844117856,11.838266970736466,001,2,32,32,relu,relu,adam,0.005,mse,100
001,007,base,005,0,7,35,002,005,6.084240777779638,13.03817398450911,001,2,64,32,relu,relu,adam,0.002,mse,100
001,007,base,006,7,7,7,002,005,15.286726014374407,12.081470383940033,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,007,7,7,14,002,005,16.18441478193685,12.992430038472136,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,007,base,008,7,7,21,002,005,7.538789363367922,12.32671555285398,001,2,64,16,relu,relu,adam,0.005,mse,100
001,007,base,009,7,7,28,002,005,7.245245823030991,14.37454184898659,001,2,64,32,relu,relu,adam,0.002,mse,100
001,007,base,010,7,7,35,002,005,6.23698974289225,16.336529838137285,001,2,64,8,relu,relu,adam,0.002,mse,100
001,007,base,011,14,7,7,002,005,17.791879311568145,14.29266310592444,001,2,32,16,relu,relu,adam,5e-4,mse,10
001,007,base,012,14,7,14,002,005,8.026653746380457,14.030645774904759,001,2,64,32,relu,relu,adam,0.005,mse,100
001,007,base,013,14,7,21,002,005,7.520481670603729,14.035211857410843,001,1,64,0,relu,none,adam,0.005,mse,100
001,007,base,014,14,7,28,002,005,20.85895741854795,16.73961912193983,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,015,14,7,35,002,005,21.256677688592166,17.47202544704025,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,007,base,016,21,7,7,002,005,21.559126266140023,15.30758511657225,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,017,21,7,14,002,005,20.696685298905788,16.631130524107967,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,018,21,7,21,002,005,21.421026071820624,16.98049312479669,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,019,21,7,28,002,005,21.65484450135354,17.30525865346062,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,007,base,020,21,7,35,002,005,22.962686986951393,17.376653243540666,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,007,base,021,28,7,7,002,005,22.612092818816272,15.480720008941095,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,022,28,7,14,002,005,22.225289021902622,16.299243231535105,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,023,28,7,21,002,005,22.865611949192992,16.976249408577484,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,024,28,7,28,002,005,24.361077629340027,16.571665917293924,001,1,16,0,relu,none,adam,5e-4,mse,10
001,007,base,025,28,7,35,002,005,25.151669570872002,15.708351899116948,001,1,16,0,relu,none,adam,5e-4,mse,10
001,007,base,001,0,7,7,002,006,9.51878312045923,11.495620038251865,001,2,16,8,relu,relu,adam,0.005,mse,10
001,007,base,002,0,7,14,002,006,9.769459108968663,11.310975424796958,001,2,64,32,relu,relu,adam,0.005,mse,10
001,007,base,003,0,7,21,002,006,10.464877722303404,11.444860997821564,001,2,16,8,relu,relu,adam,0.005,mse,10
001,007,base,004,0,7,28,002,006,10.838589202112306,11.259397386753694,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,005,0,7,35,002,006,10.677173818274028,9.43982421134133,001,2,64,8,relu,relu,adam,0.005,mse,50
001,007,base,006,7,7,7,002,006,12.593389227786494,14.268500880330848,001,1,32,0,relu,none,adam,5e-4,mse,50
001,007,base,007,7,7,14,002,006,13.68816987746652,14.59811400537884,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,008,7,7,21,002,006,13.943385325393582,13.61681576249015,001,2,16,16,relu,relu,adam,0.005,mse,10
001,007,base,009,7,7,28,002,006,10.598219845633981,12.925745050726949,001,2,64,8,relu,relu,adam,0.005,mse,50
001,007,base,010,7,7,35,002,006,14.491300737562735,12.022079808004802,001,2,16,32,relu,relu,adam,0.005,mse,10
001,007,base,011,14,7,7,002,006,16.37253730334204,17.57221602164315,001,2,64,8,relu,relu,adam,0.005,mse,10
001,007,base,012,14,7,14,002,006,16.536254246685463,15.447352232158735,001,2,16,32,relu,relu,adam,0.005,mse,10
001,007,base,013,14,7,21,002,006,787.5460252941087,13.014246092699114,001,2,32,8,relu,relu,adam,0.005,mse,100
001,007,base,014,14,7,28,002,006,16.564526059269838,12.656199980377332,001,2,64,8,relu,relu,adam,0.005,mse,10
001,007,base,015,14,7,35,002,006,16.2961940035998,12.345407275132269,001,2,32,32,relu,relu,adam,0.005,mse,10
001,007,base,016,21,7,7,002,006,16.33150341259745,17.98290919156808,001,1,16,0,relu,none,adam,0.002,mse,50
001,007,base,017,21,7,14,002,006,13.572898477201326,11.516060198533305,001,2,32,16,relu,relu,adam,0.005,mse,50
001,007,base,018,21,7,21,002,006,17.93831010566458,12.235534549325719,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,019,21,7,28,002,006,17.844852263565144,12.159346407509595,001,2,32,16,relu,relu,adam,0.005,mse,10
001,007,base,020,21,7,35,002,006,18.26808184691093,13.115070851555766,001,2,32,32,relu,relu,adam,0.005,mse,10
001,007,base,021,28,7,7,002,006,17.70065501919395,19.517289533200753,001,2,32,16,relu,relu,adam,0.005,mse,50
001,007,base,022,28,7,14,002,006,19.668092175366674,17.27314936834681,001,1,32,0,relu,none,adam,0.005,mse,10
001,007,base,023,28,7,21,002,006,19.246383364160838,15.760842902529502,001,2,32,32,relu,relu,adam,0.005,mse,10
001,007,base,024,28,7,28,002,006,19.906983346630053,16.31931045631059,001,2,64,32,relu,relu,adam,0.005,mse,10
001,007,base,025,28,7,35,002,006,19.138244129157897,17.050332744890486,001,2,64,8,relu,relu,adam,0.002,mse,10
001,007,base,001,0,7,7,002,007,8.695642886662316,15.680333083124548,001,1,16,0,relu,none,adam,0.005,mse,50
001,007,base,002,0,7,14,002,007,7.097489754679014,9.873148864640509,001,1,32,0,relu,none,adam,0.001,mse,100
001,007,base,003,0,7,21,002,007,8.34863992287152,11.045555563401964,001,1,32,0,relu,none,adam,5e-4,mse,50
001,007,base,004,0,7,28,002,007,9.56672651915646,16.466564566169044,001,2,16,16,relu,relu,adam,5e-4,mse,50
001,007,base,005,0,7,35,002,007,11.52390583370747,20.979206695711316,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,006,7,7,7,002,007,9.55204336096337,13.042420530751231,001,2,16,32,relu,relu,adam,0.002,mse,100
001,007,base,007,7,7,14,002,007,7.88233656868008,14.7095479691767,001,1,16,0,relu,none,adam,0.005,mse,100
001,007,base,008,7,7,21,002,007,9.492994144250023,15.097322751700112,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,009,7,7,28,002,007,10.535306433473815,22.926219096966175,001,1,16,0,relu,none,adam,5e-4,mse,100
001,007,base,010,7,7,35,002,007,15.252680815780955,18.23825552397503,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,011,14,7,7,002,007,11.378713183760294,25.17731234949143,001,2,16,16,relu,relu,adam,0.002,mse,100
001,007,base,012,14,7,14,002,007,12.465532425209654,22.934719554939722,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,013,14,7,21,002,007,10.84535666204712,27.27051240415733,001,1,16,0,relu,none,adam,5e-4,mse,100
001,007,base,014,14,7,28,002,007,15.483455487591357,19.23870492678326,001,1,16,0,relu,none,adam,5e-4,mse,50
001,007,base,015,14,7,35,002,007,18.993434671969577,26.33158747973916,001,1,32,0,relu,none,adam,5e-4,mse,50
001,007,base,016,21,7,7,002,007,15.970905476809055,36.07954952277136,001,1,16,0,relu,none,adam,0.002,mse,50
001,007,base,017,21,7,14,002,007,9.017885227673093,34.15782284127152,001,1,16,0,relu,none,adam,0.005,mse,100
001,007,base,018,21,7,21,002,007,15.378065560891965,31.309788704247108,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,007,base,019,21,7,28,002,007,17.458594122672316,28.001705587530495,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,020,21,7,35,002,007,23.338152681476632,27.523309379561464,001,1,16,0,relu,none,adam,5e-4,mse,100
001,007,base,021,28,7,7,002,007,9.99986699962061,37.501207970863696,001,2,32,16,relu,relu,adam,0.005,mse,100
001,007,base,022,28,7,14,002,007,16.458787945571327,31.058858532066644,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,023,28,7,21,002,007,16.91756711950856,30.46998862497401,001,1,16,0,relu,none,adam,0.001,mse,50
001,007,base,024,28,7,28,002,007,20.607663527216136,23.069379685668324,001,1,16,0,relu,none,adam,5e-4,mse,50
001,007,base,025,28,7,35,002,007,23.906144863397138,22.79077898847967,001,1,32,0,relu,none,adam,5e-4,mse,100
001,007,base,001,0,7,7,002,008,9.46544701789679,16.395654090492634,001,1,32,0,relu,none,adam,0.002,mse,50
001,007,base,002,0,7,14,002,008,8.376657978192583,16.65542957873031,001,2,32,16,relu,relu,adam,0.005,mse,50
001,007,base,003,0,7,21,002,008,8.988739082343542,15.877168101410255,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,007,base,004,0,7,28,002,008,9.389668239608751,24.874832546484548,001,1,16,0,relu,none,adam,5e-4,mse,50
001,007,base,005,0,7,35,002,008,10.554442323861837,26.88894752415734,001,2,16,16,relu,relu,adam,5e-4,mse,50
001,007,base,006,7,7,7,002,008,14.242435985842949,25.655661276583547,001,2,16,8,relu,relu,adam,0.001,mse,50
001,007,base,007,7,7,14,002,008,15.977871731241322,28.35734616189516,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,008,7,7,21,002,008,13.19927189549921,28.68133354634962,001,2,32,32,relu,relu,adam,5e-4,mse,50
001,007,base,009,7,7,28,002,008,15.18015763604103,27.1647908599882,001,2,16,32,relu,relu,adam,0.001,mse,50
001,007,base,010,7,7,35,002,008,15.196976903744565,31.280447309387178,001,2,32,32,relu,relu,adam,0.002,mse,50
001,007,base,011,14,7,7,002,008,20.206597234566292,31.30950647090492,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,007,base,012,14,7,14,002,008,15.781119164928636,30.52234550654751,001,2,64,8,relu,relu,adam,0.002,mse,50
001,007,base,013,14,7,21,002,008,19.219371149198146,32.05286888261055,001,2,64,16,relu,relu,adam,0.002,mse,10
001,007,base,014,14,7,28,002,008,21.18016330996715,31.129041607229873,001,2,16,32,relu,relu,adam,0.002,mse,10
001,007,base,015,14,7,35,002,008,20.56596994754667,32.54862788563383,001,2,16,32,relu,relu,adam,0.002,mse,10
001,007,base,016,21,7,7,002,008,24.591138242785554,26.545623905065103,001,2,16,32,relu,relu,adam,0.002,mse,10
001,007,base,017,21,7,14,002,008,25.465985165205545,27.150365455025213,001,2,16,8,relu,relu,adam,0.001,mse,10
001,007,base,018,21,7,21,002,008,24.01818305688999,27.025025211554663,001,2,16,32,relu,relu,adam,0.002,mse,10
001,007,base,019,21,7,28,002,008,24.287950103134698,27.08230428710865,001,2,16,16,relu,relu,adam,0.002,mse,10
001,007,base,020,21,7,35,002,008,23.47392029588966,26.98256092944515,001,2,64,16,relu,relu,adam,0.001,mse,10
001,007,base,021,28,7,7,002,008,27.2918992493813,20.46793827083031,001,1,16,0,relu,none,adam,5e-4,mse,10
001,007,base,022,28,7,14,002,008,26.89747758630409,21.286873420154272,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,023,28,7,21,002,008,27.326413780543795,21.275912181411105,001,1,32,0,relu,none,adam,5e-4,mse,10
001,007,base,024,28,7,28,002,008,28.08791790926214,20.511034103794525,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,007,base,025,28,7,35,002,008,24.88501068118124,20.16053006289874,001,1,32,0,relu,none,adam,0.001,mse,10
001,007,base,001,0,7,7,002,009,11.885791504585626,13.436192724858115,001,2,64,8,relu,relu,adam,0.001,mse,100
001,007,base,002,0,7,14,002,009,12.137511504483221,14.664643586873735,001,2,32,32,relu,relu,adam,5e-4,mse,100
001,007,base,003,0,7,21,002,009,12.315410676170035,14.210512728914662,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,007,base,004,0,7,28,002,009,47.347108132788534,12.265171791590019,001,2,16,16,relu,relu,adam,0.001,mse,50
001,007,base,005,0,7,35,002,009,106.77906703112271,12.936697997774237,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,007,base,006,7,7,7,002,009,15.924236714037018,19.238483066650947,001,1,32,0,relu,none,adam,5e-4,mse,50
001,007,base,007,7,7,14,002,009,19.217386670525638,19.88733054155655,001,2,32,32,relu,relu,adam,0.005,mse,10
001,007,base,008,7,7,21,002,009,175.25732842363178,14.95801580591427,001,2,32,16,relu,relu,adam,5e-4,mse,100
001,007,base,009,7,7,28,002,009,112.59634543596765,14.913863137292969,001,2,16,32,relu,relu,adam,5e-4,mse,50
001,007,base,010,7,7,35,002,009,242.70998743273242,10.687334752830735,001,2,16,16,relu,relu,adam,5e-4,mse,50
001,007,base,011,14,7,7,002,009,23.126879283584266,22.132246169953056,001,2,64,8,relu,relu,adam,0.005,mse,10
001,007,base,012,14,7,14,002,009,21.570226833809066,21.214956437313184,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,013,14,7,21,002,009,21.68268891741057,19.731547680400862,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,014,14,7,28,002,009,44.33062468131901,17.37948287329536,001,2,16,16,relu,relu,adam,0.001,mse,50
001,007,base,015,14,7,35,002,009,93.90356119430847,14.6696379943713,001,1,32,0,relu,none,adam,0.001,mse,100
001,007,base,016,21,7,7,002,009,25.43657742573156,23.386263837698497,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,017,21,7,14,002,009,24.429492903800863,22.007306476052587,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,018,21,7,21,002,009,23.477656242852312,18.9729413224261,001,2,64,32,relu,relu,adam,0.002,mse,10
001,007,base,019,21,7,28,002,009,26.414564768209022,19.293299327370608,001,2,16,8,relu,relu,adam,5e-4,mse,50
001,007,base,020,21,7,35,002,009,23.404121675743866,20.380400469600474,001,2,16,16,relu,relu,adam,0.005,mse,50
001,007,base,021,28,7,7,002,009,27.341400226757223,24.06685036839385,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,022,28,7,14,002,009,26.414959092611802,22.559706403788116,001,1,64,0,relu,none,adam,0.005,mse,10
001,007,base,023,28,7,21,002,009,49.82312850431853,21.876625023338086,001,2,16,32,relu,relu,adam,0.005,mse,100
001,007,base,024,28,7,28,002,009,26.635445768616293,23.382198390862335,001,2,64,32,relu,relu,adam,0.001,mse,10
001,007,base,025,28,7,35,002,009,57849.15052972019,21.790508574898517,001,2,16,16,relu,relu,adam,0.002,mse,50
001,007,base,001,0,7,7,002,010,11.834784261832246,10.176175708210355,001,2,32,32,relu,relu,adam,5e-4,mse,10
001,007,base,002,0,7,14,002,010,13.860293532983363,12.891215849625148,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,007,base,003,0,7,21,002,010,16.625175104042405,16.139200759077386,001,2,16,8,relu,relu,adam,5e-4,mse,10
