date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,66.37515989361752,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,68.63209730360198,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,62.698879540125276,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,56.711396116961126,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,54.947522621721674,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,51.57456628054141,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,60.25023578129495,lr,001,010,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,53.00009638492039,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,50.19491358395912,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,58.346412470300855,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,64.11152328723277,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,65.0628667349695,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,68.57902021076787,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,73.1239104238187,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,68.71799342618793,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,63.46289910512555,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,65.24879098656895,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,61.134656144048776,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,52.487809815093385,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,54.663216882749325,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,50.74108479682569,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,53.630257078325194,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,49.48740137721203,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,51.14398042368885,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-17,2021-12-17,50.90615073176505,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-18,2021-12-18,52.146348941892924,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-19,2021-12-19,56.75769627472247,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-20,2021-12-20,69.0505329839814,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-21,2021-12-21,56.05867175859033,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-22,2021-12-22,55.533875682396136,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-23,2021-12-23,53.110544960312225,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-24,2021-12-24,60.349596218425056,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-25,2021-12-25,53.540648053249285,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-26,2021-12-26,43.45028555391325,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-27,2021-12-27,48.41217024962604,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-28,2021-12-28,46.339394189240224,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-29,2021-12-29,49.80073050983643,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-30,2021-12-30,55.45732821731732,lr,001,010,base,003,001,006,001,001,0,7,7
2021-12-31,2021-12-31,48.183971189568865,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-01,2022-01-01,51.59841629250753,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-02,2022-01-02,55.36018580677583,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-03,2022-01-03,62.166784024725644,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-04,2022-01-04,69.66988774381518,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-05,2022-01-05,65.5234570464809,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-06,2022-01-06,62.72243057828666,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-07,2022-01-07,66.9956146908591,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-08,2022-01-08,76.46674782104651,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-09,2022-01-09,74.03550257052004,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-10,2022-01-10,73.75822233661647,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-11,2022-01-11,76.81553564223027,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-12,2022-01-12,87.68238097913476,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-13,2022-01-13,89.36573092828833,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-14,2022-01-14,90.40982024289876,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-15,2022-01-15,87.59499678779459,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-16,2022-01-16,86.45926868948595,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-17,2022-01-17,85.5785541301154,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-18,2022-01-18,81.88842294213853,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-19,2022-01-19,77.80617394374259,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-20,2022-01-20,84.44583554222247,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-21,2022-01-21,87.43674083202568,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-22,2022-01-22,97.19383340778577,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-23,2022-01-23,98.45983256245623,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-24,2022-01-24,97.14314249031274,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-25,2022-01-25,104.65205955268954,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-26,2022-01-26,110.42321866608711,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-27,2022-01-27,116.59635286910623,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-28,2022-01-28,107.29812579379073,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-29,2022-01-29,109.17244606879646,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-30,2022-01-30,113.91181211956238,lr,001,010,base,003,001,006,001,001,0,7,7
2022-01-31,2022-01-31,119.573790918688,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-01,2022-02-01,133.32481368705493,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-02,2022-02-02,120.04247649979186,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-03,2022-02-03,125.27707525634364,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-04,2022-02-04,127.40242965318403,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-05,2022-02-05,124.24132145817342,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-06,2022-02-06,115.99967882095653,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-07,2022-02-07,117.52774090909003,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-08,2022-02-08,114.49060596987498,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-09,2022-02-09,114.43114670085937,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-10,2022-02-10,127.25872405812629,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-11,2022-02-11,125.515387227672,lr,001,010,base,003,001,006,001,001,0,7,7
2022-02-12,2022-02-12,119.52039571677626,lr,001,010,base,003,001,006,001,001,0,7,7
