number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,number_hyp_par_subgrid
001,002,base,002,006,7,7,7,002,002,003,0
001,002,base,002,006,7,7,7,002,003,003,0
001,002,base,002,006,7,7,7,002,004,003,0
001,002,base,002,006,7,7,7,002,005,003,0
001,002,base,002,006,7,7,7,002,006,003,0
001,002,base,002,006,7,7,7,002,007,003,0
001,002,base,002,006,7,7,7,002,008,003,0
001,002,base,002,006,7,7,7,002,009,003,0
001,002,base,002,006,7,7,7,002,010,003,0
001,002,base,002,006,7,7,7,002,011,003,0
001,002,base,002,006,7,7,7,002,012,003,0
001,002,base,002,007,7,7,14,002,001,003,0
001,002,base,002,007,7,7,14,002,002,003,0
001,002,base,002,007,7,7,14,002,003,003,0
001,002,base,002,007,7,7,14,002,004,003,0
001,002,base,002,007,7,7,14,002,005,003,0
001,002,base,002,007,7,7,14,002,006,003,0
001,002,base,002,007,7,7,14,002,007,003,0
001,002,base,002,007,7,7,14,002,008,003,0
001,002,base,002,007,7,7,14,002,009,003,0
001,002,base,002,007,7,7,14,002,010,003,0
001,002,base,002,007,7,7,14,002,011,003,0
001,002,base,002,007,7,7,14,002,012,003,0
001,002,base,002,008,7,7,21,002,001,003,0
001,002,base,002,008,7,7,21,002,002,003,0
001,002,base,002,008,7,7,21,002,003,003,0
001,002,base,002,008,7,7,21,002,004,003,0
001,002,base,002,008,7,7,21,002,005,003,0
001,002,base,002,008,7,7,21,002,006,003,0
001,002,base,002,008,7,7,21,002,007,003,0
001,002,base,002,008,7,7,21,002,008,003,0
001,002,base,002,008,7,7,21,002,009,003,0
001,002,base,002,008,7,7,21,002,010,003,0
001,002,base,002,008,7,7,21,002,011,003,0
001,002,base,002,008,7,7,21,002,012,003,0
001,002,base,002,009,7,7,28,002,001,003,0
001,002,base,002,009,7,7,28,002,002,003,0
001,002,base,002,009,7,7,28,002,003,003,0
001,002,base,002,009,7,7,28,002,004,003,0
001,002,base,002,009,7,7,28,002,005,003,0
001,002,base,002,009,7,7,28,002,006,003,0
001,002,base,002,009,7,7,28,002,007,003,0
001,002,base,002,009,7,7,28,002,008,003,0
001,002,base,002,009,7,7,28,002,009,003,0
001,002,base,002,009,7,7,28,002,010,003,0
001,002,base,002,009,7,7,28,002,011,003,0
001,002,base,002,009,7,7,28,002,012,003,0
001,002,base,002,010,7,7,35,002,001,003,0
001,002,base,002,010,7,7,35,002,002,003,0
001,002,base,002,010,7,7,35,002,003,003,0
001,002,base,002,010,7,7,35,002,004,003,0
001,002,base,002,010,7,7,35,002,005,003,0
001,002,base,002,010,7,7,35,002,006,003,0
001,002,base,002,010,7,7,35,002,007,003,0
001,002,base,002,010,7,7,35,002,008,003,0
001,002,base,002,010,7,7,35,002,009,003,0
001,002,base,002,010,7,7,35,002,010,003,0
001,002,base,002,010,7,7,35,002,011,003,0
001,002,base,002,010,7,7,35,002,012,003,0
001,002,base,002,011,14,7,7,002,001,003,0
001,002,base,002,011,14,7,7,002,002,003,0
001,002,base,002,011,14,7,7,002,003,003,0
001,002,base,002,011,14,7,7,002,004,003,0
001,002,base,002,011,14,7,7,002,005,003,0
001,002,base,002,011,14,7,7,002,006,003,0
001,002,base,002,011,14,7,7,002,007,003,0
001,002,base,002,011,14,7,7,002,008,003,0
001,002,base,002,011,14,7,7,002,009,003,0
001,002,base,002,011,14,7,7,002,010,003,0
001,002,base,002,011,14,7,7,002,011,003,0
001,002,base,002,011,14,7,7,002,012,003,0
001,002,base,002,012,14,7,14,002,001,003,0
001,002,base,002,012,14,7,14,002,002,003,0
001,002,base,002,012,14,7,14,002,003,003,0
001,002,base,002,012,14,7,14,002,004,003,0
001,002,base,002,012,14,7,14,002,005,003,0
001,002,base,002,012,14,7,14,002,006,003,0
001,002,base,002,012,14,7,14,002,007,003,0
001,002,base,002,012,14,7,14,002,008,003,0
001,002,base,002,012,14,7,14,002,009,003,0
001,002,base,002,012,14,7,14,002,010,003,0
001,002,base,002,012,14,7,14,002,011,003,0
001,002,base,002,012,14,7,14,002,012,003,0
001,002,base,002,013,14,7,21,002,001,003,0
001,002,base,002,013,14,7,21,002,002,003,0
001,002,base,002,013,14,7,21,002,003,003,0
001,002,base,002,013,14,7,21,002,004,003,0
001,002,base,002,013,14,7,21,002,005,003,0
001,002,base,002,013,14,7,21,002,006,003,0
001,002,base,002,013,14,7,21,002,007,003,0
001,002,base,002,013,14,7,21,002,008,003,0
001,002,base,002,013,14,7,21,002,009,003,0
001,002,base,002,013,14,7,21,002,010,003,0
001,002,base,002,013,14,7,21,002,011,003,0
001,002,base,002,013,14,7,21,002,012,003,0
001,002,base,002,014,14,7,28,002,001,003,0
001,002,base,002,014,14,7,28,002,002,003,0
001,002,base,002,014,14,7,28,002,003,003,0
001,002,base,002,014,14,7,28,002,004,003,0
001,002,base,002,014,14,7,28,002,005,003,0
001,002,base,002,014,14,7,28,002,006,003,0
001,002,base,002,014,14,7,28,002,007,003,0
001,002,base,002,014,14,7,28,002,008,003,0
001,002,base,002,014,14,7,28,002,009,003,0
001,002,base,002,014,14,7,28,002,010,003,0
001,002,base,002,014,14,7,28,002,011,003,0
001,002,base,002,014,14,7,28,002,012,003,0
001,002,base,002,015,14,7,35,002,001,003,0
001,002,base,002,015,14,7,35,002,002,003,0
001,002,base,002,015,14,7,35,002,003,003,0
001,002,base,002,015,14,7,35,002,004,003,0
001,002,base,002,015,14,7,35,002,005,003,0
001,002,base,002,015,14,7,35,002,006,003,0
001,002,base,002,015,14,7,35,002,007,003,0
001,002,base,002,015,14,7,35,002,008,003,0
001,002,base,002,015,14,7,35,002,009,003,0
001,002,base,002,015,14,7,35,002,010,003,0
001,002,base,002,015,14,7,35,002,011,003,0
001,002,base,002,015,14,7,35,002,012,003,0
001,002,base,002,016,21,7,7,002,001,003,0
001,002,base,002,016,21,7,7,002,002,003,0
001,002,base,002,016,21,7,7,002,003,003,0
001,002,base,002,016,21,7,7,002,004,003,0
001,002,base,002,016,21,7,7,002,005,003,0
001,002,base,002,016,21,7,7,002,006,003,0
001,002,base,002,016,21,7,7,002,007,003,0
001,002,base,002,016,21,7,7,002,008,003,0
001,002,base,002,016,21,7,7,002,009,003,0
001,002,base,002,016,21,7,7,002,010,003,0
001,002,base,002,016,21,7,7,002,011,003,0
001,002,base,002,016,21,7,7,002,012,003,0
001,002,base,002,017,21,7,14,002,001,003,0
001,002,base,002,017,21,7,14,002,002,003,0
001,002,base,002,017,21,7,14,002,003,003,0
001,002,base,002,017,21,7,14,002,004,003,0
001,002,base,002,017,21,7,14,002,005,003,0
001,002,base,002,017,21,7,14,002,006,003,0
001,002,base,002,017,21,7,14,002,007,003,0
001,002,base,002,017,21,7,14,002,008,003,0
001,002,base,002,017,21,7,14,002,009,003,0
001,002,base,002,017,21,7,14,002,010,003,0
001,002,base,002,017,21,7,14,002,011,003,0
001,002,base,002,017,21,7,14,002,012,003,0
001,002,base,002,018,21,7,21,002,001,003,0
001,002,base,002,018,21,7,21,002,002,003,0
001,002,base,002,018,21,7,21,002,003,003,0
001,002,base,002,018,21,7,21,002,004,003,0
001,002,base,002,018,21,7,21,002,005,003,0
001,002,base,002,018,21,7,21,002,006,003,0
001,002,base,002,018,21,7,21,002,007,003,0
001,002,base,002,018,21,7,21,002,008,003,0
001,002,base,002,018,21,7,21,002,009,003,0
001,002,base,002,018,21,7,21,002,010,003,0
001,002,base,002,018,21,7,21,002,011,003,0
001,002,base,002,018,21,7,21,002,012,003,0
001,002,base,002,019,21,7,28,002,001,003,0
001,002,base,002,019,21,7,28,002,002,003,0
001,002,base,002,019,21,7,28,002,003,003,0
001,002,base,002,019,21,7,28,002,004,003,0
001,002,base,002,019,21,7,28,002,005,003,0
001,002,base,002,019,21,7,28,002,006,003,0
001,002,base,002,019,21,7,28,002,007,003,0
001,002,base,002,019,21,7,28,002,008,003,0
001,002,base,002,019,21,7,28,002,009,003,0
001,002,base,002,019,21,7,28,002,010,003,0
001,002,base,002,019,21,7,28,002,011,003,0
001,002,base,002,019,21,7,28,002,012,003,0
001,002,base,002,020,21,7,35,002,001,003,0
001,002,base,002,020,21,7,35,002,002,003,0
001,002,base,002,020,21,7,35,002,003,003,0
001,002,base,002,020,21,7,35,002,004,003,0
001,002,base,002,020,21,7,35,002,005,003,0
001,002,base,002,020,21,7,35,002,006,003,0
001,002,base,002,020,21,7,35,002,007,003,0
001,002,base,002,020,21,7,35,002,008,003,0
001,002,base,002,020,21,7,35,002,009,003,0
001,002,base,002,020,21,7,35,002,010,003,0
001,002,base,002,020,21,7,35,002,011,003,0
001,002,base,002,020,21,7,35,002,012,003,0
001,002,base,002,021,28,7,7,002,001,003,0
001,002,base,002,021,28,7,7,002,002,003,0
001,002,base,002,021,28,7,7,002,003,003,0
001,002,base,002,021,28,7,7,002,004,003,0
001,002,base,002,021,28,7,7,002,005,003,0
001,002,base,002,021,28,7,7,002,006,003,0
001,002,base,002,021,28,7,7,002,007,003,0
001,002,base,002,021,28,7,7,002,008,003,0
001,002,base,002,021,28,7,7,002,009,003,0
001,002,base,002,021,28,7,7,002,010,003,0
001,002,base,002,021,28,7,7,002,011,003,0
001,002,base,002,021,28,7,7,002,012,003,0
001,002,base,002,022,28,7,14,002,001,003,0
001,002,base,002,022,28,7,14,002,002,003,0
001,002,base,002,022,28,7,14,002,003,003,0
001,002,base,002,022,28,7,14,002,004,003,0
001,002,base,002,022,28,7,14,002,005,003,0
001,002,base,002,022,28,7,14,002,006,003,0
001,002,base,002,022,28,7,14,002,007,003,0
001,002,base,002,022,28,7,14,002,008,003,0
001,002,base,002,022,28,7,14,002,009,003,0
001,002,base,002,022,28,7,14,002,010,003,0
001,002,base,002,022,28,7,14,002,011,003,0
001,002,base,002,022,28,7,14,002,012,003,0
001,002,base,002,023,28,7,21,002,001,003,0
001,002,base,002,023,28,7,21,002,002,003,0
001,002,base,002,023,28,7,21,002,003,003,0
001,002,base,002,023,28,7,21,002,004,003,0
001,002,base,002,023,28,7,21,002,005,003,0
001,002,base,002,023,28,7,21,002,006,003,0
001,002,base,002,023,28,7,21,002,007,003,0
001,002,base,002,023,28,7,21,002,008,003,0
001,002,base,002,023,28,7,21,002,009,003,0
001,002,base,002,023,28,7,21,002,010,003,0
001,002,base,002,023,28,7,21,002,011,003,0
001,002,base,002,023,28,7,21,002,012,003,0
001,002,base,002,024,28,7,28,002,001,003,0
001,002,base,002,024,28,7,28,002,002,003,0
001,002,base,002,024,28,7,28,002,003,003,0
001,002,base,002,024,28,7,28,002,004,003,0
001,002,base,002,024,28,7,28,002,005,003,0
001,002,base,002,024,28,7,28,002,006,003,0
001,002,base,002,024,28,7,28,002,007,003,0
001,002,base,002,024,28,7,28,002,008,003,0
001,002,base,002,024,28,7,28,002,009,003,0
001,002,base,002,024,28,7,28,002,010,003,0
001,002,base,002,024,28,7,28,002,011,003,0
001,002,base,002,024,28,7,28,002,012,003,0
001,002,base,002,025,28,7,35,002,001,003,0
001,002,base,002,025,28,7,35,002,002,003,0
001,002,base,002,025,28,7,35,002,003,003,0
001,002,base,002,025,28,7,35,002,004,003,0
001,002,base,002,025,28,7,35,002,005,003,0
001,002,base,002,025,28,7,35,002,006,003,0
001,002,base,002,025,28,7,35,002,007,003,0
001,002,base,002,025,28,7,35,002,008,003,0
001,002,base,002,025,28,7,35,002,009,003,0
001,002,base,002,025,28,7,35,002,010,003,0
001,002,base,002,025,28,7,35,002,011,003,0
001,002,base,002,025,28,7,35,002,012,003,0
