number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,008,base,015,14,7,35,002,003,22.364232637322043,11.151908257340027,006,10,0.7,0,5,1,5,1,1,1,1,1,0
001,008,base,016,21,7,7,002,003,24.253001625149675,8.862706388473944,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,017,21,7,14,002,003,24.751373658780693,8.370154162076805,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,018,21,7,21,002,003,24.928383988785757,8.604750545679636,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,019,21,7,28,002,003,24.97072476220955,8.957895025753684,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,020,21,7,35,002,003,25.490735200652363,8.498494683407445,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,021,28,7,7,002,003,25.06628423775263,7.237521656972363,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,022,28,7,14,002,003,24.860318096777124,7.389752689573645,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,023,28,7,21,002,003,25.406750238966943,6.665868226452926,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,024,28,7,28,002,003,25.3673791908328,6.669686763903187,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,025,28,7,35,002,003,26.03936718835371,6.873773244842945,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,001,0,7,7,002,004,18.77793182464573,8.40838303177889,006,25,0.1,0,5,1,15,1,1,1,1,1,0
001,008,base,002,0,7,14,002,004,22.477442775267452,8.426380086447079,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,003,0,7,21,002,004,22.566090299979845,8.545269299273947,006,10,0.3,0,5,1,10,1,1,1,1,1,0
001,008,base,004,0,7,28,002,004,22.881613959719875,8.458313067730229,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,005,0,7,35,002,004,23.0270544151314,8.357741208496702,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,006,7,7,7,002,004,25.213073994066455,9.87402441014886,006,25,0.1,0,3,1,10,1,1,1,1,1,0
001,008,base,007,7,7,14,002,004,25.35343682830364,9.959094468374893,006,25,0.1,0,3,1,10,1,1,1,1,1,0
001,008,base,008,7,7,21,002,004,23.049561023775734,9.850801090981859,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,009,7,7,28,002,004,25.51032932251022,9.346715094409385,006,25,0.1,0,8,1,10,1,1,1,1,1,0
001,008,base,010,7,7,35,002,004,23.314728765783066,9.57669979326042,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,011,14,7,7,002,004,26.260144474028465,10.482125252364899,006,10,0.1,0,3,1,25,1,1,1,1,1,0
001,008,base,012,14,7,14,002,004,25.994738226107792,10.466690820607313,006,10,0.1,0,4,1,25,1,1,1,1,1,0
001,008,base,013,14,7,21,002,004,26.260093157917552,10.184322972158176,006,10,0.1,0,3,1,25,1,1,1,1,1,0
001,008,base,014,14,7,28,002,004,26.503941799373074,10.222109547902818,006,10,0.1,0,3,1,25,1,1,1,1,1,0
001,008,base,015,14,7,35,002,004,26.74747661528355,10.120110285881204,006,10,0.1,0,3,1,25,1,1,1,1,1,0
001,008,base,016,21,7,7,002,004,30.83397595691244,10.539993591639702,006,10,0.1,0,6,1,15,1,1,1,1,1,0
001,008,base,017,21,7,14,002,004,28.7086011478127,10.428338249214837,006,10,0.1,0,3,1,20,1,1,1,1,1,0
001,008,base,018,21,7,21,002,004,28.86685880540563,10.373934115129998,006,10,0.1,0,3,1,20,1,1,1,1,1,0
001,008,base,019,21,7,28,002,004,31.704969526601236,10.412448539662758,006,10,0.1,0,3,1,15,1,1,1,1,1,0
001,008,base,020,21,7,35,002,004,32.02984832049227,10.597103492353993,006,10,0.1,0,3,1,15,1,1,1,1,1,0
001,008,base,021,28,7,7,002,004,31.177401757642556,10.6109510367527,006,10,0.1,0,4,1,15,1,1,1,1,1,0
001,008,base,022,28,7,14,002,004,31.30810747703483,10.610388091651894,006,10,0.1,0,7,1,15,1,1,1,1,1,0
001,008,base,023,28,7,21,002,004,31.654349787671986,10.563849173442188,006,10,0.1,0,5,1,15,1,1,1,1,1,0
001,008,base,024,28,7,28,002,004,32.03484470726488,10.599534082692768,006,10,0.1,0,4,1,15,1,1,1,1,1,0
001,008,base,025,28,7,35,002,004,33.71605862537274,10.715025642791524,006,25,0.1,0,5,1,5,1,1,1,1,1,0
001,008,base,001,0,7,7,002,005,16.698924943105126,7.188753522866032,006,25,0.1,0,6,1,15,1,1,1,1,1,0
001,008,base,002,0,7,14,002,005,17.157362868121304,6.835337772170287,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,008,base,003,0,7,21,002,005,16.937103988441738,7.121769639131098,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,004,0,7,28,002,005,17.02613862569742,7.068680744781999,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,005,0,7,35,002,005,17.1451613615486,7.350562935835617,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,006,7,7,7,002,005,16.86403107652627,9.69916097593604,006,25,0.3,0,6,1,5,1,1,1,1,1,0
001,008,base,007,7,7,14,002,005,16.810508886242168,9.360325829045316,006,25,0.3,0,8,1,5,1,1,1,1,1,0
001,008,base,008,7,7,21,002,005,17.0319176733026,9.445404873574201,006,25,0.3,0,6,1,5,1,1,1,1,1,0
001,008,base,009,7,7,28,002,005,17.37229766299734,9.491645301714607,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,010,7,7,35,002,005,17.812087478762525,9.722615578018964,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,008,base,011,14,7,7,002,005,22.562784708325168,11.310256926434652,006,10,0.5,0,5,1,5,1,1,1,1,1,0
001,008,base,012,14,7,14,002,005,20.866468337980063,12.233176812594285,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,013,14,7,21,002,005,17.147255119184408,12.047712755927117,006,25,0.3,0,8,1,5,1,1,1,1,1,0
001,008,base,014,14,7,28,002,005,17.722511784588303,11.307596685428503,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,015,14,7,35,002,005,17.849161453824443,11.654044891033289,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,008,base,016,21,7,7,002,005,23.318890130367826,13.672890407814416,006,50,0.1,0,3,1,5,1,1,1,1,1,0
001,008,base,017,21,7,14,002,005,22.963207026453922,14.069134623025976,006,10,0.5,0,8,1,5,1,1,1,1,1,0
001,008,base,018,21,7,21,002,005,12.452608359357324,12.991676085427802,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,008,base,019,21,7,28,002,005,15.01774243266537,12.915687181821575,006,50,0.1,0,4,1,10,1,1,1,1,1,0
001,008,base,020,21,7,35,002,005,17.8687375952728,12.804145907719132,006,25,0.3,0,7,1,5,1,1,1,1,1,0
001,008,base,021,28,7,7,002,005,15.52698166308233,15.06101430601371,006,10,0.3,0,6,1,15,1,1,1,1,1,0
001,008,base,022,28,7,14,002,005,12.157177195365419,14.663884734140792,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,008,base,023,28,7,21,002,005,13.567348169630582,13.619056311946569,006,25,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,024,28,7,28,002,005,21.038820614327232,14.383866382825085,006,10,0.3,0,8,1,10,1,1,1,1,1,0
001,008,base,025,28,7,35,002,005,23.71719521097583,14.068571046711874,006,50,0.1,0,8,1,5,1,1,1,1,1,0
001,008,base,001,0,7,7,002,006,8.65709141997624,11.401581500031577,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,002,0,7,14,002,006,8.492631139211264,11.258153719294286,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,003,0,7,21,002,006,7.892581452517094,11.623215163555884,006,10,0.7,0,3,1,10,1,1,1,1,1,0
001,008,base,004,0,7,28,002,006,8.154848715099428,11.147706450690945,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,005,0,7,35,002,006,4.2129970348871426e-4,11.911863496648385,006,100,0.5,0,7,1,25,1,1,1,1,1,0
001,008,base,006,7,7,7,002,006,10.403051801957531,16.10475074828712,006,10,0.7,0,3,1,10,1,1,1,1,1,0
001,008,base,007,7,7,14,002,006,2.874452860928779,15.076578193332582,006,25,0.5,0,5,1,10,1,1,1,1,1,0
001,008,base,008,7,7,21,002,006,2.0211798777351477,14.791992981411736,006,100,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,009,7,7,28,002,006,1.1916460201357306,14.121051777428566,006,150,0.3,0,3,1,5,1,1,1,1,1,0
001,008,base,010,7,7,35,002,006,0.5555156753094683,14.199496814459787,006,100,0.3,0,4,1,10,1,1,1,1,1,0
001,008,base,011,14,7,7,002,006,8.864129238871163,20.016963068969048,006,25,0.5,0,3,1,15,1,1,1,1,1,0
001,008,base,012,14,7,14,002,006,7.5373388331218525,18.821806377295292,006,50,0.3,0,3,1,10,1,1,1,1,1,0
001,008,base,013,14,7,21,002,006,1.6540049315921725,18.393689341222526,006,100,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,014,14,7,28,002,006,0.261292478651978,17.02179306508272,006,50,0.7,0,5,1,5,1,1,1,1,1,0
001,008,base,015,14,7,35,002,006,0.4127977721846338,17.247894232252825,006,100,0.3,0,5,1,5,1,1,1,1,1,0
001,008,base,016,21,7,7,002,006,12.078778347946573,22.212497538883756,006,25,0.7,0,3,1,5,1,1,1,1,1,0
001,008,base,017,21,7,14,002,006,7.689975921739299,20.366094927055027,006,50,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,018,21,7,21,002,006,3.15402134265868,19.46785468782994,006,10,0.7,0,7,1,15,1,1,1,1,1,0
001,008,base,019,21,7,28,002,006,0.0052113152292652745,19.57389731593203,006,200,0.3,0,5,1,5,1,1,1,1,1,0
001,008,base,020,21,7,35,002,006,4.003364212152026,20.332707447445774,006,25,0.7,0,5,1,5,1,1,1,1,1,0
001,008,base,021,28,7,7,002,006,12.516472124508194,27.34774131622875,006,10,0.7,0,5,1,10,1,1,1,1,1,0
001,008,base,022,28,7,14,002,006,2.6391178501387156,24.331014118835792,006,25,0.3,0,7,1,15,1,1,1,1,1,0
001,008,base,023,28,7,21,002,006,0.18116985501615257,24.50483491310633,006,100,0.3,0,6,1,5,1,1,1,1,1,0
001,008,base,024,28,7,28,002,006,2.610600311486625,25.827170027461104,006,25,0.7,0,8,1,5,1,1,1,1,1,0
001,008,base,025,28,7,35,002,006,6.913012078600957,27.58059502625981,006,10,0.5,0,6,1,20,1,1,1,1,1,0
001,008,base,001,0,7,7,002,007,0.26236804879386194,30.322522151535793,006,100,0.3,0,5,1,20,1,1,1,1,1,0
001,008,base,002,0,7,14,002,007,1.5258091157661702,29.620095290902693,006,10,0.7,0,7,1,20,1,1,1,1,1,0
001,008,base,003,0,7,21,002,007,4.382227001293152,32.12983557504587,006,25,0.5,0,3,1,20,1,1,1,1,1,0
001,008,base,004,0,7,28,002,007,0.07007006723893132,34.4307099641274,006,200,0.5,0,3,1,15,1,1,1,1,1,0
001,008,base,005,0,7,35,002,007,0.43819608108186764,33.48271437765661,006,100,0.7,0,3,1,5,1,1,1,1,1,0
001,008,base,006,7,7,7,002,007,1.2411174908361384,35.655187574062865,006,200,0.3,0,3,1,25,1,1,1,1,1,0
001,008,base,007,7,7,14,002,007,0.2392127561166036,36.00874395850886,006,25,0.7,0,6,1,25,1,1,1,1,1,0
001,008,base,008,7,7,21,002,007,7.55166078905643,38.82812825622807,006,25,0.7,0,3,1,5,1,1,1,1,1,0
001,008,base,009,7,7,28,002,007,5.225312685912529,38.43362412444213,006,25,0.5,0,3,1,0,1,1,1,1,1,0
001,008,base,010,7,7,35,002,007,5.108528664193105,40.60215378586368,006,25,0.5,0,3,1,25,1,1,1,1,1,0
001,008,base,011,14,7,7,002,007,0.5059104396311616,42.53405233151368,006,200,0.5,0,3,1,15,1,1,1,1,1,0
001,008,base,012,14,7,14,002,007,0.055409472590734074,46.496839283555836,006,200,0.7,0,3,1,10,1,1,1,1,1,0
001,008,base,013,14,7,21,002,007,0.16285617738310776,47.163468953737954,006,150,0.7,0,3,1,0,1,1,1,1,1,0
001,008,base,014,14,7,28,002,007,0.08118185137670463,46.07929343587033,006,50,0.7,0,5,1,0,1,1,1,1,1,0
001,008,base,015,14,7,35,002,007,7.330888846435965,49.06088488250559,006,10,0.7,0,4,1,25,1,1,1,1,1,0
001,008,base,016,21,7,7,002,007,0.023614180797096932,57.68830497398759,006,150,0.7,0,4,1,20,1,1,1,1,1,0
001,008,base,017,21,7,14,002,007,0.2699339736899308,58.86061919497274,006,200,0.5,0,3,1,20,1,1,1,1,1,0
001,008,base,018,21,7,21,002,007,1.4806295447340594,60.48756626628405,006,50,0.5,0,4,1,0,1,1,1,1,1,0
001,008,base,019,21,7,28,002,007,8.73572395455698,59.39745537582591,006,10,0.5,0,4,1,0,1,1,1,1,1,0
001,008,base,020,21,7,35,002,007,6.653752419503727,60.385329549651445,006,25,0.7,0,3,1,0,1,1,1,1,1,0
001,008,base,021,28,7,7,002,007,2.227906590580421,60.85132070573135,006,200,0.3,0,3,1,20,1,1,1,1,1,0
001,008,base,022,28,7,14,002,007,0.012881443977004369,65.63648623718393,006,200,0.5,0,4,1,10,1,1,1,1,1,0
001,008,base,023,28,7,21,002,007,0.34323960587646196,66.7763635295406,006,200,0.5,0,3,1,5,1,1,1,1,1,0
001,008,base,024,28,7,28,002,007,8.413290884665821,67.08597718772151,006,25,0.7,0,3,1,20,1,1,1,1,1,0
001,008,base,025,28,7,35,002,007,13.089296967453924,68.8941881485306,006,10,0.7,0,3,1,20,1,1,1,1,1,0
001,008,base,001,0,7,7,002,008,0.4895655505495687,15.180954092460613,006,200,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,002,0,7,14,002,008,0.0335930378511158,15.781296447649199,006,200,0.1,0,8,1,25,1,1,1,1,1,0
001,008,base,003,0,7,21,002,008,0.11907088876844177,15.403955651919764,006,100,0.5,0,4,1,25,1,1,1,1,1,0
001,008,base,004,0,7,28,002,008,0.1593897989700187,16.477730255689877,006,200,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,005,0,7,35,002,008,5.674885807448089,17.05433497175115,006,25,0.3,0,3,1,0,1,1,1,1,1,0
001,008,base,006,7,7,7,002,008,1.412299996409676,24.94339849713556,006,200,0.1,0,5,1,15,1,1,1,1,1,0
001,008,base,007,7,7,14,002,008,2.9538726849944403,25.025020344359984,006,25,0.3,0,6,1,20,1,1,1,1,1,0
001,008,base,008,7,7,21,002,008,1.3415192894055428,25.696401712435666,006,25,0.3,0,8,1,20,1,1,1,1,1,0
001,008,base,009,7,7,28,002,008,0.0019827295092718364,25.473794802258276,006,150,0.3,0,6,1,20,1,1,1,1,1,0
001,008,base,010,7,7,35,002,008,0.04127852730076333,25.35725101088187,006,150,0.3,0,5,1,15,1,1,1,1,1,0
001,008,base,011,14,7,7,002,008,8.560388882769296,29.82529394792761,006,25,0.5,0,5,1,10,1,1,1,1,1,0
001,008,base,012,14,7,14,002,008,9.165832849866224,29.85245380447245,006,10,0.5,0,5,1,25,1,1,1,1,1,0
001,008,base,013,14,7,21,002,008,0.025077817194178165,30.274666309347303,006,50,0.7,0,6,1,20,1,1,1,1,1,0
001,008,base,014,14,7,28,002,008,0.0036616996726801855,28.596000243719114,006,100,0.5,0,6,1,15,1,1,1,1,1,0
001,008,base,015,14,7,35,002,008,0.009135479016852443,27.08943634603051,006,150,0.3,0,6,1,10,1,1,1,1,1,0
001,008,base,016,21,7,7,002,008,12.742214422106118,26.161794474642484,006,10,0.5,0,7,1,15,1,1,1,1,1,0
001,008,base,017,21,7,14,002,008,16.507482240678883,26.151349442417867,006,10,0.3,0,5,1,25,1,1,1,1,1,0
001,008,base,018,21,7,21,002,008,18.42222581081285,26.987947710334993,006,25,0.1,0,5,1,25,1,1,1,1,1,0
001,008,base,019,21,7,28,002,008,21.370956589497563,26.95742477306894,006,10,0.3,0,3,1,20,1,1,1,1,1,0
001,008,base,020,21,7,35,002,008,0.10391017598773156,26.180685910542465,006,150,0.3,0,6,1,5,1,1,1,1,1,0
001,008,base,021,28,7,7,002,008,23.221925934225464,19.911383863208663,006,10,0.3,0,5,1,15,1,1,1,1,1,0
001,008,base,022,28,7,14,002,008,20.974675405885034,19.479535341838456,006,10,0.3,0,8,1,15,1,1,1,1,1,0
001,008,base,023,28,7,21,002,008,21.09036476511202,20.34239151329852,006,10,0.3,0,8,1,15,1,1,1,1,1,0
001,008,base,024,28,7,28,002,008,18.26177853213489,20.086048825811748,006,25,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,025,28,7,35,002,008,17.997177123399354,19.860459088494462,006,25,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,001,0,7,7,002,009,15.278422286450839,13.261239780157336,006,150,0.1,0,5,1,5,1,1,1,1,1,0
001,008,base,002,0,7,14,002,009,14.946086492587026,13.039247177158758,006,150,0.1,0,7,1,5,1,1,1,1,1,0
001,008,base,003,0,7,21,002,009,15.081597801941854,13.233859020698231,006,150,0.1,0,6,1,5,1,1,1,1,1,0
001,008,base,004,0,7,28,002,009,15.133827915217028,13.117858748306414,006,50,0.3,0,6,1,5,1,1,1,1,1,0
001,008,base,005,0,7,35,002,009,15.308414478617536,13.349656709176893,006,150,0.1,0,5,1,5,1,1,1,1,1,0
001,008,base,006,7,7,7,002,009,19.847811943980865,17.955958793171476,006,25,0.5,0,5,1,5,1,1,1,1,1,0
001,008,base,007,7,7,14,002,009,5.966966849910551,18.030989097855638,006,50,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,008,7,7,21,002,009,5.751756868980101,17.52092818033279,006,50,0.1,0,6,1,25,1,1,1,1,1,0
001,008,base,009,7,7,28,002,009,0.7822839322134078,17.196865693311516,006,150,0.1,0,6,1,20,1,1,1,1,1,0
001,008,base,010,7,7,35,002,009,6.8569608609307595,17.327652706028967,006,50,0.1,0,5,1,25,1,1,1,1,1,0
001,008,base,011,14,7,7,002,009,26.474248104325316,20.67176690862824,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,008,base,012,14,7,14,002,009,25.267267866312586,20.394208256150687,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,008,base,013,14,7,21,002,009,24.925889036351517,19.937045048251388,006,10,0.5,0,6,1,10,1,1,1,1,1,0
001,008,base,014,14,7,28,002,009,25.886272325276703,19.50199492134297,006,10,0.5,0,4,1,10,1,1,1,1,1,0
001,008,base,015,14,7,35,002,009,25.87697667141155,20.12520851240741,006,10,0.5,0,4,1,10,1,1,1,1,1,0
001,008,base,016,21,7,7,002,009,31.219214556956842,22.966898538554982,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,008,base,017,21,7,14,002,009,24.932757974475248,23.601939892067737,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,008,base,018,21,7,21,002,009,24.924137975519358,23.46054692744312,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,008,base,019,21,7,28,002,009,25.797422585761225,22.997820526430033,006,100,0.1,0,4,1,5,1,1,1,1,1,0
