number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,003,base,001,0,7,7,006,001,30.650341569416284,12.687145970437866,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,003,base,002,0,7,14,006,001,31.27151081275042,13.063294203069079,006,10,0.3,0,3,1,25,1,1,1,1,1,0
001,003,base,003,0,7,21,006,001,31.71472296458757,13.60155806953287,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,003,base,004,0,7,28,006,001,32.40734912563499,13.205139048988192,006,10,0.3,0,3,1,25,1,1,1,1,1,0
001,003,base,005,0,7,35,006,001,33.02953972866021,13.350456324867743,006,10,0.3,0,3,1,25,1,1,1,1,1,0
001,003,base,006,7,7,7,006,001,39.349011502532626,16.699562168411536,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,003,base,007,7,7,14,006,001,39.87039647376412,17.197340773791836,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,003,base,008,7,7,21,006,001,48.844063464279564,17.312368033887722,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,003,base,009,7,7,28,006,001,49.88897493150858,17.417011269505455,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,003,base,010,7,7,35,006,001,51.05749213544234,16.595842055717014,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,003,base,011,14,7,7,006,001,48.19907167207339,17.344221699102793,006,100,0.1,0,5,1,5,1,1,1,1,1,0
001,003,base,012,14,7,14,006,001,49.24551353537162,18.817420061706336,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,003,base,013,14,7,21,006,001,50.245121306229514,18.31333758010174,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,003,base,014,14,7,28,006,001,54.90525290888926,18.785972057383493,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,015,14,7,35,006,001,52.28861378238604,18.41272119097731,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,003,base,016,21,7,7,006,001,49.52527166856598,20.931972535510305,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,003,base,017,21,7,14,006,001,53.82840525140417,20.609575631530074,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,018,21,7,21,006,001,55.02668424759162,19.65271887672796,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,019,21,7,28,006,001,56.24689387424411,20.02358969668001,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,020,21,7,35,006,001,53.60446359422026,20.27357527004123,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,003,base,021,28,7,7,006,001,54.230033407650325,18.251337795162218,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,022,28,7,14,006,001,55.40793728774216,17.69948414870995,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,023,28,7,21,006,001,56.4557142471545,17.692943434864095,006,10,0.3,0,4,1,15,1,1,1,1,1,0
001,003,base,024,28,7,28,006,001,57.634358644255755,17.387214192943745,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,003,base,025,28,7,35,006,001,54.40815237849013,18.86771919231146,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,003,base,001,0,7,7,006,002,32.00677212915732,10.085572286515143,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,003,base,002,0,7,14,006,002,32.27275369561948,9.772931506008053,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,003,base,003,0,7,21,006,002,32.42701642828736,9.484058225238664,006,25,0.1,0,4,1,25,1,1,1,1,1,0
