date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,38.775447845458984,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-24,2021-11-24,46.10935592651367,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-25,2021-11-25,44.48439025878906,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-26,2021-11-26,45.04421615600586,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-27,2021-11-27,48.3399543762207,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-28,2021-11-28,54.709014892578125,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-29,2021-11-29,54.35080337524414,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-11-30,2021-11-30,64.09930419921875,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-01,2021-12-01,65.3701171875,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-02,2021-12-02,67.667022705078125,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-03,2021-12-03,74.125335693359375,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-04,2021-12-04,76.61663055419922,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-05,2021-12-05,78.0753402709961,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-06,2021-12-06,81.58872985839844,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-07,2021-12-07,73.8042221069336,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-08,2021-12-08,64.48454284667969,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-09,2021-12-09,63.53990936279297,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-10,2021-12-10,61.447044372558594,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-11,2021-12-11,56.074729919433594,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-12,2021-12-12,56.512542724609375,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-13,2021-12-13,56.97708511352539,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-14,2021-12-14,57.20625686645508,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-15,2021-12-15,63.64125442504883,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-16,2021-12-16,58.31829833984375,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-17,2021-12-17,59.61638259887695,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-18,2021-12-18,54.866973876953125,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-19,2021-12-19,53.44112777709961,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-20,2021-12-20,50.178951263427734,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-21,2021-12-21,44.71261215209961,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-22,2021-12-22,37.95689392089844,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-23,2021-12-23,44.6473274230957,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-24,2021-12-24,41.51906204223633,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-25,2021-12-25,44.33810806274414,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-26,2021-12-26,45.85166549682617,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-27,2021-12-27,50.59476852416992,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-28,2021-12-28,53.207942962646484,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-29,2021-12-29,54.266910552978516,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-30,2021-12-30,57.94710159301758,xgb,001,005,base,003,001,006,001,006,0,7,7
2021-12-31,2021-12-31,56.201560974121094,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-01,2022-01-01,59.559791564941406,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-02,2022-01-02,57.240055084228516,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-03,2022-01-03,54.8089485168457,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-04,2022-01-04,52.471351623535156,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-05,2022-01-05,56.65378189086914,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-06,2022-01-06,58.296878814697266,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-07,2022-01-07,61.578224182128906,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-08,2022-01-08,63.343441009521484,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-09,2022-01-09,64.5804443359375,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-10,2022-01-10,63.42743682861328,xgb,001,005,base,003,001,006,001,006,0,7,7
2022-01-11,2022-01-11,70.56871032714844,xgb,001,005,base,003,001,006,001,006,0,7,7
