number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,005,base,001,0,7,7,006,001,40.349053541417604,15.01446065305037,003,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,001,23.685154684955005,20.453444859599816,003,1,16,0,relu,none,adam,5e-4,mse,25
001,005,base,001,0,7,7,006,001,21.96618593445178,19.42270493657799,003,1,16,0,relu,none,adam,5e-4,mse,50
001,005,base,001,0,7,7,006,001,24.681208690519018,18.992204636262528,003,1,16,0,relu,none,adam,0.001,mse,10
001,005,base,001,0,7,7,006,001,23.249106449765065,21.168730222171277,003,1,16,0,relu,none,adam,0.001,mse,25
001,005,base,001,0,7,7,006,001,19.632246136484145,16.901260981828656,003,1,16,0,relu,none,adam,0.001,mse,50
001,005,base,001,0,7,7,006,001,23.866158730407882,23.33895031787099,003,1,16,0,relu,none,adam,0.002,mse,10
001,005,base,001,0,7,7,006,001,19.46493118889907,16.512516675458013,003,1,16,0,relu,none,adam,0.002,mse,25
001,005,base,001,0,7,7,006,001,18.144955988026517,14.727721313226196,003,1,16,0,relu,none,adam,0.002,mse,50
001,005,base,001,0,7,7,006,001,20.842045728026225,18.2940066532627,003,1,16,0,relu,none,adam,0.005,mse,10
001,005,base,001,0,7,7,006,001,18.339260584634797,14.86406252630908,003,1,16,0,relu,none,adam,0.005,mse,25
001,005,base,001,0,7,7,006,001,17.484501016862374,14.681219864680292,003,1,16,0,relu,none,adam,0.005,mse,50
001,005,base,001,0,7,7,006,001,31.253962748384076,24.46754801300814,003,1,32,0,relu,none,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,001,24.038080267400247,22.739885189102182,003,1,32,0,relu,none,adam,5e-4,mse,25
001,005,base,001,0,7,7,006,001,20.17861020574453,17.697920100010446,003,1,32,0,relu,none,adam,5e-4,mse,50
001,005,base,001,0,7,7,006,001,25.647322276250158,25.720536191370456,003,1,32,0,relu,none,adam,0.001,mse,10
001,005,base,001,0,7,7,006,001,19.594551029741837,16.721145877567505,003,1,32,0,relu,none,adam,0.001,mse,25
001,005,base,001,0,7,7,006,001,18.20939053523797,15.017925879042968,003,1,32,0,relu,none,adam,0.001,mse,50
001,005,base,001,0,7,7,006,001,22.02957907720656,19.742194738657066,003,1,32,0,relu,none,adam,0.002,mse,10
001,005,base,001,0,7,7,006,001,18.52064692213071,15.28403149516562,003,1,32,0,relu,none,adam,0.002,mse,25
001,005,base,001,0,7,7,006,001,17.60321956202883,14.535097267742103,003,1,32,0,relu,none,adam,0.002,mse,50
001,005,base,001,0,7,7,006,001,19.620763870994576,16.963196543556435,003,1,32,0,relu,none,adam,0.005,mse,10
001,005,base,001,0,7,7,006,001,17.67397802801779,14.687795954724074,003,1,32,0,relu,none,adam,0.005,mse,25
001,005,base,001,0,7,7,006,001,17.169121254810925,15.069539533562466,003,1,32,0,relu,none,adam,0.005,mse,50
001,005,base,001,0,7,7,006,001,25.68412488215893,25.696162519090787,003,1,64,0,relu,none,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,001,21.21537889343416,19.08400803021471,003,1,64,0,relu,none,adam,5e-4,mse,25
001,005,base,001,0,7,7,006,001,18.32241175254147,15.09608924551625,003,1,64,0,relu,none,adam,5e-4,mse,50
001,005,base,001,0,7,7,006,001,21.337759856856938,18.60723144322952,003,1,64,0,relu,none,adam,0.001,mse,10
001,005,base,001,0,7,7,006,001,18.914498238761027,15.640055775585727,003,1,64,0,relu,none,adam,0.001,mse,25
001,005,base,001,0,7,7,006,001,17.468124311149605,14.788385229223758,003,1,64,0,relu,none,adam,0.001,mse,50
001,005,base,001,0,7,7,006,001,19.484461369069045,16.828030551997692,003,1,64,0,relu,none,adam,0.002,mse,10
001,005,base,001,0,7,7,006,001,17.85260366461836,14.687473225992816,003,1,64,0,relu,none,adam,0.002,mse,25
001,005,base,001,0,7,7,006,001,17.01718594840774,15.020011305327234,003,1,64,0,relu,none,adam,0.002,mse,50
001,005,base,001,0,7,7,006,001,18.404640045664117,14.469559839534018,003,1,64,0,relu,none,adam,0.005,mse,10
001,005,base,001,0,7,7,006,001,17.59345306936008,14.594095712283051,003,1,64,0,relu,none,adam,0.005,mse,25
001,005,base,001,0,7,7,006,001,16.596089055673627,15.028177399017594,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,001,0,7,7,006,001,41.82840978167077,15.279477681854972,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,001,25.64250608682215,21.787174864197947,003,2,16,8,relu,relu,adam,5e-4,mse,25
001,005,base,001,0,7,7,006,001,22.253106481993935,19.657363694645074,003,2,16,8,relu,relu,adam,5e-4,mse,50
001,005,base,001,0,7,7,006,001,25.816019633521144,22.420010331787942,003,2,16,8,relu,relu,adam,0.001,mse,10
001,005,base,001,0,7,7,006,001,21.45395597564274,19.377951547839135,003,2,16,8,relu,relu,adam,0.001,mse,25
001,005,base,001,0,7,7,006,001,19.927048004511374,17.006843216299472,003,2,16,8,relu,relu,adam,0.001,mse,50
001,005,base,001,0,7,7,006,001,26.742644927183402,23.664678781440152,003,2,16,8,relu,relu,adam,0.002,mse,10
001,005,base,001,0,7,7,006,001,20.279254506440505,17.39709085737425,003,2,16,8,relu,relu,adam,0.002,mse,25
001,005,base,001,0,7,7,006,001,18.543128233443188,15.594431038783853,003,2,16,8,relu,relu,adam,0.002,mse,50
001,005,base,001,0,7,7,006,001,22.382131756144293,18.96063360640252,003,2,16,8,relu,relu,adam,0.005,mse,10
001,005,base,001,0,7,7,006,001,18.86862989376551,15.947975575581276,003,2,16,8,relu,relu,adam,0.005,mse,25
001,005,base,001,0,7,7,006,001,17.77905969621944,15.29958523394905,003,2,16,8,relu,relu,adam,0.005,mse,50
001,005,base,001,0,7,7,006,001,36.189214339510336,16.19803030893603,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,001,25.72719543617082,25.456300620268433,003,2,16,16,relu,relu,adam,5e-4,mse,25
001,005,base,001,0,7,7,006,001,20.34805679724573,18.359957430767132,003,2,16,16,relu,relu,adam,5e-4,mse,50
001,005,base,001,0,7,7,006,001,28.545299269291352,27.91721657873433,003,2,16,16,relu,relu,adam,0.001,mse,10
001,005,base,001,0,7,7,006,001,20.837466090097184,18.881712627093915,003,2,16,16,relu,relu,adam,0.001,mse,25
001,005,base,001,0,7,7,006,001,18.751160628689657,16.202125643738363,003,2,16,16,relu,relu,adam,0.001,mse,50
001,005,base,001,0,7,7,006,001,23.291771195377667,22.402255898791566,003,2,16,16,relu,relu,adam,0.002,mse,10
