number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,005,base,001,0,7,7,002,001,10.835752198624819,4.423281912532809,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,002,0,7,14,002,001,12.43490961057825,2.878611739029661,003,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,003,0,7,21,002,001,11.366682265093715,4.525331459717906,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,004,0,7,28,002,001,9.45282286718388,6.433660539931754,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,005,0,7,35,002,001,6.220563861919958,5.813948410276719,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,006,7,7,7,002,001,12.821426340625887,3.3433745909997703,003,1,32,0,relu,none,adam,5e-4,mse,10
001,005,base,007,7,7,14,002,001,13.147777214085412,3.311090946351882,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,008,7,7,21,002,001,10.495824426385598,4.656298439897214,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,009,7,7,28,002,001,7.978971161605489,4.108317639952926,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,010,7,7,35,002,001,4.910676193252503,3.186334971679257,003,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,011,14,7,7,002,001,13.498726541980782,3.412467295905655,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,012,14,7,14,002,001,11.580365413229199,4.287545273549756,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,013,14,7,21,002,001,8.725718332154687,3.4933859749565523,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,014,14,7,28,002,001,5.541756542514117,3.626697729503671,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,015,14,7,35,002,001,4.888266418378613,2.736940768972131,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,016,21,7,7,002,001,13.69066204387377,3.1022109276321963,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,017,21,7,14,002,001,9.184809215529933,3.5301329355979063,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,018,21,7,21,002,001,7.071775414498016,3.1174978370386786,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,019,21,7,28,002,001,4.843107932534303,3.0387115221963517,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,020,21,7,35,002,001,3.3217761090567373,3.034969372728329,003,2,16,16,relu,relu,adam,0.001,mse,10
001,005,base,021,28,7,7,002,001,9.954355913053151,4.580426581875583,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,022,28,7,14,002,001,6.033945001869675,4.55589282015515,003,1,32,0,relu,none,adam,5e-4,mse,10
001,005,base,023,28,7,21,002,001,3.5269263661664487,4.556205910446376,003,1,16,0,relu,none,adam,5e-4,mse,25
001,005,base,024,28,7,28,002,001,3.3860715926804397,4.593157377361168,003,2,64,16,relu,relu,adam,5e-4,mse,10
001,005,base,025,28,7,35,002,001,2.7997404414253277,4.5318807318596805,003,1,64,0,relu,none,adam,5e-4,mse,10
001,005,base,001,0,7,7,002,002,4.309868323426825,18.548699757290457,003,1,32,0,relu,none,adam,0.005,mse,10
001,005,base,002,0,7,14,002,002,3.6417799811499303,20.179691629223548,003,1,16,0,relu,none,adam,0.005,mse,25
001,005,base,003,0,7,21,002,002,2.933239105005989,23.37041316693497,003,1,64,0,relu,none,adam,0.005,mse,10
001,005,base,004,0,7,28,002,002,2.3177107868326976,25.295036977809357,003,1,64,0,relu,none,adam,0.005,mse,10
001,005,base,005,0,7,35,002,002,0.8748559353716406,27.560951946914596,003,1,32,0,relu,none,adam,0.005,mse,50
001,005,base,006,7,7,7,002,002,5.274745301344163,30.66837769270304,003,2,16,8,relu,relu,adam,0.005,mse,50
001,005,base,007,7,7,14,002,002,5.393203830382522,33.912045886171825,003,1,16,0,relu,none,adam,0.005,mse,25
001,005,base,008,7,7,21,002,002,3.7844182911625994,35.67959872993738,003,1,32,0,relu,none,adam,0.005,mse,10
001,005,base,009,7,7,28,002,002,0.9088382301171981,35.269160151891356,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,010,7,7,35,002,002,0.8609010465086246,38.30528919093805,003,1,32,0,relu,none,adam,0.005,mse,50
001,005,base,011,14,7,7,002,002,5.870751697160539,42.95833796283693,003,2,16,32,relu,relu,adam,0.005,mse,50
001,005,base,012,14,7,14,002,002,4.353526833715147,46.005588518765386,003,2,16,32,relu,relu,adam,0.005,mse,50
001,005,base,013,14,7,21,002,002,1.9828170344748246,45.09741138267097,003,1,32,0,relu,none,adam,0.002,mse,50
001,005,base,014,14,7,28,002,002,0.9377001287708358,46.66805563129107,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,015,14,7,35,002,002,0.7630961319683014,49.26225640975218,003,2,64,8,relu,relu,adam,0.005,mse,50
001,005,base,016,21,7,7,002,002,6.867931557501611,49.65971045533101,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,017,21,7,14,002,002,2.6129343022417917,50.65996073587948,003,2,32,16,relu,relu,adam,0.005,mse,50
001,005,base,018,21,7,21,002,002,1.3099645967492521,53.35845009433442,003,1,32,0,relu,none,adam,0.005,mse,50
001,005,base,019,21,7,28,002,002,0.6653961826971792,54.66859083325092,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,020,21,7,35,002,002,0.7992644614794829,56.91421871531497,003,2,64,32,relu,relu,adam,0.005,mse,25
001,005,base,021,28,7,7,002,002,4.176736290642304,50.480986129770606,003,2,64,16,relu,relu,adam,0.005,mse,50
001,005,base,022,28,7,14,002,002,1.9336141424716493,55.42333374616969,003,2,32,32,relu,relu,adam,0.005,mse,50
001,005,base,023,28,7,21,002,002,1.0031516210201525,57.78111492642197,003,1,64,0,relu,none,adam,0.005,mse,25
001,005,base,024,28,7,28,002,002,0.7094144968744441,59.29573642661911,003,1,64,0,relu,none,adam,0.005,mse,50
001,005,base,025,28,7,35,002,002,1.2401726757462113,61.39423273738196,003,1,64,0,relu,none,adam,0.005,mse,10
001,005,base,001,0,7,7,002,003,10.200447536954517,8.3078867854456675,003,1,16,0,relu,none,adam,0.005,mse,10
001,005,base,002,0,7,14,002,003,13.098468935486638,7.815057217071613,003,1,16,0,relu,none,adam,5e-4,mse,50
001,005,base,003,0,7,21,002,003,12.294174517287491,7.505573328288482,003,1,16,0,relu,none,adam,5e-4,mse,50
001,005,base,004,0,7,28,002,003,11.48287014708721,7.3263532012074,003,1,32,0,relu,none,adam,0.002,mse,10
001,005,base,005,0,7,35,002,003,13.500634023312578,7.3644681986385,003,1,32,0,relu,none,adam,5e-4,mse,25
001,005,base,006,7,7,7,002,003,16.564074314732338,8.889780701560243,003,1,64,0,relu,none,adam,0.002,mse,10
001,005,base,007,7,7,14,002,003,18.87739598701128,8.674073433841395,003,1,64,0,relu,none,adam,0.001,mse,10
