date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,49.14666920006276,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-24,2021-11-24,44.699047653377065,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-25,2021-11-25,47.09465029537679,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-26,2021-11-26,46.058649091422566,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-27,2021-11-27,51.58472145646811,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-28,2021-11-28,52.171766497194774,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-29,2021-11-29,56.12049006223679,nn,001,007,base,003,001,006,001,003,0,7,7
2021-11-30,2021-11-30,60.848347574472434,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-01,2021-12-01,64.14285899996757,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-02,2021-12-02,62.136630059778696,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-03,2021-12-03,62.282612982392315,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-04,2021-12-04,62.4075801640749,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-05,2021-12-05,64.6234199076891,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-06,2021-12-06,68.48805047571659,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-07,2021-12-07,68.05980453491212,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-08,2021-12-08,67.39628877341748,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-09,2021-12-09,65.94373581409455,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-10,2021-12-10,62.37275606691838,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-11,2021-12-11,57.17294622510672,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-12,2021-12-12,59.446642228961,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-13,2021-12-13,59.321128441393384,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-14,2021-12-14,59.49441292136908,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-15,2021-12-15,60.47465345412493,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-16,2021-12-16,56.588726171851164,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-17,2021-12-17,56.698069560527806,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-18,2021-12-18,55.18985320329667,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-19,2021-12-19,56.924259907007226,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-20,2021-12-20,58.43454514741898,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-21,2021-12-21,53.931515464186674,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-22,2021-12-22,51.428322988748555,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-23,2021-12-23,53.141431725025186,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-24,2021-12-24,50.54348875582219,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-25,2021-12-25,47.36474054008723,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-26,2021-12-26,47.94377589672805,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-27,2021-12-27,50.22135215848685,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-28,2021-12-28,48.97095107287169,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-29,2021-12-29,53.23473962694407,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-30,2021-12-30,58.166400671005256,nn,001,007,base,003,001,006,001,003,0,7,7
2021-12-31,2021-12-31,56.82792482227087,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-01,2022-01-01,58.046819689869885,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-02,2022-01-02,59.25001047402621,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-03,2022-01-03,57.214062058925634,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-04,2022-01-04,56.37109820842743,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-05,2022-01-05,54.68507950007916,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-06,2022-01-06,60.412561073899276,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-07,2022-01-07,61.1264297425747,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-08,2022-01-08,64.02843950986862,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-09,2022-01-09,64.44115724563599,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-10,2022-01-10,61.23443654179574,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-11,2022-01-11,63.16503720581532,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-12,2022-01-12,66.55402835011482,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-13,2022-01-13,71.96537181735039,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-14,2022-01-14,75.8939611941576,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-15,2022-01-15,83.35409189760685,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-16,2022-01-16,85.57860750257969,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-17,2022-01-17,84.13151533007621,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-18,2022-01-18,80.2277237713337,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-19,2022-01-19,84.57149776220322,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-20,2022-01-20,89.03258308172227,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-21,2022-01-21,89.62296004593372,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-22,2022-01-22,96.74148173332215,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-23,2022-01-23,97.33124480843544,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-24,2022-01-24,99.75648373961448,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-25,2022-01-25,103.76269339919091,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-26,2022-01-26,102.75930631756782,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-27,2022-01-27,103.93180234432221,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-28,2022-01-28,104.92034373283386,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-29,2022-01-29,108.63760669231415,nn,001,007,base,003,001,006,001,003,0,7,7
2022-01-30,2022-01-30,114.95615033507347,nn,001,007,base,003,001,006,001,003,0,7,7
