number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,008,base,001,0,7,7,006,001,37.216811443965845,17.516406490885178,001,1,16,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,20.92096867421519,18.09811418971815,001,1,16,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,17.598053293675463,14.171310347867408,001,1,16,0,relu,none,adam,5e-4,mse,100
001,008,base,001,0,7,7,006,001,33.90173223407624,31.53795982110908,001,1,16,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,18.117067629911833,14.2421424504279,001,1,16,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,15.624959867007544,12.038283968664162,001,1,16,0,relu,none,adam,0.001,mse,100
001,008,base,001,0,7,7,006,001,31.05642175005934,28.39283831886759,001,1,16,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,17.197804677678633,13.420518917727962,001,1,16,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,15.02083263784276,12.129180640394704,001,1,16,0,relu,none,adam,0.002,mse,100
001,008,base,001,0,7,7,006,001,25.789519025094243,23.09938324692684,001,1,16,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,16.494799956579307,12.463833996373292,001,1,16,0,relu,none,adam,0.005,mse,50
001,008,base,001,0,7,7,006,001,15.091192731358692,11.831089005316048,001,1,16,0,relu,none,adam,0.005,mse,100
001,008,base,001,0,7,7,006,001,33.10101151857987,28.36693568867198,001,1,32,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,18.602721182700293,15.104532139842318,001,1,32,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,15.832669217974699,12.346771513465614,001,1,32,0,relu,none,adam,5e-4,mse,100
001,008,base,001,0,7,7,006,001,31.643369636724596,28.927213713232653,001,1,32,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,17.283053934811303,13.518342394268327,001,1,32,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,14.607501347591255,11.63874972840576,001,1,32,0,relu,none,adam,0.001,mse,100
001,008,base,001,0,7,7,006,001,29.816104822667572,28.304563304820874,001,1,32,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,16.754712134643327,12.79404916582986,001,1,32,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,14.195673411651876,11.36822080429616,001,1,32,0,relu,none,adam,0.002,mse,100
001,008,base,001,0,7,7,006,001,24.040641419477264,20.822709647546287,001,1,32,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,16.284399804648107,12.306891670328184,001,1,32,0,relu,none,adam,0.005,mse,50
001,008,base,001,0,7,7,006,001,14.629050330512536,11.853348218462918,001,1,32,0,relu,none,adam,0.005,mse,100
001,008,base,001,0,7,7,006,001,33.963467325951534,33.00505984879918,001,1,64,0,relu,none,adam,5e-4,mse,10
001,008,base,001,0,7,7,006,001,17.39183023616078,13.761143211905086,001,1,64,0,relu,none,adam,5e-4,mse,50
001,008,base,001,0,7,7,006,001,14.694261553741038,11.612823168994291,001,1,64,0,relu,none,adam,5e-4,mse,100
001,008,base,001,0,7,7,006,001,31.079013570820806,29.55910977098993,001,1,64,0,relu,none,adam,0.001,mse,10
001,008,base,001,0,7,7,006,001,16.694851433444953,12.901362695472864,001,1,64,0,relu,none,adam,0.001,mse,50
001,008,base,001,0,7,7,006,001,13.332560700973755,10.895376238176828,001,1,64,0,relu,none,adam,0.001,mse,100
001,008,base,001,0,7,7,006,001,26.35678598562258,24.101066103123262,001,1,64,0,relu,none,adam,0.002,mse,10
001,008,base,001,0,7,7,006,001,16.181229358055976,12.299467116941399,001,1,64,0,relu,none,adam,0.002,mse,50
001,008,base,001,0,7,7,006,001,14.060728023765149,11.640811043784328,001,1,64,0,relu,none,adam,0.002,mse,100
001,008,base,001,0,7,7,006,001,20.966839186689793,17.22658905935744,001,1,64,0,relu,none,adam,0.005,mse,10
001,008,base,001,0,7,7,006,001,15.990327527814024,12.102760146507936,001,1,64,0,relu,none,adam,0.005,mse,50
001,008,base,001,0,7,7,006,001,14.256481824291596,12.168876272323548,001,1,64,0,relu,none,adam,0.005,mse,100
