number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,000,age,009,7,7,28,006,003,20.102677452694607,7.1804065783316755,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,010,7,7,35,006,003,20.23126432215601,6.769163526805678,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,011,14,7,7,006,003,24.644379462812598,8.726774668419885,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,012,14,7,14,006,003,24.684163141813208,6.871814791236766,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,013,14,7,21,006,003,25.092836500411625,6.497264434901044,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,014,14,7,28,006,003,24.289677031872504,7.05353991956287,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,015,14,7,35,006,003,23.12317600953274,8.046257761059756,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,016,21,7,7,006,003,28.482375022840454,8.040142744473417,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,017,21,7,14,006,003,28.463043992615624,7.333998168573412,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,018,21,7,21,006,003,28.22404557589792,6.940589011094778,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,019,21,7,28,006,003,26.789789480838426,7.8572991798411245,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,020,21,7,35,006,003,26.65674245104631,8.017274623912915,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,021,28,7,7,006,003,31.86219579852186,9.66763922536611,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,022,28,7,14,006,003,31.219694626618193,8.438234346253937,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,023,28,7,21,006,003,30.08366120798492,7.684791748794414,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,024,28,7,28,006,003,28.232318661744426,8.626946559629086,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,025,28,7,35,006,003,27.59870657997157,8.969499149960798,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,001,0,7,7,006,004,5.559835586248317,10.054343803295675,003,1,64,0,relu,none,adam,0.005,mse,50
001,000,age,002,0,7,14,006,004,13.88243959776258,10.78940854585069,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,003,0,7,21,006,004,13.74778566319204,9.765899597554233,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,004,0,7,28,006,004,13.186526894295866,10.501774595370684,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,005,0,7,35,006,004,13.787144035819823,10.357629990496665,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,006,7,7,7,006,004,18.832730783392968,14.946431674397003,003,1,32,0,relu,none,adam,5e-4,mse,10
001,000,age,007,7,7,14,006,004,19.856097646480986,12.85839673789536,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,008,7,7,21,006,004,19.741180392304454,12.37084856961316,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,009,7,7,28,006,004,18.97449080583865,12.564809781503296,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,010,7,7,35,006,004,18.480621152372787,12.614002575839597,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,011,14,7,7,006,004,23.842927024289406,17.60124221987573,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,012,14,7,14,006,004,23.957595915085303,16.230818500504494,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,013,14,7,21,006,004,23.663641618919073,15.403486925554368,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,014,14,7,28,006,004,22.639895121040514,16.015548802370418,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,015,14,7,35,006,004,22.62429451211471,15.666827756505615,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,016,21,7,7,006,004,27.207986055361246,19.490812762889878,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,017,21,7,14,006,004,27.020920345455465,18.465186950986276,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,018,21,7,21,006,004,26.288685030683173,18.212869232017614,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,019,21,7,28,006,004,26.846475800919226,17.24937938375245,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,020,21,7,35,006,004,25.287002432366492,18.585861915877643,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,021,28,7,7,006,004,29.842004412709013,22.054618521159707,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,022,28,7,14,006,004,29.031252880658684,20.786144233372223,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,023,28,7,21,006,004,28.63612490748401,20.202490785248546,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,024,28,7,28,006,004,27.577966795914662,20.346845954075246,003,1,16,0,relu,none,adam,5e-4,mse,10
001,000,age,025,28,7,35,006,004,25.912420662092924,22.087476097001215,003,1,16,0,relu,none,adam,5e-4,mse,10
