date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,54.337364196777344,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-24,2021-11-24,50.281463623046875,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-25,2021-11-25,47.79150390625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-26,2021-11-26,47.79150390625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-27,2021-11-27,46.92607116699219,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-28,2021-11-28,50.901954650878906,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-29,2021-11-29,54.46226501464844,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-11-30,2021-11-30,57.806114196777344,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-01,2021-12-01,57.68396759033203,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-02,2021-12-02,54.88146209716797,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-03,2021-12-03,59.135162353515625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-04,2021-12-04,61.330570220947266,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-05,2021-12-05,69.2834243774414,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-06,2021-12-06,60.148101806640625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-07,2021-12-07,56.126930236816406,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-08,2021-12-08,59.135162353515625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-09,2021-12-09,58.25452423095703,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-10,2021-12-10,53.23813247680664,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-11,2021-12-11,49.25862503051758,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-12,2021-12-12,49.348541259765625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-13,2021-12-13,49.59878921508789,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-14,2021-12-14,46.92607116699219,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-15,2021-12-15,54.88146209716797,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-16,2021-12-16,51.47176742553711,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-17,2021-12-17,52.44378662109375,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-18,2021-12-18,49.348541259765625,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-19,2021-12-19,52.45899200439453,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-20,2021-12-20,43.725704193115234,xgb,001,009,base,003,001,006,001,006,0,7,7
2021-12-21,2021-12-21,45.70159149169922,xgb,001,009,base,003,001,006,001,006,0,7,7
