number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,001,base,001,0,7,7,006,001,35.66807318828462,13.412897283133587,003,1,16,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,23.021536995395966,16.211256178794706,003,1,16,0,relu,none,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,19.25723407256204,15.933052293682236,003,1,16,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,23.464697273580093,14.197282383196855,003,1,16,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,18.626559329729794,15.212760452551962,003,1,16,0,relu,none,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,16.838883257686447,14.070692106464504,003,1,16,0,relu,none,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,20.60212776956325,17.378189513439242,003,1,16,0,relu,none,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,17.561986369492736,14.429458726372614,003,1,16,0,relu,none,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,15.7096108134342,13.131843621596357,003,1,16,0,relu,none,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,17.70561247186096,14.342014538365431,003,1,16,0,relu,none,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,15.151347775839639,12.860936339489557,003,1,16,0,relu,none,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,14.04533849491577,13.981703851147158,003,1,16,0,relu,none,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,24.380831377147235,13.62333243376264,003,1,32,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,19.080991023008075,16.04016774202495,003,1,32,0,relu,none,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,17.598666839163464,14.578629540022167,003,1,32,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,21.24620266559494,17.420229804561124,003,1,32,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,17.43961769677442,14.422149811367307,003,1,32,0,relu,none,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,15.783365242052554,13.312750381713768,003,1,32,0,relu,none,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,18.934224026662715,15.640959669418834,003,1,32,0,relu,none,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,16.012191937375718,13.40297078351482,003,1,32,0,relu,none,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,14.622274511672734,12.92102395221893,003,1,32,0,relu,none,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,17.739387182141357,14.996599702620248,003,1,32,0,relu,none,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.801813279041241,12.98487779136892,003,1,32,0,relu,none,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.814492173841662,16.378114333630773,003,1,32,0,relu,none,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,21.50874899773254,16.972632255582408,003,1,64,0,relu,none,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,18.261616970076727,15.246096943524792,003,1,64,0,relu,none,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,16.602590096481176,14.020457847701714,003,1,64,0,relu,none,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,19.696780249583792,15.916045525160092,003,1,64,0,relu,none,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,16.780261411643966,14.105239638273128,003,1,64,0,relu,none,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,14.41164833870404,13.023580406373851,003,1,64,0,relu,none,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,17.826736228888592,14.650823809864308,003,1,64,0,relu,none,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,15.743769201849164,13.376364097483899,003,1,64,0,relu,none,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,13.490851306645103,14.044845788056291,003,1,64,0,relu,none,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,16.224127900145756,13.399164659832094,003,1,64,0,relu,none,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.083969617136155,13.465521410364302,003,1,64,0,relu,none,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.814815368271084,17.10860841231559,003,1,64,0,relu,none,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,36.86072725903957,14.022862446568327,003,2,16,8,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,21.63951000614418,15.070847712437056,003,2,16,8,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,19.720839971551943,16.933208586895915,003,2,16,8,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,25.552960582153872,13.634604143137842,003,2,16,8,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,19.654992350516636,15.664586789233587,003,2,16,8,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,17.05830898779777,14.43069551966778,003,2,16,8,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,22.295293283679214,15.936149362508703,003,2,16,8,relu,relu,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,16.952048197818325,14.302071042116816,003,2,16,8,relu,relu,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,14.871653648910694,12.973916285596,003,2,16,8,relu,relu,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,19.133478892014825,15.678152158756896,003,2,16,8,relu,relu,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,15.515890689058171,12.903102471692266,003,2,16,8,relu,relu,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.623539879210796,14.322449260965985,003,2,16,8,relu,relu,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,33.061626906947986,12.935650054535868,003,2,16,16,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,20.852342350498393,16.718956513815478,003,2,16,16,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,18.275558370929254,15.897906308993175,003,2,16,16,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,22.78595873244391,17.957623547585996,003,2,16,16,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,19.25418321398637,16.652840114324675,003,2,16,16,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,16.11656820742833,13.930058656206318,003,2,16,16,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,20.55550585925241,16.70379200557878,003,2,16,16,relu,relu,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,16.576675504556412,13.958643048009705,003,2,16,16,relu,relu,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,14.012143031018907,12.977638838308454,003,2,16,16,relu,relu,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,19.110396250349226,16.653238208332976,003,2,16,16,relu,relu,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.576863087657454,12.957516622229459,003,2,16,16,relu,relu,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.252281629565148,15.150311742082483,003,2,16,16,relu,relu,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,27.498577191472393,13.755232499942569,003,2,16,32,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,21.463081856829156,18.759487358290492,003,2,16,32,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,17.22459182623662,14.965001044562985,003,2,16,32,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,22.60275829918689,19.343367935004455,003,2,16,32,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,18.66205509250849,16.33376347489393,003,2,16,32,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,15.042743051549467,13.172327781276374,003,2,16,32,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,19.61224415272489,16.7361095752799,003,2,16,32,relu,relu,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,15.803836754967614,13.587541722287204,003,2,16,32,relu,relu,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,13.330365898897647,13.151773866797326,003,2,16,32,relu,relu,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,17.654368803700226,15.646239170307842,003,2,16,32,relu,relu,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,13.834481878350989,13.032980974910464,003,2,16,32,relu,relu,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.332535565852288,16.52099915292024,003,2,16,32,relu,relu,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,28.746214103994262,12.423992695076596,003,2,32,8,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,18.894018545017374,15.545185440074222,003,2,32,8,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,18.107732607517296,14.962662835105055,003,2,32,8,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,20.873376821761866,15.940896548971086,003,2,32,8,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,17.171711037209906,14.225781538564505,003,2,32,8,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,15.965603526780432,13.409022147948933,003,2,32,8,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,19.08597316896775,15.634021513053302,003,2,32,8,relu,relu,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,15.940255738961227,13.523282542602882,003,2,32,8,relu,relu,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,13.444299764197192,13.260782823996271,003,2,32,8,relu,relu,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,17.322746961079662,14.252536816581216,003,2,32,8,relu,relu,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,14.715939700675303,12.766377209091766,003,2,32,8,relu,relu,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.200937448732361,14.64058659230816,003,2,32,8,relu,relu,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,23.70979713053838,15.144813915046424,003,2,32,16,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,19.70536566262922,16.65620410579203,003,2,32,16,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,16.259227611061874,14.052856059384412,003,2,32,16,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,19.558547073466723,16.468128236208198,003,2,32,16,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,16.955775975036303,14.313990236061127,003,2,32,16,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,13.993917975466115,12.996800581588083,003,2,32,16,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,19.10089005342882,16.2174323594012,003,2,32,16,relu,relu,adam,0.002,mse,10
001,001,base,001,0,7,7,006,001,15.489625053932842,13.577030231043222,003,2,32,16,relu,relu,adam,0.002,mse,25
001,001,base,001,0,7,7,006,001,12.903851870587253,14.02053039756983,003,2,32,16,relu,relu,adam,0.002,mse,50
001,001,base,001,0,7,7,006,001,17.409476191281307,14.384710489262357,003,2,32,16,relu,relu,adam,0.005,mse,10
001,001,base,001,0,7,7,006,001,13.69998651109734,13.317475861303015,003,2,32,16,relu,relu,adam,0.005,mse,25
001,001,base,001,0,7,7,006,001,13.36251871038995,16.711093763848467,003,2,32,16,relu,relu,adam,0.005,mse,50
001,001,base,001,0,7,7,006,001,23.221493280671346,16.653572389773316,003,2,32,32,relu,relu,adam,5e-4,mse,10
001,001,base,001,0,7,7,006,001,18.17677754184485,15.720953144062147,003,2,32,32,relu,relu,adam,5e-4,mse,25
001,001,base,001,0,7,7,006,001,15.469605063999508,13.590129389358466,003,2,32,32,relu,relu,adam,5e-4,mse,50
001,001,base,001,0,7,7,006,001,20.353206764347227,17.004664377819633,003,2,32,32,relu,relu,adam,0.001,mse,10
001,001,base,001,0,7,7,006,001,16.86284769956433,14.6211935850068,003,2,32,32,relu,relu,adam,0.001,mse,25
001,001,base,001,0,7,7,006,001,13.907304328975306,12.980798688229674,003,2,32,32,relu,relu,adam,0.001,mse,50
001,001,base,001,0,7,7,006,001,17.83187697850734,15.340369189653535,003,2,32,32,relu,relu,adam,0.002,mse,10
