number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid_lr,rmse_train,rmse_test
001,008,base,001,0,7,7,006,001,001,13.723761326086413,17.939560824299345
001,008,base,001,0,7,7,006,002,001,13.335971185846471,11.158413664654153
001,008,base,001,0,7,7,006,003,001,12.23697107444439,6.849079880255814
001,008,base,001,0,7,7,006,004,001,11.718730174061767,8.188991457480862
001,008,base,002,0,7,14,006,001,001,12.195547617011613,18.135849103843324
001,008,base,002,0,7,14,006,002,001,12.005704770884709,12.529908262082223
001,008,base,002,0,7,14,006,003,001,11.234325899898657,8.190858329060791
001,008,base,002,0,7,14,006,004,001,10.850016110384452,8.809959017488106
001,008,base,003,0,7,21,006,001,001,7.450413952202154,30.219383931523883
001,008,base,003,0,7,21,006,002,001,10.300143861082775,14.15331671687158
001,008,base,003,0,7,21,006,003,001,9.931120943051562,10.6960335010443
001,008,base,003,0,7,21,006,004,001,9.98711558683161,11.083358740782083
001,008,base,004,0,7,28,006,001,001,1.8660530524369933e-13,71.15661741977779
001,008,base,004,0,7,28,006,002,001,9.128777139868575,19.748041221190025
001,008,base,004,0,7,28,006,003,001,9.179649225671035,13.401198052056998
001,008,base,004,0,7,28,006,004,001,9.473168238950697,12.410482118814071
001,008,base,005,0,7,35,006,001,001,5.239276013551705e-13,81.26149372810717
001,008,base,005,0,7,35,006,002,001,6.876098909025017,38.20787787240158
001,008,base,005,0,7,35,006,003,001,8.826105032664145,13.935916870980714
001,008,base,005,0,7,35,006,004,001,9.113114647426153,11.22326153257292
001,008,base,006,7,7,7,006,001,001,19.595237922833515,21.65519919890854
001,008,base,006,7,7,7,006,002,001,18.691980126424788,14.863587755590027
001,008,base,006,7,7,7,006,003,001,16.78116163601684,12.638381341912835
001,008,base,006,7,7,7,006,004,001,16.35645666059779,10.61861344282366
001,008,base,007,7,7,14,006,001,001,15.432954732133688,26.651499452148652
001,008,base,007,7,7,14,006,002,001,16.22382960700934,16.72704971429356
001,008,base,007,7,7,14,006,003,001,15.13208814828684,13.029612311018175
001,008,base,007,7,7,14,006,004,001,14.900406671052783,13.655805117807807
001,008,base,008,7,7,21,006,001,001,7.931762537911066,53.76849263898593
001,008,base,008,7,7,21,006,002,001,14.65116126103423,21.13234175431953
001,008,base,008,7,7,21,006,003,001,13.662484779741654,16.420814006989186
001,008,base,008,7,7,21,006,004,001,13.940361929472797,18.116845248927465
001,008,base,009,7,7,28,006,001,001,1.977360812485244e-12,94.47405374614165
001,008,base,009,7,7,28,006,002,001,13.841581519442267,30.952209979413304
001,008,base,009,7,7,28,006,003,001,13.16626311342426,18.786140318778184
001,008,base,009,7,7,28,006,004,001,13.264125631345323,17.084320456573906
001,008,base,010,7,7,35,006,001,001,1.7757773425783383e-12,172.9997145275493
001,008,base,010,7,7,35,006,002,001,11.356590049925513,53.41633135862578
001,008,base,010,7,7,35,006,003,001,12.267231345340402,22.572885104505396
