number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_nn,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,009,base,001,0,7,7,006,001,22.458311780780583,19.123966596058004,003,1,16,0,relu,none,adam,5e-4,mse,10
001,009,base,001,0,7,7,006,001,16.663902084696517,15.307760946690948,003,1,16,0,relu,none,adam,5e-4,mse,25
001,009,base,001,0,7,7,006,001,13.639130985430452,13.471300569276082,003,1,16,0,relu,none,adam,5e-4,mse,50
001,009,base,001,0,7,7,006,001,20.45596630401088,19.971353654536312,003,1,16,0,relu,none,adam,0.001,mse,10
001,009,base,001,0,7,7,006,001,13.366891091663843,12.501852921514425,003,1,16,0,relu,none,adam,0.001,mse,25
001,009,base,001,0,7,7,006,001,10.202669729867116,11.921366534026951,003,1,16,0,relu,none,adam,0.001,mse,50
001,009,base,001,0,7,7,006,001,15.963912896558133,14.659148939168862,003,1,16,0,relu,none,adam,0.002,mse,10
001,009,base,001,0,7,7,006,001,11.456519281123784,11.416934464090637,003,1,16,0,relu,none,adam,0.002,mse,25
001,009,base,001,0,7,7,006,001,8.82582980069232,13.074700199225553,003,1,16,0,relu,none,adam,0.002,mse,50
001,009,base,001,0,7,7,006,001,13.310230087538551,12.47918809900764,003,1,16,0,relu,none,adam,0.005,mse,10
001,009,base,001,0,7,7,006,001,10.219063771389704,11.786970936534065,003,1,16,0,relu,none,adam,0.005,mse,25
001,009,base,001,0,7,7,006,001,8.42217731444541,13.640308244124363,003,1,16,0,relu,none,adam,0.005,mse,50
001,009,base,001,0,7,7,006,001,20.84350043600163,20.430430126445728,003,1,32,0,relu,none,adam,5e-4,mse,10
001,009,base,001,0,7,7,006,001,13.084779285606263,12.759100668076577,003,1,32,0,relu,none,adam,5e-4,mse,25
001,009,base,001,0,7,7,006,001,10.015258972411127,12.032056220645426,003,1,32,0,relu,none,adam,5e-4,mse,50
001,009,base,001,0,7,7,006,001,15.457792474148821,14.06146482402231,003,1,32,0,relu,none,adam,0.001,mse,10
001,009,base,001,0,7,7,006,001,11.103817444540997,12.275824101148766,003,1,32,0,relu,none,adam,0.001,mse,25
001,009,base,001,0,7,7,006,001,8.427359042611407,13.464947274888479,003,1,32,0,relu,none,adam,0.001,mse,50
001,009,base,001,0,7,7,006,001,13.463570622330488,13.667362167012104,003,1,32,0,relu,none,adam,0.002,mse,10
001,009,base,001,0,7,7,006,001,9.419950908796936,12.033720331086046,003,1,32,0,relu,none,adam,0.002,mse,25
001,009,base,001,0,7,7,006,001,7.621777020521149,14.960087151888338,003,1,32,0,relu,none,adam,0.002,mse,50
