date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,41.80010986328125,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-24,2021-11-24,40.175025939941406,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-25,2021-11-25,42.173377990722656,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-26,2021-11-26,44.552513122558594,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-27,2021-11-27,47.847599029541016,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-28,2021-11-28,44.30789566040039,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-29,2021-11-29,45.678733825683594,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-11-30,2021-11-30,54.66850280761719,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-01,2021-12-01,61.75774383544922,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-02,2021-12-02,57.080265045166016,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-03,2021-12-03,60.03096008300781,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-04,2021-12-04,60.00611877441406,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-05,2021-12-05,63.17707824707031,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-06,2021-12-06,65.08837890625,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-07,2021-12-07,65.43553161621094,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-08,2021-12-08,63.041934967041016,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-09,2021-12-09,66.50287628173828,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-10,2021-12-10,62.175392150878906,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-11,2021-12-11,53.9970703125,xgb,001,007,base,003,001,006,001,006,0,7,7
2021-12-12,2021-12-12,55.834529876708984,xgb,001,007,base,003,001,006,001,006,0,7,7
