date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,66.52683238938135,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-24,2021-11-24,59.93667995348269,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-25,2021-11-25,56.47338316932722,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-26,2021-11-26,50.83477106903222,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-27,2021-11-27,61.71945922934904,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-28,2021-11-28,63.912409402986945,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-29,2021-11-29,58.52665709313117,lr,001,006,base,003,001,006,001,001,0,7,7
2021-11-30,2021-11-30,44.99639057274517,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-01,2021-12-01,55.93735482187193,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-02,2021-12-02,52.369950028570976,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-03,2021-12-03,61.687289618780795,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-04,2021-12-04,63.81588484559467,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-05,2021-12-05,64.62034227775194,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-06,2021-12-06,65.01881039407142,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-07,2021-12-07,73.92628350510364,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-08,2021-12-08,56.5830905557586,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-09,2021-12-09,53.15023593433911,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-10,2021-12-10,50.62597114548912,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-11,2021-12-11,53.412629515561946,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-12,2021-12-12,55.74137567171065,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-13,2021-12-13,59.866981801157564,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-14,2021-12-14,61.652041929950535,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-15,2021-12-15,49.00038793016875,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-16,2021-12-16,61.051284288990416,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-17,2021-12-17,61.38639592190542,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-18,2021-12-18,53.467122970901514,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-19,2021-12-19,60.599691108294884,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-20,2021-12-20,70.43082117982121,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-21,2021-12-21,53.63941897791425,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-22,2021-12-22,52.6419353659131,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-23,2021-12-23,43.661763682127415,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-24,2021-12-24,46.086409450257676,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-25,2021-12-25,43.445857618818984,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-26,2021-12-26,32.768966557286305,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-27,2021-12-27,39.20341793259127,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-28,2021-12-28,39.69747302830885,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-29,2021-12-29,45.33288191724182,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-30,2021-12-30,48.61263971026552,lr,001,006,base,003,001,006,001,001,0,7,7
2021-12-31,2021-12-31,44.73609432543868,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-01,2022-01-01,50.067402539251574,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-02,2022-01-02,58.78847381658486,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-03,2022-01-03,78.26389501435908,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-04,2022-01-04,72.36515917374318,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-05,2022-01-05,68.70850374843224,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-06,2022-01-06,71.70890341426805,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-07,2022-01-07,66.03107744908398,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-08,2022-01-08,73.37020348138465,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-09,2022-01-09,64.4097441390471,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-10,2022-01-10,52.71409127725283,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-11,2022-01-11,61.420364747731554,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-12,2022-01-12,68.82086966696536,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-13,2022-01-13,72.6328254423043,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-14,2022-01-14,72.88178320146494,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-15,2022-01-15,75.94054692228117,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-16,2022-01-16,83.83947659412499,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-17,2022-01-17,81.46286451354995,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-18,2022-01-18,76.31485998428107,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-19,2022-01-19,78.42437649075245,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-20,2022-01-20,96.41129660271483,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-21,2022-01-21,94.28916912231014,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-22,2022-01-22,102.51084819076962,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-23,2022-01-23,101.73104669432145,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-24,2022-01-24,105.10315919479585,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-25,2022-01-25,102.97182033594069,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-26,2022-01-26,103.72862734431736,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-27,2022-01-27,110.31404255200438,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-28,2022-01-28,109.85296124670143,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-29,2022-01-29,102.57119919624297,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-30,2022-01-30,107.76875288895363,lr,001,006,base,003,001,006,001,001,0,7,7
2022-01-31,2022-01-31,111.2200157305072,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-01,2022-02-01,135.0100839604938,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-02,2022-02-02,130.17251286306853,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-03,2022-02-03,130.35519013354715,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-04,2022-02-04,135.53243851470438,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-05,2022-02-05,129.68451645424622,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-06,2022-02-06,120.66515806563154,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-07,2022-02-07,122.27862965143468,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-08,2022-02-08,124.83276933319301,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-09,2022-02-09,122.05587612881585,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-10,2022-02-10,128.11645774853014,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-11,2022-02-11,122.986289166916,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-12,2022-02-12,121.32639509247402,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-13,2022-02-13,119.9235685889556,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-14,2022-02-14,120.249443266986,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-15,2022-02-15,111.73269295373815,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-16,2022-02-16,114.75841833640824,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-17,2022-02-17,103.81678394529318,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-18,2022-02-18,105.1084574490806,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-19,2022-02-19,111.1410385863991,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-20,2022-02-20,106.37082028934186,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-21,2022-02-21,109.91888320128218,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-22,2022-02-22,120.17499685028719,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-23,2022-02-23,122.15185502944017,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-24,2022-02-24,125.52981063615603,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-25,2022-02-25,127.46739244636674,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-26,2022-02-26,137.27943027815414,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-27,2022-02-27,123.4344660895117,lr,001,006,base,003,001,006,001,001,0,7,7
2022-02-28,2022-02-28,111.64657404225633,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-01,2022-03-01,111.94659233698745,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-02,2022-03-02,115.60347678044155,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-03,2022-03-03,121.42602045189972,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-04,2022-03-04,119.64906483741262,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-05,2022-03-05,111.15822452514526,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-06,2022-03-06,114.41806078499734,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-07,2022-03-07,112.2147825338284,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-08,2022-03-08,114.43607491657346,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-09,2022-03-09,131.55929218351187,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-10,2022-03-10,135.5830298671942,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-11,2022-03-11,131.19604288692392,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-12,2022-03-12,128.76331280330672,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-13,2022-03-13,127.77141439478169,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-14,2022-03-14,119.82060889056098,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-15,2022-03-15,114.69182534125021,lr,001,006,base,003,001,006,001,001,0,7,7
2022-03-16,2022-03-16,123.914103894693,lr,001,006,base,003,001,006,001,001,0,7,7
