number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,002,base,001,0,7,7,002,001,7.158583026882918,3.5566141391446924,006,10,0.1,0,8,1,20,1,1,1,1,1,0
001,002,base,002,0,7,14,002,001,13.455507629461069,3.6757755327215125,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,003,0,7,21,002,001,8.129826891631556,2.95607517935877,006,10,0.1,0,5,1,15,1,1,1,1,1,0
001,002,base,004,0,7,28,002,001,7.360173241370236,2.7240970284214163,006,10,0.1,0,6,1,15,1,1,1,1,1,0
001,002,base,005,0,7,35,002,001,5.278734487653498,2.070345481990934,006,10,0.1,0,5,1,20,1,1,1,1,1,0
001,002,base,006,7,7,7,002,001,13.458005662987441,3.597370142166093,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,007,7,7,14,002,001,8.130567268809942,3.0700399810589305,006,10,0.1,0,5,1,15,1,1,1,1,1,0
001,002,base,008,7,7,21,002,001,9.455020355414755,3.036162330580577,006,10,0.1,0,5,1,10,1,1,1,1,1,0
001,002,base,009,7,7,28,002,001,6.803857585364476,2.3732349492132365,006,10,0.1,0,4,1,10,1,1,1,1,1,0
001,002,base,010,7,7,35,002,001,4.463330046826212,2.044918814509515,006,10,0.1,0,4,1,10,1,1,1,1,1,0
001,002,base,011,14,7,7,002,001,8.211542684495546,3.4566195234695822,006,10,0.1,0,3,1,15,1,1,1,1,1,0
001,002,base,012,14,7,14,002,001,12.288030707674633,3.354921664247204,006,10,0.1,0,5,1,5,1,1,1,1,1,0
001,002,base,013,14,7,21,002,001,5.280063889847496,2.914630283940615,006,10,0.1,0,4,1,20,1,1,1,1,1,0
001,002,base,014,14,7,28,002,001,6.44027456632935,2.724134994127727,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,015,14,7,35,002,001,0.8910988218681886,2.6530902147154953,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,016,21,7,7,002,001,9.463995930905595,3.192362747928473,006,10,0.1,0,5,1,10,1,1,1,1,1,0
001,002,base,017,21,7,14,002,001,9.272400175687519,3.17307561056824,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,018,21,7,21,002,001,6.44027456632935,3.082479833054132,006,10,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,019,21,7,28,002,001,0.8893270116571571,2.9090905179367135,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,020,21,7,35,002,001,0.45539430682594945,2.974967441944525,006,10,0.3,0,3,1,0,1,1,1,1,1,0
001,002,base,021,28,7,7,002,001,5.609199533866354,4.571776081904821,006,10,0.1,0,3,1,15,1,1,1,1,1,0
001,002,base,022,28,7,14,002,001,2.7540023892718897,4.539825283947129,006,25,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,023,28,7,21,002,001,1.1327088542595085,4.46921677445746,006,25,0.1,0,4,1,5,1,1,1,1,1,0
001,002,base,024,28,7,28,002,001,7.387202573871803e-4,4.456908087485205,006,50,0.3,0,4,1,5,1,1,1,1,1,0
001,002,base,025,28,7,35,002,001,0.041974013164839855,4.448671142683657,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,002,base,001,0,7,7,002,002,0.8654414571174979,40.62791593737804,006,25,0.7,0,3,1,15,1,1,1,1,1,0
001,002,base,002,0,7,14,002,002,1.6060976919128283,42.52224857776257,006,10,0.7,0,3,1,5,1,1,1,1,1,0
001,002,base,003,0,7,21,002,002,5.850722195314942e-4,47.495762042556365,006,100,0.3,0,8,1,10,1,1,1,1,1,0
001,002,base,004,0,7,28,002,002,4.290656348794575e-4,48.79363026176569,006,100,0.5,0,8,1,5,1,1,1,1,1,0
001,002,base,005,0,7,35,002,002,4.2767093467631237e-4,50.76923497613412,006,50,0.7,0,7,1,5,1,1,1,1,1,0
001,002,base,006,7,7,7,002,002,0.01081366474954015,46.82029651502957,006,25,0.7,0,6,1,5,1,1,1,1,1,0
001,002,base,007,7,7,14,002,002,1.0120258206387427,52.32192335992278,006,10,0.5,0,3,1,15,1,1,1,1,1,0
001,002,base,008,7,7,21,002,002,0.3438107941591211,53.46167037740811,006,25,0.5,0,3,1,25,1,1,1,1,1,0
001,002,base,009,7,7,28,002,002,4.906313684106932e-4,56.17990908155869,006,50,0.7,0,4,1,10,1,1,1,1,1,0
001,002,base,010,7,7,35,002,002,3.574631675654294e-4,55.10935414063159,006,100,0.7,0,8,1,10,1,1,1,1,1,0
001,002,base,011,14,7,7,002,002,0.7956266090862756,55.79303142754429,006,10,0.7,0,4,1,20,1,1,1,1,1,0
001,002,base,012,14,7,14,002,002,0.30732370384838387,55.85230740205898,006,25,0.7,0,3,1,0,1,1,1,1,1,0
001,002,base,013,14,7,21,002,002,0.03186815894114858,58.34355773035432,006,50,0.7,0,3,1,5,1,1,1,1,1,0
001,002,base,014,14,7,28,002,002,0.012642025955542634,60.35043617859287,006,50,0.7,0,3,1,10,1,1,1,1,1,0
001,002,base,015,14,7,35,002,002,0.4373778889491628,61.78712349004648,006,10,0.7,0,3,1,5,1,1,1,1,1,0
001,002,base,016,21,7,7,002,002,1.034815172852424,59.01356048353188,006,10,0.7,0,3,1,15,1,1,1,1,1,0
001,002,base,017,21,7,14,002,002,0.22435236979859524,59.995947422801926,006,25,0.7,0,3,1,10,1,1,1,1,1,0
001,002,base,018,21,7,21,002,002,9.032687134465654e-4,61.49563316087719,006,200,0.3,0,3,1,5,1,1,1,1,1,0
001,002,base,019,21,7,28,002,002,0.07627216309354086,62.47902352502601,006,25,0.7,0,3,1,5,1,1,1,1,1,0
001,002,base,020,21,7,35,002,002,4.2050443555929586e-4,65.07638059122186,006,25,0.7,0,5,1,0,1,1,1,1,1,0
001,002,base,021,28,7,7,002,002,0.018401854316301713,61.21875125122062,006,100,0.7,0,3,1,20,1,1,1,1,1,0
001,002,base,022,28,7,14,002,002,0.002815029435965326,62.75577645444144,006,200,0.3,0,3,1,0,1,1,1,1,1,0
001,002,base,023,28,7,21,002,002,0.11788254876670146,64.02430885288373,006,25,0.7,0,3,1,0,1,1,1,1,1,0
001,002,base,024,28,7,28,002,002,3.9799384148377797e-4,65.40935445610646,006,100,0.7,0,8,1,0,1,1,1,1,1,0
001,002,base,025,28,7,35,002,002,4.416471155318688e-4,66.81101771569797,006,50,0.5,0,6,1,0,1,1,1,1,1,0
001,002,base,001,0,7,7,002,003,10.332246670192369,12.036324239022871,006,25,0.1,0,4,1,25,1,1,1,1,1,0
001,002,base,002,0,7,14,002,003,10.482922196079285,12.21322402302384,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,002,base,003,0,7,21,002,003,10.083310808374804,12.317836757733316,006,25,0.1,0,7,1,25,1,1,1,1,1,0
001,002,base,004,0,7,28,002,003,10.605631015582022,12.814855777420272,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,002,base,005,0,7,35,002,003,15.440460507853643,14.760856812079238,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,006,7,7,7,002,003,17.834117653520686,13.270794993024898,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,002,base,007,7,7,14,002,003,20.79577909855907,14.226867871363492,006,25,0.1,0,3,1,15,1,1,1,1,1,0
001,002,base,008,7,7,21,002,003,20.305723809004405,14.055645074813008,006,25,0.3,0,6,1,5,1,1,1,1,1,0
001,002,base,009,7,7,28,002,003,20.511842995762567,14.09343854040193,006,25,0.3,0,5,1,5,1,1,1,1,1,0
001,002,base,010,7,7,35,002,003,20.814630756492754,14.322077990692351,006,25,0.3,0,4,1,5,1,1,1,1,1,0
001,002,base,011,14,7,7,002,003,24.586789090826667,10.96292423666818,006,10,0.3,0,3,1,10,1,1,1,1,1,0
001,002,base,012,14,7,14,002,003,21.83902790913651,10.767965147718517,006,10,0.7,0,5,1,5,1,1,1,1,1,0
001,002,base,013,14,7,21,002,003,24.3412504134291,10.615021085132682,006,10,0.3,0,4,1,10,1,1,1,1,1,0
001,002,base,014,14,7,28,002,003,21.97554079457403,10.361488449639253,006,10,0.7,0,7,1,5,1,1,1,1,1,0
001,002,base,015,14,7,35,002,003,22.287980478095065,10.651808359222603,006,10,0.7,0,7,1,5,1,1,1,1,1,0
001,002,base,016,21,7,7,002,003,25.248679669127803,8.662675376567826,006,10,0.3,0,3,1,10,1,1,1,1,1,0
